North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
13,"Adams, Leigh",26y 89d,97 (50-1-46 52.06%),69 (0.71),←,
4,"Anthony, Liam",26y 298d,58 (27-1-30 47.41%),27 (0.47),←,
18,"Atley, Shaun",21y 294d,76 (40-0-36 52.63%),9 (0.12),←,
3,"Bastinac, Ryan",23y 12d,94 (51-0-43 54.26%),51 (0.54),←,
35,"Black, Aaron",23y 217d,37 (21-0-16 56.76%),56 (1.51),←,
50,"Brown, Ben",21y 226d,3 (2-0-1 66.67%),3 (1.00),←,
10,"Cunnington, Ben",23y 4d,89 (46-0-43 51.69%),32 (0.36),←,
15,"Dal Santo, Nick",30y 132d,275 (154-5-116 56.91%),143 (0.52),15 (9-0-6 60.00%),3 (0.20)
11,"Firrito, Michael",30y 219d,221 (109-2-110 49.77%),28 (0.13),←,
43,"Gibson, Sam",28y 38d,50 (29-0-21 58.00%),20 (0.40),←,
22,"Goldstein, Todd",26y 3d,116 (60-1-55 52.16%),53 (0.46),←,
24,"Greenwood, Levi",25y 135d,66 (35-1-30 53.79%),20 (0.30),←,
6,"Hansen, Lachlan",25y 321d,113 (57-1-55 50.88%),76 (0.67),←,
29,"Harvey, Brent",36y 51d,377 (204-3-170 54.51%),448 (1.19),←,
5,"Jacobs, Ben",22y 176d,38 (11-0-27 28.95%),8 (0.21),12 (6-0-6 50.00%),3 (0.25)
21,"McDonald, Luke",19y 145d,15 (9-0-6 60.00%),,←,
42,"McMahon, Scott",28y 32d,120 (61-1-58 51.25%),27 (0.22),←,
20,"Petrie, Drew",31y 262d,259 (126-3-130 49.23%),336 (1.30),←,
9,"Swallow, Andrew",27y 32d,154 (73-1-80 47.73%),72 (0.47),←,
12,"Thomas, Lindsay",26y 126d,144 (68-2-74 47.92%),232 (1.61),←,
16,"Thompson, Scott",28y 56d,126 (57-2-67 46.03%),6 (0.05),←,
19,"Wright, Sam",23y 354d,74 (37-0-37 50.00%),54 (0.73),←,
Totals,Totals,26y 63d,2602 (1327-24-1251 51.00%),1770 (0.68),,
C,"Scott, Brad",38y 62d,104 (54-0-50 51.92%),,←,
