Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
24,"Adams, Marcus",9,8,3,12,,,,1.0,3.0,1.0,,4.0,,2.0,,6.0,6.0,3.0,,1.0,,,99.0
4,"Ah Chee, Callum",3,1,7,10,,,,5.0,,,1.0,3.0,,2.0,,3.0,7.0,,,3.0,,,78.0
31,"Andrews, Harris",12,7,3,15,,,,,4.0,1.0,,,2.0,,,9.0,5.0,4.0,,13.0,,,100.0
33,"Bailey, Zac",10,2,5,15,4,,,1.0,,3.0,1.0,2.0,1.0,1.0,,4.0,10.0,,1.0,,,3.0,77.0
13,"Berry, Tom",,,,,,,,,,,,,,,,,,,,,,,
14,"Birchall, Grant",13,5,2,15,,,,2.0,2.0,2.0,1.0,2.0,,,,1.0,12.0,,,,,,80.0
23,"Cameron, Charlie",5,1,3,8,1,1.0,,1.0,1.0,,,1.0,2.0,,,5.0,3.0,,,,,,86.0
18,"Coleman, Keidean",7,4,9,16,1,1.0,,1.0,1.0,1.0,1.0,1.0,,,,9.0,7.0,1.0,1.0,,,1.0,76.0
3,"Daniher, Joe",13,3,5,18,1,4.0,6.0,2.0,,6.0,3.0,1.0,3.0,1.0,,8.0,12.0,,2.0,2.0,1.0,1.0,97.0
30,"Hipwood, Eric",10,7,3,13,4,,,3.0,,1.0,1.0,,,,1.0,5.0,7.0,2.0,2.0,1.0,,,83.0
17,"Lyons, Jarryd",21,4,5,26,1,,,6.0,,6.0,8.0,5.0,3.0,1.0,3.0,15.0,10.0,,1.0,2.0,,,80.0
42,"Madden, James",7,4,6,13,1,,,1.0,2.0,1.0,3.0,1.0,2.0,1.0,,9.0,3.0,2.0,,,,,77.0
36,"Mathieson, Rhys",12,4,8,20,1,,,5.0,2.0,2.0,5.0,5.0,3.0,3.0,,8.0,12.0,,2.0,,1.0,1.0,70.0
11,"McCarthy, Lincoln",1,1,9,10,,,,2.0,,,2.0,4.0,1.0,2.0,,8.0,3.0,,,1.0,,1.0,80.0
6,"McCluggage, Hugh",18,3,9,27,,2.0,,3.0,1.0,9.0,7.0,1.0,2.0,,,16.0,10.0,,1.0,,,2.0,79.0
46,"McInerney, Oscar",3,,3,6,,,35.0,7.0,,2.0,2.0,3.0,,2.0,,6.0,1.0,,,4.0,,,79.0
25,"McStay, Daniel",5,5,5,10,,1.0,1.0,6.0,,3.0,,,1.0,,,4.0,6.0,1.0,1.0,2.0,,,81.0
20,"Prior, Jaxon",5,2,1,6,,,,1.0,1.0,,2.0,1.0,,,,3.0,4.0,,,2.0,,,74.0
10,"Rich, Daniel",22,7,4,26,,,,1.0,7.0,1.0,2.0,2.0,,,,7.0,14.0,1.0,,1.0,,,77.0
2,"Robertson, Deven",8,2,8,16,,,,6.0,1.0,3.0,1.0,2.0,2.0,,,8.0,8.0,,,,,,74.0
5,"Robinson, Mitch",14,6,8,22,,,,3.0,4.0,3.0,2.0,2.0,2.0,,,8.0,14.0,,,,,1.0,75.0
37,"Starcevich, Brandon",14,3,3,17,,,,1.0,2.0,1.0,4.0,2.0,1.0,,,10.0,7.0,1.0,,2.0,,,90.0
15,"Zorko, Dayne",17,4,11,28,1,1.0,,2.0,2.0,11.0,6.0,4.0,3.0,1.0,2.0,13.0,15.0,,,4.0,,1.0,89.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,229,83,120,349,15,12.0,42.0,60.0,33.0,57.0,52.0,46.0,28.0,16.0,6.0,165.0,176.0,15.0,11.0,38.0,2.0,11.0,
Opposition,Opposition,176,85,153,329,11,8.0,28.0,63.0,40.0,45.0,24.0,64.0,16.0,28.0,,138.0,193.0,17.0,12.0,52.0,10.0,9.0,
