Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
12,"Astbury, David",10,5,4,14,,,,,1.0,4.0,,2.0,2.0,,,5.0,8.0,,,3.0,,,83.0
35,"Broad, Nathan",5,3,3,8,,,,3.0,3.0,2.0,,2.0,,2.0,,3.0,4.0,,,8.0,,,79.0
7,"Butler, Dan",5,,4,9,,1.0,,5.0,,5.0,,,1.0,,,5.0,4.0,,,,,,83.0
22,"Caddy, Josh",8,,3,11,,2.0,3.0,4.0,,3.0,,,,,,4.0,7.0,,,2.0,,,91.0
11,"Castagna, Jason",6,2,2,8,2,2.0,,5.0,,2.0,,2.0,1.0,2.0,,5.0,3.0,2.0,2.0,1.0,,,91.0
30,"Conca, Reece",14,5,8,22,,,,9.0,3.0,4.0,1.0,7.0,1.0,2.0,,8.0,14.0,1.0,1.0,,,,77.0
9,"Cotchin, Trent",11,,9,20,,1.0,,4.0,1.0,3.0,6.0,2.0,,1.0,1.0,11.0,8.0,,,2.0,,,75.0
10,"Edwards, Shane",5,1,10,15,2,,,1.0,,2.0,2.0,2.0,1.0,2.0,,10.0,5.0,,,,2.0,1.0,80.0
5,"Ellis, Brandon",10,3,7,17,,,,5.0,6.0,,2.0,2.0,1.0,,,8.0,9.0,,,1.0,1.0,,83.0
6,"Grigg, Shaun",13,4,11,24,,,,1.0,6.0,4.0,7.0,5.0,,1.0,,15.0,10.0,1.0,,2.0,,,85.0
2,"Grimes, Dylan",6,2,7,13,,,,6.0,2.0,1.0,,3.0,1.0,1.0,,9.0,2.0,1.0,,8.0,,,80.0
28,"Higgins, Jack",8,2,8,16,,,,4.0,1.0,,1.0,1.0,1.0,,,6.0,9.0,,,1.0,,,69.0
23,"Lambert, Kane",10,3,16,26,,,,4.0,1.0,1.0,5.0,3.0,,,,9.0,12.0,1.0,1.0,,,,84.0
33,"McIntosh, Kamdyn",7,3,2,9,,1.0,,2.0,1.0,4.0,2.0,3.0,,2.0,,4.0,5.0,,,1.0,2.0,1.0,73.0
37,"Menadue, Connor",5,4,3,8,,,,2.0,1.0,1.0,,1.0,,,,1.0,6.0,,,1.0,,,63.0
26,"Miles, Anthony",13,3,7,20,1,,,3.0,3.0,6.0,3.0,2.0,1.0,1.0,,8.0,12.0,,1.0,2.0,,1.0,74.0
36,"Moore, Callum",2,1,6,8,,,3.0,2.0,,1.0,,1.0,,,,5.0,3.0,,,2.0,,,71.0
25,"Nankervis, Toby",5,1,6,11,,1.0,27.0,1.0,1.0,,2.0,4.0,1.0,1.0,,6.0,6.0,1.0,1.0,2.0,,,83.0
18,"Rance, Alex",10,6,7,17,,,,2.0,7.0,,,5.0,3.0,2.0,,10.0,6.0,3.0,,15.0,,,100.0
8,"Riewoldt, Jack",8,5,3,11,3,,1.0,4.0,,2.0,2.0,3.0,1.0,,,5.0,4.0,1.0,2.0,2.0,,1.0,98.0
15,"Short, Jayden",22,3,3,25,,1.0,,4.0,10.0,4.0,2.0,2.0,2.0,,,9.0,13.0,,,2.0,1.0,,88.0
1,"Vlastuin, Nick",10,6,7,17,,,,3.0,7.0,,,4.0,,2.0,,8.0,10.0,,,9.0,,,92.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,193,62,136,329,8,10.0,34.0,74.0,54.0,49.0,35.0,56.0,17.0,19.0,1.0,154.0,160.0,11.0,8.0,64.0,6.0,4.0,
Opposition,Opposition,232,84,164,396,10,12.0,56.0,77.0,40.0,68.0,49.0,51.0,19.0,17.0,5.0,187.0,206.0,20.0,8.0,73.0,2.0,5.0,
