Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
29,"Ablett, Gary",24y 325d,148 (90-2-56 61.49%),193 (1.30),←,
3,"Bartel, Jimmy",25y 121d,135 (87-2-46 65.19%),84 (0.62),←,
24,"Blake, Mark",23y 207d,60 (47-0-13 78.33%),9 (0.15),←,
35,"Chapman, Paul",27y 150d,157 (92-2-63 59.24%),207 (1.32),←,
11,"Corey, Joel",27y 46d,178 (107-2-69 60.67%),55 (0.31),←,
44,"Enright, Corey",27y 202d,152 (89-2-61 59.21%),47 (0.31),←,
15,"Gamble, Ryan",21y 193d,16 (14-0-2 87.50%),24 (1.50),←,
26,"Hawkins, Tom",20y 257d,20 (17-0-3 85.00%),27 (1.35),←,
34,"Hogan, Simon",20y 231d,1 (1-0-0 100.00%),,←,
20,"Johnson, Steve",25y 274d,114 (75-2-37 66.67%),216 (1.89),←,
9,"Kelly, James",25y 96d,131 (79-1-51 60.69%),61 (0.47),←,
45,"Ling, Cameron",28y 36d,184 (112-3-69 61.68%),106 (0.58),←,
4,"Mackie, Andrew",24y 240d,84 (63-0-21 75.00%),53 (0.63),←,
39,"Milburn, Darren",31y 354d,237 (134-1-102 56.75%),87 (0.37),←,
21,"Mooney, Cameron",29y 190d,170 (108-1-61 63.82%),209 (1.23),159 (98-1-60 61.95%),207 (1.30)
6,"Ottens, Brad",29y 69d,206 (108-1-97 52.67%),236 (1.15),77 (55-1-21 72.08%),84 (1.09)
33,"Rooke, Max",27y 106d,114 (67-2-45 59.65%),37 (0.32),←,
30,"Scarlett, Matthew",29y 303d,208 (124-2-82 60.10%),16 (0.08),←,
14,"Selwood, Joel",20y 313d,47 (43-0-4 91.49%),13 (0.28),←,
7,"Taylor, Harry",22y 296d,23 (21-0-2 91.30%),3 (0.13),←,
5,"Varcoe, Travis",20y 359d,36 (32-0-4 88.89%),31 (0.86),←,
40,"Wojcinski, David",28y 198d,134 (81-2-51 61.19%),45 (0.34),←,
Totals,Totals,25y 224d,2555 (1591-25-939 62.27%),1759 (0.69),,
C,"Thompson, Mark",45y 136d,212 (124-3-85 59.20%),,←,
