West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
37,"Barrass, Tom",7,5,3,10,,,,2.0,5.0,1.0,,2.0,2.0,,,6.0,4.0,1.0,,4.0,,,82.0
26,"Butler, Sam",2,1,3,5,,,,,1.0,,1.0,1.0,,,,2.0,2.0,,,3.0,,,53.0
28,"Cole, Tom",3,1,4,7,,,,1.0,1.0,,,2.0,1.0,1.0,,5.0,2.0,,,6.0,,,83.0
15,"Cripps, Jamie",6,3,6,12,2,,,3.0,1.0,,,1.0,1.0,,,3.0,8.0,,,,1.0,,81.0
27,"Darling, Jack",8,7,10,18,3,2.0,,3.0,,,1.0,3.0,2.0,2.0,2.0,11.0,9.0,2.0,5.0,4.0,,4.0,97.0
14,"Duggan, Liam",8,4,9,17,,,,2.0,3.0,,,4.0,1.0,3.0,,4.0,13.0,,,3.0,,,86.0
3,"Gaff, Andrew",22,5,20,42,,,,3.0,4.0,10.0,4.0,6.0,,1.0,3.0,12.0,31.0,,,2.0,,1.0,88.0
34,"Hutchings, Mark",4,1,3,7,,,,3.0,1.0,,,3.0,,2.0,,3.0,5.0,,,1.0,,,86.0
23,"Jetta, Lewis",9,3,6,15,,1.0,,3.0,1.0,4.0,1.0,2.0,,,,4.0,12.0,,1.0,3.0,1.0,1.0,86.0
39,"Karpany, Malcolm",11,8,6,17,3,,,2.0,,1.0,,2.0,,,,3.0,14.0,,3.0,,,,73.0
16,"Mackenzie, Eric",7,8,5,12,,,,3.0,3.0,1.0,,,,,,1.0,11.0,1.0,,6.0,,,100.0
7,"Masten, Chris",9,2,7,16,,,,,1.0,4.0,1.0,1.0,,1.0,,4.0,11.0,,,2.0,,1.0,76.0
20,"McGovern, Jeremy",11,10,4,15,1,2.0,7.0,1.0,1.0,5.0,1.0,,1.0,,1.0,8.0,9.0,5.0,3.0,5.0,,1.0,88.0
1,"Mitchell, Sam",13,1,12,25,,2.0,,2.0,4.0,5.0,8.0,5.0,2.0,4.0,,11.0,17.0,,,2.0,1.0,,81.0
21,"Petrie, Drew",11,8,7,18,1,2.0,9.0,5.0,,4.0,1.0,,2.0,,,10.0,9.0,3.0,3.0,12.0,,,90.0
8,"Redden, Jack",9,4,12,21,,,,8.0,,3.0,6.0,3.0,2.0,1.0,,9.0,12.0,,,1.0,,1.0,84.0
4,"Sheed, Dom",21,3,7,28,1,2.0,,2.0,2.0,7.0,6.0,6.0,,,,12.0,15.0,1.0,,1.0,,,82.0
5,"Sheppard, Brad",10,3,10,20,,,,2.0,3.0,2.0,1.0,3.0,3.0,1.0,,8.0,12.0,,,4.0,,,91.0
13,"Shuey, Luke",11,1,14,25,,,,9.0,2.0,5.0,6.0,4.0,2.0,1.0,,9.0,15.0,,,1.0,,,84.0
19,"Vardy, Nathan",6,3,6,12,1,1.0,16.0,2.0,1.0,2.0,3.0,2.0,3.0,,,10.0,2.0,3.0,,3.0,,,71.0
12,"Wellingham, Sharrod",6,1,6,12,,,,,1.0,,,4.0,,1.0,,4.0,7.0,,,,1.0,,52.0
6,"Yeo, Elliot",12,2,8,20,,,,5.0,1.0,6.0,4.0,3.0,3.0,1.0,,9.0,10.0,1.0,,,,2.0,85.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,206,84,168,374,12,15.0,32.0,61.0,36.0,60.0,44.0,57.0,25.0,19.0,6.0,148.0,230.0,17.0,15.0,63.0,4.0,11.0,
Opposition,Opposition,204,78,161,365,11,14.0,54.0,80.0,38.0,55.0,30.0,67.0,19.0,25.0,,152.0,209.0,13.0,9.0,62.0,4.0,8.0,
