Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
32,"Bell, Peter",3,1,12,15,,,,1.0,1.0,,2.0,,2.0,,,7.0,9.0,,,1.0,1.0,,
30,"Brown, Leigh",8,3,2,10,1,,1.0,3.0,,6.0,1.0,4.0,1.0,2.0,,5.0,6.0,,1.0,7.0,,,
36,"Browne, Andrew",6,1,3,9,1,1.0,,1.0,,4.0,1.0,,,,,5.0,4.0,,,,1.0,,
9,"Carr, Matthew",17,5,7,24,,,,2.0,1.0,9.0,4.0,3.0,,,,4.0,19.0,,1.0,2.0,3.0,,
10,"Cook, Troy",6,3,15,21,,,,8.0,1.0,3.0,5.0,4.0,,2.0,,8.0,15.0,,,1.0,,,
24,"Croad, Trent",10,6,1,11,7,2.0,,,,,,4.0,,3.0,2.0,8.0,5.0,4.0,6.0,,,,
38,"Cunningham, Ben",6,2,3,9,,1.0,,1.0,,2.0,,1.0,,,,2.0,6.0,,1.0,,3.0,,
7,"Farmer, Jeff",10,1,5,15,3,,,2.0,2.0,4.0,1.0,2.0,3.0,,,10.0,5.0,,,2.0,1.0,,
14,"Grover, Antoni",8,3,2,10,,,,3.0,3.0,,,2.0,,2.0,,,9.0,,,2.0,2.0,,
39,"Haines, Daniel",11,5,2,13,,2.0,,1.0,1.0,1.0,,1.0,1.0,,,3.0,10.0,,1.0,4.0,3.0,,
4,"Hasleby, Paul",18,7,16,34,1,,,2.0,1.0,5.0,5.0,2.0,,,1.0,12.0,22.0,,,4.0,1.0,,
28,"Koops, Steven",5,2,4,9,,,,3.0,,1.0,2.0,,1.0,,,4.0,5.0,,,2.0,,,
20,"Longmuir, Justin",3,5,5,8,,1.0,,,,3.0,,1.0,,1.0,,2.0,6.0,,1.0,,,,
8,"McManus, Shaun",8,3,4,12,,,,2.0,3.0,2.0,1.0,1.0,1.0,,,6.0,6.0,,,3.0,1.0,,
25,"Norrish, Jason",6,1,5,11,,,,,1.0,3.0,2.0,,1.0,,,6.0,5.0,,,,,,
23,"Parker, Shane",6,7,4,10,,,,3.0,3.0,1.0,,,,,,1.0,9.0,,,5.0,3.0,,
29,"Pavlich, Matthew",8,3,5,13,,,2.0,4.0,3.0,2.0,2.0,1.0,,,,5.0,8.0,1.0,,5.0,,,
27,"Polak, Graham",11,6,3,14,,,3.0,3.0,4.0,,1.0,1.0,1.0,,,5.0,7.0,,,1.0,,,
35,"Siegert, Andrew",8,3,7,15,,,,1.0,2.0,1.0,1.0,1.0,1.0,,,7.0,8.0,,,,,,
2,"Simmonds, Troy",8,3,7,15,1,1.0,12.0,1.0,1.0,3.0,2.0,1.0,1.0,,,5.0,9.0,1.0,,2.0,1.0,,
22,"Thornton, Scott",,,2,2,,,,1.0,,,,1.0,,,,1.0,1.0,,,,,,
19,"Walker, James",5,3,5,10,,,,2.0,3.0,1.0,2.0,2.0,,2.0,,3.0,9.0,,,1.0,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,171,73,119,290,14,10.0,18.0,44.0,30.0,51.0,32.0,32.0,13.0,12.0,3.0,109.0,183.0,6.0,11.0,42.0,20.0,,
Opposition,Opposition,188,84,106,294,13,11.0,35.0,26.0,32.0,47.0,34.0,23.0,12.0,13.0,3.0,108.0,187.0,8.0,12.0,27.0,11.0,,
