Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
31,"Alvin, Tom",32y 30d,205 (120-2-83 59.02%),87 (0.42),←,
8,"Bond, Troy",20y 311d,7 (4-0-3 57.14%),16 (2.29),←,
21,"Bradley, Craig",30y 210d,187 (110-2-75 59.36%),141 (0.75),←,
20,"Brown, Fraser",23y 276d,74 (38-1-35 52.03%),40 (0.54),←,
39,"Christou, Ang",22y 125d,32 (20-1-11 64.06%),7 (0.22),←,
18,"Cook, James",20y 134d,6 (3-0-3 50.00%),13 (2.17),←,
34,"De Iulio, Ron",22y 36d,34 (22-0-12 64.71%),46 (1.35),←,
35,"Dean, Peter",29y 73d,169 (103-1-65 61.24%),22 (0.13),←,
12,"Gleeson, Adrian",27y 21d,147 (88-2-57 60.54%),148 (1.01),←,
13,"Hanna, Mil",28y 46d,136 (72-2-62 53.68%),55 (0.40),←,
33,"Hogg, Matthew",25y 151d,103 (51-3-49 50.97%),18 (0.17),44 (27-1-16 62.50%),14 (0.32)
4,"Kernahan, Stephen",30y 262d,183 (109-2-72 60.11%),528 (2.89),←,
43,"Koutoufides, Anthony",21y 123d,22 (10-1-11 47.73%),5 (0.23),←,
15,"Lynn, Tony",26y 22d,12 (5-0-7 41.67%),6 (0.50),6 (4-0-2 66.67%),1 (0.17)
44,"Madden, Justin",32y 355d,270 (164-2-104 61.11%),171 (0.63),225 (134-2-89 60.00%),151 (0.67)
5,"McKay, Andrew",23y 311d,30 (19-1-10 65.00%),8 (0.27),←,
10,"Mitchell, Barry",28y 165d,190 (82-2-106 43.68%),228 (1.20),7 (4-0-3 57.14%),6 (0.86)
14,"Sexton, Michael",23y 77d,66 (36-1-29 55.30%),5 (0.08),←,
1,"Silvagni, Stephen",26y 355d,148 (92-1-55 62.50%),113 (0.76),←,
11,"Spalding, Earl",29y 71d,154 (99-1-54 64.61%),106 (0.69),45 (29-1-15 65.56%),43 (0.96)
2,"Williams, Greg",30y 233d,188 (105-1-82 56.12%),156 (0.83),47 (29-1-17 62.77%),28 (0.60)
Totals,Totals,26y 161d,2363 (1352-26-985 57.22%),1919 (0.81),,
C,"Parkin, David",51y 251d,358 (207-2-149 58.10%),,195 (120-2-73 62.05%),
