Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
30,"Biddiscombe, Craig",21y 217d,26 (16-1-9 63.46%),6 (0.23),←,
8,"Burns, Ronnie",25y 44d,50 (28-1-21 57.00%),90 (1.80),←,
2,"Colbert, Leigh",22y 323d,88 (54-1-33 61.93%),42 (0.48),←,
33,"Corrigan, Paul",20y 270d,20 (10-0-10 50.00%),2 (0.10),←,
43,"Finocchiaro, Tim",18y 311d,3 (1-0-2 33.33%),,←,
7,"Graham, Ben",24y 175d,78 (50-0-28 64.10%),6 (0.08),←,
19,"Hall, Derek",27y 148d,58 (36-1-21 62.93%),62 (1.07),56 (34-1-21 61.61%),59 (1.05)
13,"Kilpatrick, Glenn",25y 240d,66 (36-0-30 54.55%),8 (0.12),40 (22-0-18 55.00%),4 (0.10)
1,"King, Steven",19y 155d,39 (20-0-19 51.28%),12 (0.31),←,
18,"Lynch, Paul",24y 190d,46 (31-0-15 67.39%),34 (0.74),←,
21,"Mansfield, Michael",26y 261d,146 (86-1-59 59.25%),83 (0.57),←,
17,"McGrath, Tim",27y 201d,150 (94-1-55 63.00%),13 (0.09),143 (90-1-52 63.29%),13 (0.09)
28,"McKinnon, Martin",22y 295d,72 (37-1-34 52.08%),39 (0.54),47 (27-1-19 58.51%),32 (0.68)
31,"Mensch, David",25y 255d,80 (55-0-25 68.75%),81 (1.01),←,
39,"Milburn, Darren",21y 11d,15 (5-0-10 33.33%),7 (0.47),←,
23,"Pickering, Liam",29y 229d,109 (66-1-42 61.01%),50 (0.46),87 (57-1-29 66.09%),42 (0.48)
11,"Roberts, Cameron",19y 231d,5 (1-0-4 20.00%),1 (0.20),←,
27,"Sanderson, Brenton",24y 58d,70 (39-1-30 56.43%),19 (0.27),60 (37-1-22 62.50%),14 (0.23)
12,"Sholl, Brad",25y 167d,74 (45-1-28 61.49%),18 (0.24),72 (45-1-26 63.19%),18 (0.25)
24,"Simpson, Hamish",22y 99d,1 (0-0-1 0.00%),,←,
37,"Simpson, Sean",28y 10d,112 (65-1-46 58.48%),18 (0.16),105 (64-1-40 61.43%),17 (0.16)
26,"Stoneham, Barry",30y 76d,199 (115-2-82 58.29%),171 (0.86),←,
Totals,Totals,24y 97d,1507 (890-13-604 59.06%),762 (0.51),,
C,"Ayres, Gary",37y 210d,77 (47-1-29 61.69%),,←,
