Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
10,"Boak, Travis",18y 362d,6 (5-0-1 83.33%),1 (0.17),←,
20,"Brogan, Dean",28y 227d,95 (65-1-29 68.95%),31 (0.33),←,
7,"Burgoyne, Peter",29y 181d,200 (114-3-83 57.75%),184 (0.92),←,
8,"Burgoyne, Shaun",24y 281d,121 (82-0-39 67.77%),130 (1.07),←,
27,"Carlile, Alipate",20y 90d,5 (3-0-2 60.00%),,←,
25,"Cassisi, Domenic",24y 310d,99 (63-1-35 64.14%),41 (0.41),←,
30,"Chaplin, Troy",21y 156d,34 (18-1-15 54.41%),4 (0.12),←,
35,"Cornes, Chad",27y 259d,177 (110-1-66 62.43%),147 (0.83),←,
18,"Cornes, Kane",24y 205d,132 (83-1-48 63.26%),57 (0.43),←,
33,"Ebert, Brett",23y 253d,71 (37-1-33 52.82%),100 (1.41),←,
29,"Krakouer, Nathan",19y 85d,10 (7-0-3 70.00%),5 (0.50),←,
5,"Lade, Brendon",31y 19d,187 (106-3-78 57.49%),153 (0.82),←,
12,"Lonie, Nathan",24y 147d,96 (36-0-60 37.50%),47 (0.49),32 (16-0-16 50.00%),12 (0.38)
4,"Motlop, Daniel",25y 135d,68 (29-1-38 43.38%),87 (1.28),21 (9-0-12 42.86%),34 (1.62)
16,"Pearce, Danyle",21y 113d,42 (21-0-21 50.00%),30 (0.71),←,
36,"Pettigrew, Michael",22y 135d,48 (24-0-24 50.00%),22 (0.46),←,
15,"Rodan, David",23y 294d,82 (30-0-52 36.59%),67 (0.82),17 (11-0-6 64.71%),24 (1.41)
9,"Surjan, Jacob",21y 348d,39 (22-0-17 56.41%),7 (0.18),←,
6,"Thomson, Adam",20y 342d,18 (9-0-9 50.00%),9 (0.50),←,
28,"Thurstans, Toby",26y 349d,75 (47-1-27 63.33%),50 (0.67),←,
39,"Westhoff, Justin",20y 301d,8 (5-0-3 62.50%),18 (2.25),←,
21,"Wilson, Michael",30y 250d,180 (97-4-79 55.00%),50 (0.28),←,
Totals,Totals,24y 87d,1793 (1013-18-762 56.50%),1240 (0.69),,
C,"Williams, Mark",48y 342d,206 (123-2-81 60.19%),,←,
