Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
4,"Bontempelli, Marcus",25y 291d,170 (95-0-75 55.88%),154 (0.91),←,
12,"Cordy, Zaine",24y 319d,103 (56-0-47 54.37%),10 (0.10),←,
31,"Dale, Bailey",25y 51d,84 (47-0-37 55.95%),69 (0.82),←,
35,"Daniel, Caleb",25y 66d,133 (74-0-59 55.64%),37 (0.28),←,
5,"Dunkley, Josh",24y 245d,92 (53-0-39 57.61%),47 (0.51),←,
15,"Duryea, Taylor",30y 140d,159 (110-1-48 69.50%),24 (0.15),41 (28-0-13 68.29%),3 (0.07)
44,"English, Tim",24y 32d,68 (39-0-29 57.35%),36 (0.53),←,
43,"Gardner, Ryan",24y 102d,21 (14-0-7 66.67%),2 (0.10),←,
29,"Hannan, Mitch",27y 186d,66 (39-0-27 59.09%),69 (1.05),16 (11-0-5 68.75%),14 (0.88)
7,"Hunter, Lachie",26y 272d,162 (88-0-74 54.32%),70 (0.43),←,
39,"Johannisen, Jason",28y 307d,167 (86-0-81 51.50%),61 (0.37),←,
21,"Liberatore, Tom",29y 118d,172 (83-0-89 48.26%),64 (0.37),←,
11,"Macrae, Jack",27y 39d,184 (99-0-85 53.80%),43 (0.23),←,
8,"Martin, Stefan",34y 298d,198 (65-1-132 33.08%),47 (0.24),8 (7-0-1 87.50%),1 (0.13)
33,"Naughton, Aaron",21y 285d,77 (45-0-32 58.44%),95 (1.23),←,
13,"Schache, Josh",24y 21d,64 (21-0-43 32.81%),73 (1.14),37 (18-0-19 48.65%),48 (1.30)
28,"Scott, Anthony",26y 195d,21 (16-0-5 76.19%),10 (0.48),←,
6,"Smith, Bailey",20y 278d,66 (40-0-26 60.61%),34 (0.52),←,
37,"Smith, Roarke",25y,36 (19-0-17 52.78%),8 (0.22),←,
1,"Treloar, Adam",28y 186d,189 (82-1-106 43.65%),107 (0.57),16 (12-0-4 75.00%),10 (0.63)
23,"Vandermeer, Laitham",22y 220d,22 (14-0-8 63.64%),15 (0.68),←,
34,"Williams, Bailey",23y 336d,81 (45-0-36 55.56%),11 (0.14),←,
10,"Wood, Easton",32y 7d,187 (99-0-88 52.94%),20 (0.11),←,
Totals,Totals,26y 94d,2522 (1329-3-1190 52.70%),1106 (0.44),,
C,"Beveridge, Luke",51y 19d,159 (92-0-67 57.86%),,←,
