Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
13,"Acres, Blake",15,2,8,23,,,,3.0,4.0,7.0,2.0,2.0,3.0,,,13.0,10.0,1.0,,3.0,,3.0,95.0
39,"Cincotta, Alex",5,2,4,9,,,,1.0,3.0,,1.0,2.0,,1.0,,3.0,6.0,,,3.0,,,75.0
46,"Cottrell, Matthew",7,2,4,11,1,,,2.0,,2.0,,3.0,,,,5.0,7.0,,,1.0,,,93.0
9,"Cripps, Patrick",7,,7,14,,1.0,,8.0,1.0,2.0,3.0,3.0,,2.0,,7.0,6.0,,,,,1.0,77.0
28 ↓,"Cuningham, David",2,,10,12,,,,2.0,1.0,1.0,2.0,1.0,,,,6.0,7.0,,,2.0,1.0,,50.0
30,"Curnow, Charlie",14,6,4,18,5,1.0,,,2.0,4.0,,1.0,2.0,,3.0,11.0,5.0,3.0,2.0,1.0,1.0,2.0,96.0
35 ↑,"Curnow, Ed",4,1,3,7,,,,,1.0,,1.0,2.0,,,,3.0,4.0,,,,,,27.0
12,"De Koning, Tom",1,1,5,6,,,16.0,1.0,1.0,2.0,2.0,2.0,,1.0,,6.0,,1.0,,2.0,,1.0,85.0
15,"Docherty, Sam",19,2,6,25,,,,2.0,3.0,7.0,1.0,4.0,,1.0,2.0,5.0,17.0,,,1.0,,1.0,79.0
2,"Dow, Paddy",15,6,9,24,,1.0,,4.0,3.0,5.0,7.0,1.0,,1.0,,10.0,14.0,1.0,,,,1.0,72.0
25,"Fisher, Zac",14,5,14,28,,1.0,,4.0,4.0,2.0,1.0,3.0,1.0,,,9.0,17.0,,,,,,80.0
29,"Hewett, George",14,2,9,23,,,,10.0,3.0,5.0,4.0,1.0,3.0,1.0,,15.0,7.0,1.0,,,,,70.0
14,"Hollands, Oliver",6,4,5,11,,,,5.0,3.0,1.0,,3.0,,3.0,,3.0,9.0,,,2.0,,,78.0
17,"Kemp, Brodie",9,4,9,18,,,,1.0,1.0,3.0,,1.0,1.0,,,9.0,9.0,1.0,,5.0,,,95.0
22,"Marchbank, Caleb",10,7,5,15,,,,4.0,2.0,1.0,,3.0,,1.0,,2.0,13.0,2.0,,1.0,,,85.0
21,"Martin, Jack",10,6,4,14,2,2.0,,4.0,1.0,,,1.0,1.0,,,8.0,8.0,1.0,3.0,1.0,,,77.0
10,"McKay, Harry",4,5,6,10,1,1.0,1.0,,,,1.0,3.0,1.0,3.0,,5.0,5.0,,2.0,3.0,,,82.0
3,"Motlop, Jesse",11,2,6,17,2,2.0,,5.0,1.0,4.0,,3.0,1.0,2.0,,5.0,12.0,,,,1.0,2.0,81.0
24,"Newman, Nic",17,9,14,31,,,,4.0,1.0,2.0,2.0,2.0,3.0,,,13.0,20.0,,,,,,84.0
44,"Owies, Matthew",9,5,1,10,2,2.0,,3.0,,2.0,,2.0,1.0,2.0,,5.0,7.0,1.0,4.0,,,,70.0
27,"Pittonet, Marc",6,,4,10,,,17.0,2.0,1.0,1.0,5.0,1.0,,,,6.0,3.0,,,2.0,,,70.0
42,"Saad, Adam",16,5,6,22,,,,2.0,10.0,,3.0,4.0,,1.0,,11.0,9.0,,,1.0,1.0,,80.0
23,"Weitering, Jacob",13,8,3,16,,,,1.0,4.0,,,1.0,1.0,,,7.0,9.0,2.0,,12.0,,,100.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,228,84,146,374,13,13.0,34.0,68.0,50.0,51.0,35.0,49.0,18.0,19.0,5.0,167.0,204.0,14.0,11.0,40.0,4.0,11.0,
Opposition,Opposition,215,82,147,362,13,9.0,40.0,57.0,38.0,64.0,42.0,58.0,19.0,18.0,1.0,142.0,217.0,5.0,15.0,48.0,6.0,10.0,
