Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
7,"Adcock, Jed",24y 273d,98 (43-2-53 44.90%),27 (0.28),←,
18,"Banfield, Todd",20y 48d,20 (6-0-14 30.00%),23 (1.15),←,
20,"Black, Simon",31y 134d,272 (157-4-111 58.46%),159 (0.58),←,
17,"Brennan, Jared",26y 18d,117 (54-3-60 47.44%),72 (0.62),←,
1,"Clark, Mitch",22y 300d,63 (27-2-34 44.44%),33 (0.52),←,
42,"Hanley, Pearce",21y 273d,10 (2-0-8 20.00%),2 (0.20),←,
26,"Harwood, Ryan",19y 8d,4 (1-0-3 25.00%),3 (0.75),←,
4,"Johnstone, Travis",30y 29d,209 (100-1-108 48.09%),135 (0.65),49 (22-0-27 44.90%),24 (0.49)
23,"Leuenberger, Matthew",22y 69d,42 (17-1-24 41.67%),5 (0.12),←,
36,"Maguire, Matt",26y 77d,113 (60-1-52 53.54%),19 (0.17),14 (6-0-8 42.86%),
9,"McGrath, Ashley",27y 87d,153 (81-2-70 53.59%),109 (0.71),←,
21,"Merrett, Daniel",25y 246d,101 (44-3-54 45.05%),17 (0.17),←,
24,"Patfull, Joel",25y 251d,97 (42-3-52 44.85%),21 (0.22),←,
31,"Polkinghorne, James",21y 206d,37 (17-1-19 47.30%),19 (0.51),←,
6,"Power, Luke",30y 219d,260 (147-3-110 57.12%),206 (0.79),←,
2,"Proud, Albert",21y 343d,28 (14-0-14 50.00%),9 (0.32),←,
30,"Redden, Jack",19y 249d,30 (12-1-17 41.67%),9 (0.30),←,
10,"Rich, Daniel",20y 69d,44 (20-1-23 46.59%),20 (0.45),←,
35,"Rischitelli, Michael",24y 219d,109 (48-3-58 45.41%),45 (0.41),←,
38,"Rockliff, Tom",20y 174d,18 (4-0-14 22.22%),4 (0.22),←,
14,"Staker, Brent",26y 84d,130 (70-1-59 54.23%),93 (0.72),20 (6-0-14 30.00%),9 (0.45)
32,"Stiller, Cheynee",24y 104d,74 (32-3-39 45.27%),18 (0.24),←,
Totals,Totals,24y 75d,2029 (998-35-996 49.19%),1048 (0.52),,
C,"Voss, Michael",35y 39d,44 (20-1-23 46.59%),,←,
