Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
10,"Bateman, Chance",14,9,10,24,,2.0,,5.0,2.0,2.0,,1.0,1.0,,,2.0,22,,2.0,2.0,,1.0,80.0
14,"Birchall, Grant",7,5,13,20,,,,2.0,3.0,1.0,,1.0,,,,4.0,16,,,1.0,1.0,,84.0
30,"Brown, Campbell",7,4,6,13,,,,1.0,,2.0,,,,,,2.0,11,,1.0,,,,95.0
39,"Campbell, Robert",3,4,7,10,,,3.0,2.0,2.0,,1.0,2.0,,1.0,,4.0,6,2.0,,6.0,,,89.0
23,"Franklin, Lance",7,4,7,14,4.0,,,6.0,,3.0,1.0,2.0,1.0,1.0,,4.0,10,1.0,3.0,1.0,,,100.0
27,"Gilham, Stephen",9,9,17,26,,,,4.0,2.0,,,1.0,2.0,,,6.0,21,,,4.0,,,91.0
15,"Hodge, Luke",14,6,9,23,,,,2.0,2.0,3.0,2.0,7.0,3.0,4.0,,5.0,17,,,3.0,,1.0,84.0
32,"Kennedy, Josh",12,7,14,26,,1.0,,3.0,2.0,4.0,4.0,4.0,,,,11.0,15,,1.0,1.0,,1.0,89.0
3,"Lewis, Jordan",9,5,24,33,1.0,1.0,,1.0,1.0,2.0,7.0,5.0,1.0,2.0,,13.0,20,,,4.0,,1.0,85.0
21,"McGlynn, Ben",18,5,20,38,1.0,,,2.0,4.0,3.0,7.0,6.0,5.0,2.0,,16.0,22,,,1.0,,1.0,90.0
5,"Mitchell, Sam",21,7,11,32,,,,2.0,4.0,4.0,,2.0,,1.0,,3.0,26,,,2.0,,,98.0
35,"Morton, Jarryd",7,6,7,14,1.0,2.0,,2.0,,2.0,,1.0,,,,3.0,11,,2.0,1.0,,,93.0
17,"Muston, Beau",6,5,12,18,,,,,1.0,2.0,,2.0,,1.0,,3.0,15,,,,,,73.0
7,"Osborne, Michael",6,2,4,10,,,,4.0,1.0,1.0,,2.0,2.0,1.0,,3.0,7,,,,1.0,,87.0
34,"Renouf, Brent",2,1,5,7,,2.0,16.0,7.0,,,2.0,3.0,2.0,1.0,,5.0,3,1.0,,3.0,,,56.0
33,"Rioli, Cyril",10,2,4,14,1.0,3.0,,8.0,,2.0,3.0,1.0,5.0,,,8.0,5,,,1.0,,1.0,87.0
40,"Savage, Shane",4,2,3,7,,1.0,,4.0,,2.0,1.0,,1.0,,,3.0,4,,,1.0,,,58.0
25,"Schoenmakers, Ryan",10,6,3,13,,,,,2.0,2.0,,,1.0,,,1.0,13,,,1.0,,,83.0
12,"Sewell, Brad",7,4,15,22,1.0,1.0,,3.0,,1.0,2.0,2.0,2.0,1.0,,7.0,15,,2.0,1.0,,,83.0
26,"Shiels, Liam",3,3,7,10,,,,1.0,1.0,1.0,,1.0,,,,,10,,,,,,74.0
13,"Taylor, Simon",3,1,5,8,,,15.0,6.0,,1.0,4.0,1.0,2.0,1.0,,6.0,2,,1.0,,,,55.0
22,"Tuck, Travis",7,3,8,15,,,1.0,4.0,1.0,,2.0,4.0,1.0,1.0,,5.0,10,,,1.0,,,66.0
Totals,Totals,186,100,211,397,9.0,13.0,35.0,69.0,28.0,38.0,36.0,48.0,29.0,17.0,,114.0,281,4.0,12.0,34.0,2.0,6.0,
Opposition,Opposition,191,108,183,374,13.0,16.0,38.0,80.0,25.0,46.0,26.0,45.0,17.0,29.0,6.0,110.0,262,14.0,19.0,30.0,14.0,7.0,
