Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
8,"Bianco, Trent",21y 79d,14 (5-0-9 35.71%),7 (0.50),←,
17,"Brown, Callum",23y 347d,65 (31-1-33 48.46%),22 (0.34),←,
14,"Cameron, Darcy",26y 265d,32 (11-1-20 35.94%),30 (0.94),31 (11-1-19 37.10%),30 (0.97)
25,"Crisp, Jack",28y 189d,179 (86-2-91 48.60%),51 (0.28),161 (79-2-80 49.69%),41 (0.25)
7,"Daicos, Josh",23y 134d,56 (25-1-30 45.54%),29 (0.52),←,
35,"Daicos, Nick",19y 96d,4 (2-0-2 50.00%),1 (0.25),←,
5,"Elliott, Jamie",29y 231d,140 (78-2-60 56.43%),203 (1.45),←,
33,"Ginnivan, Jack",19y 121d,9 (3-0-6 33.33%),12 (1.33),←,
4,"Grundy, Brodie",27y 359d,175 (88-2-85 50.86%),59 (0.34),←,
16,"Henry, Oliver",19y 254d,14 (5-0-9 35.71%),13 (0.93),←,
32,"Hoskin-Elliott, Will",28y 219d,160 (67-2-91 42.50%),147 (0.92),108 (55-2-51 51.85%),105 (0.97)
38,"Howe, Jeremy",31y 284d,199 (73-2-124 37.19%),91 (0.46),99 (51-2-46 52.53%),11 (0.11)
1,"Lipinski, Patrick",23y 266d,60 (33-0-27 55.00%),33 (0.55),4 (2-0-2 50.00%),3 (0.75)
44,"Madgen, Jack",28y 349d,44 (21-1-22 48.86%),1 (0.02),←,
37,"Maynard, Brayden",25y 201d,140 (65-2-73 47.14%),17 (0.12),←,
26,"McInnes, Reef",19y 118d,2 (0-0-2 0.00%),,←,
41,"Mihocek, Brody",29y 64d,83 (44-1-38 53.61%),132 (1.59),←,
30,"Moore, Darcy",26y 74d,106 (46-2-58 44.34%),65 (0.61),←,
9,"Noble, John",25y 15d,48 (21-1-26 44.79%),4 (0.08),←,
10,"Pendlebury, Scott",34y 92d,338 (198-3-137 59.02%),183 (0.54),←,
3,"Quaynor, Isaac",22y 84d,39 (15-0-24 38.46%),1 (0.03),←,
22,"Sidebottom, Steele",31y 97d,268 (157-4-107 59.33%),177 (0.66),←,
12,"Wilson, Tom",24y 289d,6 (1-0-5 16.67%),1 (0.17),←,
Totals,Totals,25y 247d,2181 (1075-27-1079 49.29%),1279 (0.59),,
C,"McRae, Craig",48y 199d,4 (2-0-2 50.00%),,←,
