Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
27,"Alessio, Steven",31y 154d,171 (111-3-57 65.79%),185 (1.08),←,
16,"Barnard, Paul",30y 57d,142 (96-1-45 67.96%),76 (0.54),131 (93-1-37 71.37%),72 (0.55)
13,"Cupido, Damian",21y 31d,16 (8-0-8 50.00%),20 (1.25),3 (1-0-2 33.33%),4 (1.33)
31,"Fletcher, Dustin",27y 339d,192 (134-3-55 70.57%),59 (0.31),←,
19,"Hille, David",21y 313d,28 (17-0-11 60.71%),13 (0.46),←,
5,"Hird, James",30y 66d,171 (108-5-58 64.62%),262 (1.53),←,
21,"Jacobs, Danny",22y 290d,60 (41-1-18 69.17%),19 (0.32),←,
14,"Johnson, Jason",25y 76d,91 (66-1-24 73.08%),52 (0.57),←,
1,"Johnson, Mark",24y 323d,89 (68-1-20 76.97%),24 (0.27),←,
18,"Lloyd, Matthew",24y 360d,146 (94-2-50 65.07%),515 (3.53),←,
25,"Lucas, Scott",25y 102d,139 (90-1-48 65.11%),211 (1.52),←,
33,"McPhee, Adam",20y 187d,28 (7-0-21 25.00%),9 (0.32),3 (1-0-2 33.33%),
10,"McVeigh, Mark",22y 75d,60 (39-1-20 65.83%),29 (0.48),←,
2,"Mercuri, Mark",29y 49d,185 (124-3-58 67.84%),233 (1.26),←,
24,"Misiti, Joe",28y 153d,199 (127-4-68 64.82%),83 (0.42),←,
11,"Peverill, Damien",23y 273d,33 (20-1-12 62.12%),10 (0.30),←,
9,"Ramanauskas, Adam",22y 143d,77 (56-1-20 73.38%),42 (0.55),←,
29,"Reynolds, Joel",18y 310d,12 (4-1-7 37.50%),5 (0.42),←,
43,"Rioli, Dean",24y 326d,57 (41-1-15 72.81%),74 (1.30),←,
7,"Solomon, Dean",23y 92d,78 (58-0-20 74.36%),24 (0.31),←,
6,"Wellman, Sean",28y 203d,183 (110-3-70 60.93%),32 (0.17),149 (97-2-50 65.77%),23 (0.15)
12,"Welsh, Andrew",20y 59d,17 (8-1-8 50.00%),2 (0.12),←,
Totals,Totals,24y 330d,2174 (1427-34-713 65.64%),1979 (0.91),,
C,"Sheedy, Kevin",55y 108d,524 (339-6-179 65.27%),,←,
