Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
19,"Armstrong, Tony",22y 317d,21 (12-0-9 57.14%),2 (0.10),7 (6-0-1 85.71%),2 (0.29)
14,"Bird, Craig",23y 203d,81 (46-1-34 57.41%),36 (0.44),←,
8,"Dennis-Lane, Trent",23y 347d,19 (13-0-6 68.42%),30 (1.58),←,
37,"Goodes, Adam",32y 216d,313 (173-4-136 55.91%),377 (1.20),←,
39,"Grundy, Heath",26y 70d,109 (63-1-45 58.26%),21 (0.19),←,
4,"Hannebery, Dan",21y 169d,71 (43-1-27 61.27%),23 (0.32),←,
15,"Jack, Kieren",25y 44d,108 (59-2-47 55.56%),73 (0.68),←,
32,"Jetta, Lewis",23y 99d,59 (37-1-21 63.56%),55 (0.93),←,
34,"Johnson, Alex",20y 162d,39 (27-0-12 69.23%),1 (0.03),←,
12,"Kennedy, Josh",24y 52d,80 (47-1-32 59.38%),45 (0.56),67 (42-1-24 63.43%),41 (0.61)
9,"Malceski, Nick",27y 362d,120 (77-1-42 64.58%),51 (0.43),←,
29,"Mattner, Martin",30y 5d,209 (121-2-86 58.37%),40 (0.19),111 (61-2-48 55.86%),26 (0.23)
21,"McGlynn, Ben",27y 5d,100 (58-1-41 58.50%),106 (1.06),56 (35-1-20 63.39%),78 (1.39)
3,"McVeigh, Jarrad",27y 126d,188 (110-3-75 59.31%),135 (0.72),←,
41,"Mumford, Shane",26y 37d,72 (50-1-21 70.14%),23 (0.32),51 (33-1-17 65.69%),20 (0.39)
5,"OKeefe, Ryan",31y 200d,251 (143-3-105 57.57%),242 (0.96),←,
26,"Parker, Luke",19y 291d,26 (16-0-10 61.54%),11 (0.42),←,
38,"Pyke, Mike",28y 140d,40 (23-0-17 57.50%),10 (0.25),←,
25,"Richards, Ted",29y 213d,175 (101-3-71 58.57%),31 (0.18),142 (82-3-57 58.80%),12 (0.08)
30,"Roberts-Thomson, Lewis",28y 338d,164 (96-1-67 58.84%),44 (0.27),←,
2,"Shaw, Rhyce",30y 300d,181 (96-1-84 53.31%),41 (0.23),87 (48-1-38 55.75%),21 (0.24)
40,"Smith, Nick",24y 60d,69 (38-1-30 55.80%),8 (0.12),←,
Totals,Totals,26y 55d,2495 (1449-28-1018 58.08%),1405 (0.56),,
C,"Longmire, John",41y 224d,43 (28-1-14 66.28%),,←,
