Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
14,"Bird, Craig",24y 228d,108 (64-2-42 60.19%),47 (0.44),←,
24,"Bolton, Jude",33y 175d,323 (183-5-135 57.43%),194 (0.60),←,
13,"Everitt, Andrejs",24y 177d,77 (50-3-24 66.88%),32 (0.42),41 (28-2-11 70.73%),24 (0.59)
39,"Grundy, Heath",27y 96d,137 (81-2-54 59.85%),22 (0.16),←,
4,"Hannebery, Dan",22y 194d,99 (62-2-35 63.64%),42 (0.42),←,
15,"Jack, Kieren",26y 70d,137 (78-3-56 58.03%),100 (0.73),←,
32,"Jetta, Lewis",24y 125d,76 (48-2-26 64.47%),69 (0.91),←,
12,"Kennedy, Josh",25y 78d,109 (66-2-41 61.47%),66 (0.61),96 (61-2-33 64.58%),62 (0.65)
9,"Malceski, Nick",29y 22d,149 (96-2-51 65.10%),59 (0.40),←,
21,"McGlynn, Ben",28y 31d,124 (72-2-50 58.87%),140 (1.13),80 (49-2-29 62.50%),112 (1.40)
3,"McVeigh, Jarrad",28y 152d,217 (129-4-84 60.37%),154 (0.71),←,
6,"Mitchell, Tom",20y 98d,13 (8-0-5 61.54%),11 (0.85),←,
41,"Mumford, Shane",27y 63d,98 (68-2-28 70.41%),39 (0.40),77 (51-2-24 67.53%),36 (0.47)
5,"OKeefe, Ryan",32y 225d,280 (162-4-114 58.57%),259 (0.93),←,
26,"Parker, Luke",20y 316d,55 (35-1-19 64.55%),31 (0.56),←,
38,"Pyke, Mike",29y 166d,69 (42-1-26 61.59%),40 (0.58),←,
43,"Rampe, Dane",23y 96d,21 (13-1-7 64.29%),1 (0.05),←,
25,"Richards, Ted",30y 238d,204 (120-4-80 59.80%),32 (0.16),171 (101-4-66 60.23%),13 (0.08)
16,"Rohan, Gary",22y 91d,26 (15-1-10 59.62%),21 (0.81),←,
40,"Smith, Nick",25y 86d,96 (57-2-37 60.42%),9 (0.09),←,
8,"Tippett, Kurt",26y 121d,115 (60-0-55 52.17%),223 (1.94),11 (7-0-4 63.64%),35 (3.18)
18,"White, Jesse",25y 240d,69 (34-2-33 50.72%),73 (1.06),←,
Totals,Totals,26y 91d,2602 (1543-47-1012 59.30%),1664 (0.64),,
C,"Longmire, John",42y 249d,72 (47-2-23 66.67%),,←,
