Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
19,"Bishop, Matthew",27y 3d,58 (32-1-25 56.03%),5 (0.09),40 (25-1-14 63.75%),1 (0.03)
7,"Burgoyne, Peter",24y 166d,103 (53-2-48 52.43%),114 (1.11),←,
8,"Burgoyne, Shaun",19y 266d,8 (8-0-0 100.00%),10 (1.25),←,
9,"Carr, Josh",22y 76d,53 (34-1-18 65.09%),27 (0.51),←,
25,"Cassisi, Domenic",19y 295d,2 (2-0-0 100.00%),,←,
12,"Cockatoo-Collins, Che",27y 131d,136 (81-3-52 60.66%),190 (1.40),51 (34-0-17 66.67%),81 (1.59)
35,"Cornes, Chad",22y 244d,66 (38-1-27 58.33%),68 (1.03),←,
17,"Dew, Stuart",22y 330d,89 (47-2-40 53.93%),136 (1.53),←,
10,"Francou, Josh",27y 341d,121 (63-3-55 53.31%),60 (0.50),←,
11,"Hardwick, Damien",29y 330d,167 (113-1-53 67.96%),13 (0.08),14 (12-0-2 85.71%),
38,"James, Roger",26y 266d,92 (51-2-39 56.52%),57 (0.62),←,
29,"Kingsley, Adam",26y 328d,108 (59-2-47 55.56%),24 (0.22),←,
5,"Lade, Brendon",26y 4d,78 (38-2-38 50.00%),56 (0.72),←,
3,"Montgomery, Brett",29y 43d,121 (75-2-44 62.81%),84 (0.69),61 (35-1-25 58.20%),30 (0.49)
23,"Morgan, Adam",20y 259d,1 (1-0-0 100.00%),,←,
27,"Poulton, Jared",25y 84d,48 (27-1-20 57.29%),14 (0.29),←,
1,"Primus, Matthew",27y 183d,119 (53-2-64 45.38%),48 (0.40),99 (52-2-45 53.54%),43 (0.43)
6,"Schofield, Jarrad",27y 165d,141 (83-1-57 59.22%),101 (0.72),78 (44-1-33 57.05%),67 (0.86)
36,"Stevens, Nick",22y 192d,96 (52-2-42 55.21%),64 (0.67),←,
16,"Tredrea, Warren",23y 202d,97 (52-1-44 54.12%),192 (1.98),←,
2,"Wakelin, Darryl",27y 337d,153 (80-1-72 52.61%),11 (0.07),38 (27-0-11 71.05%),3 (0.08)
4,"Wanganeen, Gavin",29y 26d,225 (128-5-92 58.00%),147 (0.65),98 (55-2-41 57.14%),84 (0.86)
Totals,Totals,25y 111d,2082 (1170-35-877 56.20%),1421 (0.68),,
C,"Williams, Mark",43y 327d,83 (46-1-36 56.02%),,←,
