Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
26,"Brown, Gavin",28y 188d,163 (85-5-73 53.68%),136 (0.83),←,
5,"Buckley, Nathan",23y 249d,65 (23-2-40 36.92%),56 (0.86),45 (19-2-24 44.44%),35 (0.78)
17,"Burns, Scott",21y 99d,21 (8-1-12 40.48%),2 (0.10),←,
28,"Crosisca, Gavin",27y 198d,162 (92-5-65 58.33%),49 (0.30),←,
39,"Crow, Scott",22y 104d,14 (6-0-8 42.86%),2 (0.14),1 (0-0-1 0.00%),
2,"Francis, Tony",26y 365d,103 (59-2-42 58.25%),68 (0.66),←,
15,"Hassall, Jon",22y 230d,43 (19-2-22 46.51%),10 (0.23),←,
31,"Hotton, Trent",22y 121d,10 (3-0-7 30.00%),8 (0.80),←,
23,"Kelly, Craig",29y 289d,111 (62-3-46 57.21%),43 (0.39),←,
27,"McDonald, Alex",26y 47d,47 (26-0-21 55.32%),24 (0.51),1 (0-0-1 0.00%),
34,"McGuane, Mick",28y 93d,148 (84-3-61 57.77%),120 (0.81),←,
1,"Monkhorst, Damian",26y 223d,140 (81-4-55 59.29%),29 (0.21),←,
32,"Orchard, Mark",19y 364d,7 (2-1-4 35.71%),3 (0.43),←,
6,"Patterson, Stephen",25y 87d,20 (8-1-11 42.50%),24 (1.20),←,
16,"Pitt, Steven",22y 253d,1 (0-0-1 0.00%),,←,
36,"Rocca, Saverio",22y 132d,72 (37-2-33 52.78%),246 (3.42),←,
29,"Russell, Scott",25y 329d,125 (73-3-49 59.60%),79 (0.63),←,
12,"Schauble, Andrew",19y 135d,4 (2-0-2 50.00%),1 (0.25),←,
14,"Watson, Shane",22y 43d,74 (36-1-37 49.32%),46 (0.62),←,
10,"Williams, Paul",22y 363d,93 (48-2-43 52.69%),108 (1.16),←,
19,"Wright, Graham",27y 299d,152 (94-4-54 63.16%),95 (0.63),←,
Totals,Totals,24y 183d,1575 (848-41-686 53.84%),1149 (0.73),,
C,"Shaw, Tony",35y 252d,1 (0-0-1 0.00%),,←,
