Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
30,"Adams, Taylor",7,5,10,17,1,,,3.0,,2.0,4.0,1.0,,1.0,,7.0,10.0,,,1.0,,,77.0
47,"Bruce, Josh",4,2,4,8,1,,,1.0,1.0,2.0,,2.0,,,,4.0,4.0,1.0,,3.0,,,84.0
14,"Bugg, Tomas",12,7,16,28,,,,1.0,6.0,,2.0,1.0,3.0,,,10.0,20.0,,,3.0,1.0,,89.0
18,"Cameron, Jeremy",6,7,6,12,5,,,3.0,,1.0,,1.0,2.0,1.0,,7.0,7.0,1.0,3.0,1.0,,1.0,90.0
3 ↓,"Coniglio, Stephen",5,1,11,16,,1.0,1.0,1.0,,2.0,3.0,2.0,,,,7.0,9.0,,,1.0,2.0,,49.0
1,"Davis, Phil",11,6,7,18,,,,,1.0,,,4.0,2.0,,,11.0,7.0,2.0,1.0,4.0,,,89.0
22,"Edwards, Shaun",9,5,3,12,,1.0,,1.0,,1.0,1.0,3.0,,2.0,,3.0,7.0,1.0,,1.0,,,83.0
4,"Folau, Israel",4,2,5,9,,1.0,7.0,1.0,,1.0,,,1.0,,,5.0,4.0,,,3.0,,,86.0
26,"Giles, Jonathan",7,3,6,13,,,31.0,5.0,2.0,2.0,4.0,3.0,2.0,2.0,,11.0,3.0,2.0,,5.0,,1.0,89.0
35,"Greene, Toby",11,4,16,27,,,,4.0,5.0,2.0,4.0,3.0,3.0,2.0,,8.0,20.0,,,1.0,3.0,,75.0
2,"Hampton, Curtly",6,,3,9,2,1.0,,1.0,,1.0,,2.0,1.0,2.0,,2.0,5.0,,,1.0,4.0,,90.0
36,"Hombsch, Jack",8,4,8,16,,,,2.0,3.0,,,1.0,2.0,1.0,,4.0,12.0,1.0,,7.0,,,95.0
38,"McDonald, James",12,5,13,25,,,,3.0,2.0,4.0,7.0,4.0,1.0,,,10.0,15.0,,,2.0,,,84.0
6,"Power, Luke",17,10,13,30,,,,3.0,4.0,1.0,1.0,,1.0,,1.0,7.0,21.0,,,3.0,,,91.0
23,"Reid, Sam",7,6,10,17,,,,1.0,1.0,1.0,,1.0,,1.0,,8.0,11.0,3.0,,4.0,,,91.0
9,"Scully, Tom",7,,12,19,,,,1.0,,2.0,3.0,2.0,1.0,2.0,,5.0,15.0,,,1.0,,3.0,89.0
5,"Shiel, Dylan",13,4,10,23,,,,2.0,4.0,2.0,2.0,4.0,2.0,,,11.0,14.0,,,4.0,1.0,,79.0
34 ↑,"Smith, Devon",7,1,4,11,,1.0,,2.0,,4.0,2.0,2.0,1.0,1.0,,2.0,8.0,,,,3.0,,34.0
20,"Tomlinson, Adam",8,3,6,14,,,,2.0,,3.0,1.0,3.0,,1.0,,3.0,12.0,,,,,,80.0
31,"Townsend, Jacob",5,3,3,8,,,,2.0,,2.0,,1.0,2.0,1.0,,6.0,4.0,1.0,,,,1.0,92.0
17,"Treloar, Adam",11,5,7,18,,1.0,,,4.0,1.0,1.0,,,,,3.0,14.0,1.0,,3.0,,,81.0
8,"Ward, Callan",12,5,6,18,,,,8.0,6.0,3.0,2.0,4.0,,4.0,,3.0,15.0,,,,3.0,,82.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,189,88,179,368,9,8.0,39.0,47.0,39.0,37.0,37.0,44.0,24.0,21.0,1.0,137.0,237.0,13.0,4.0,48.0,17.0,6.0,
Opposition,Opposition,208,89,213,421,15,14.0,49.0,68.0,28.0,62.0,49.0,44.0,21.0,23.0,5.0,142.0,276.0,10.0,12.0,43.0,5.0,13.0,
