Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
17,"Bruce, Cameron",32y 204d,234 (98-2-134 42.31%),211 (0.90),10 (7-0-3 70.00%),1 (0.10)
9,"Burgoyne, Shaun",29y 183d,201 (128-1-72 63.93%),196 (0.98),44 (31-1-12 71.59%),25 (0.57)
13,"Cheney, Kyle",22y 240d,24 (10-0-14 41.67%),2 (0.08),10 (8-0-2 80.00%),2 (0.20)
23,"Franklin, Lance",25y 82d,146 (79-1-66 54.45%),462 (3.16),←,
6,"Gibson, Josh",28y 39d,106 (55-2-49 52.83%),2 (0.02),41 (26-1-14 64.63%),
18,"Guerra, Brent",29y 328d,221 (146-1-74 66.29%),103 (0.47),125 (77-1-47 62.00%),20 (0.16)
19,"Gunston, Jack",20y 188d,18 (7-0-11 38.89%),22 (1.22),4 (2-0-2 50.00%),2 (0.50)
20,"Hale, David",27y 335d,153 (73-2-78 48.37%),141 (0.92),24 (17-0-7 70.83%),22 (0.92)
32,"Hill, Bradley",18y 287d,1 (0-0-1 0.00%),,←,
3,"Lewis, Jordan",25y 363d,151 (81-1-69 53.97%),71 (0.47),←,
5,"Mitchell, Sam",29y 192d,201 (106-1-94 52.99%),48 (0.24),←,
7,"Osborne, Michael",29y 267d,160 (81-1-78 50.94%),107 (0.67),←,
33,"Rioli, Cyril",22y 282d,87 (55-1-31 63.79%),109 (1.25),←,
2,"Roughead, Jarryd",25y 89d,139 (75-1-63 54.32%),254 (1.83),←,
21,"Savage, Shane",21y 107d,24 (16-0-8 66.67%),18 (0.75),←,
25,"Schoenmakers, Ryan",21y 165d,39 (18-0-21 46.15%),1 (0.03),←,
12,"Sewell, Brad",28y 79d,149 (80-1-68 54.03%),22 (0.15),←,
26,"Shiels, Liam",20y 358d,44 (26-0-18 59.09%),13 (0.30),←,
24,"Stratton, Ben",23y 51d,31 (17-1-13 56.45%),1 (0.03),←,
4,"Suckling, Matt",23y 271d,33 (21-0-12 63.64%),11 (0.33),←,
37,"Whitecross, Brendan",22y 87d,54 (32-1-21 60.19%),31 (0.57),←,
11,"Young, Clinton",26y 65d,98 (56-1-41 57.65%),47 (0.48),←,
Totals,Totals,25y 94d,2314 (1260-18-1036 54.45%),1872 (0.81),,
C,"Clarkson, Alastair",43y 360d,167 (90-1-76 54.19%),,←,
