Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
7,"Baker, Liam",25y 113d,97 (58-4-35 61.86%),30 (0.31),←,
21,"Balta, Noah",23y 209d,72 (43-2-27 61.11%),22 (0.31),←,
29,"Bolton, Shai",24y 163d,100 (59-4-37 61.00%),113 (1.13),←,
35,"Broad, Nathan",30y 35d,113 (78-3-32 70.35%),2 (0.02),←,
42,"Clarke, Judson",19y 215d,11 (4-0-7 36.36%),9 (0.82),←,
9,"Cotchin, Trent",33y 43d,296 (161-5-130 55.24%),138 (0.47),←,
27,"Dow, Thomson",21y 216d,14 (5-1-8 39.29%),1 (0.07),←,
34,"Graham, Jack",25y 84d,104 (67-4-33 66.35%),44 (0.42),←,
2,"Grimes, Dylan",31y 308d,217 (132-4-81 61.75%),3 (0.01),←,
31,"Mansell, Rhyan",22y 350d,24 (9-1-14 39.58%),9 (0.38),←,
4,"Martin, Dustin",31y 328d,278 (156-4-118 56.83%),314 (1.13),←,
33,"McIntosh, Kamdyn",29y 47d,156 (98-3-55 63.78%),42 (0.27),←,
25,"Nankervis, Toby",28y 281d,126 (83-2-41 66.67%),34 (0.27),114 (76-2-36 67.54%),31 (0.27)
50,"Pickett, Marlion",31y 134d,67 (36-4-27 56.72%),17 (0.25),←,
3,"Prestia, Dion",30y 220d,201 (96-3-102 48.51%),66 (0.33),106 (70-3-33 67.45%),36 (0.34)
13,"Ralphsmith, Hugo",21y 192d,26 (10-1-15 40.38%),9 (0.35),←,
8,"Riewoldt, Jack",34y 201d,335 (175-8-152 53.43%),771 (2.30),←,
17,"Rioli, Daniel",26y 34d,147 (89-4-54 61.90%),100 (0.68),←,
5,"Ross, Jack",22y 259d,50 (26-2-22 54.00%),7 (0.14),←,
32,"Ryan, Samson",22y 162d,10 (3-0-7 30.00%),10 (1.00),←,
15,"Short, Jayden",27y 116d,144 (88-4-52 62.50%),28 (0.19),←,
14,"Taranto, Tim",25y 112d,124 (62-3-59 51.21%),53 (0.43),10 (3-1-6 35.00%),5 (0.50)
1,"Vlastuin, Nick",29y 31d,200 (123-4-73 62.50%),27 (0.14),←,
Totals,Totals,26y 326d,2912 (1661-70-1181 57.04%),1849 (0.63),,
C,"Hardwick, Damien",50y 275d,307 (170-6-131 56.35%),,←,
