North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
33,"Allison, Brett",26y 51d,128 (64-1-63 50.39%),133 (1.04),←,
11,"Archer, Glenn",21y 114d,41 (23-0-18 56.10%),14 (0.34),←,
12,"Blakey, John",27y 357d,167 (71-0-96 42.51%),42 (0.25),32 (19-0-13 59.38%),4 (0.13)
18,"Carey, Wayne",23y 50d,89 (49-0-40 55.06%),210 (2.36),←,
23,"Clarkson, Alastair",26y 80d,86 (38-2-46 45.35%),57 (0.66),←,
27,"Crocker, Darren",27y 112d,122 (54-1-67 44.67%),78 (0.64),←,
6,"Fairley, Ian",29y 301d,165 (80-2-83 49.09%),148 (0.90),←,
26,"Ishchenko, Alex",30y 87d,124 (54-0-70 43.55%),36 (0.29),52 (28-0-24 53.85%),11 (0.21)
34,"King, David",22y 131d,12 (7-0-5 58.33%),2 (0.17),←,
7,"Laidley, Dani",27y 111d,84 (49-1-34 58.93%),12 (0.14),32 (20-0-12 62.50%),1 (0.03)
35,"Longmire, John",23y 197d,124 (60-1-63 48.79%),406 (3.27),←,
20,"Mann, Peter",23y 312d,34 (15-0-19 44.12%),11 (0.32),←,
4,"Martyn, Mick",25y 319d,125 (62-1-62 50.00%),11 (0.09),←,
41,"McAdam, Adrian",23y 126d,29 (18-0-11 62.07%),82 (2.83),←,
31,"McKernan, Corey",20y 209d,14 (9-0-5 64.29%),14 (1.00),←,
3,"Rock, Anthony",23y 290d,80 (44-0-36 55.00%),72 (0.90),←,
1,"Romero, Jose",22y 349d,83 (44-0-39 53.01%),92 (1.11),←,
2,"Schwass, Wayne",25y 231d,113 (56-0-57 49.56%),66 (0.58),←,
24,"Sholl, Craig",26y 198d,100 (53-0-47 53.00%),18 (0.18),←,
15,"Smith, Ross",29y 163d,187 (90-2-95 48.66%),34 (0.18),←,
10,"Stevens, Anthony",23y 14d,78 (41-0-37 52.56%),33 (0.42),←,
Totals,Totals,25y 94d,1985 (981-11-993 49.42%),1571 (0.79),,
C,"Pagan, Denis",46y 295d,36 (22-0-14 61.11%),,←,
