Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
24,"Adams, Marcus",26y 266d,38 (21-0-17 55.26%),4 (0.11),11 (7-0-4 63.64%),
31,"Andrews, Harris",23y 102d,98 (27-0-71 27.55%),9 (0.09),←,
43,"Answerth, Noah",20y 229d,20 (13-0-7 65.00%),2 (0.10),←,
33,"Bailey, Zac",20y 181d,28 (13-0-15 46.43%),11 (0.39),←,
7,"Berry, Jarrod",22y 46d,58 (22-0-36 37.93%),27 (0.47),←,
23,"Cameron, Charlie",25y 261d,109 (64-1-44 59.17%),163 (1.50),36 (17-0-19 47.22%),76 (2.11)
27,"Gardiner, Darcy",24y 182d,107 (36-0-71 33.64%),5 (0.05),←,
30,"Hipwood, Eric",22y 191d,76 (27-0-49 35.53%),116 (1.53),←,
17,"Lyons, Jarryd",27y 244d,117 (60-0-57 51.28%),63 (0.54),25 (16-0-9 64.00%),14 (0.56)
12,"Martin, Stefan",33y 126d,183 (53-1-129 29.23%),45 (0.25),126 (39-0-87 30.95%),22 (0.17)
11,"McCarthy, Lincoln",26y 152d,54 (39-0-15 72.22%),45 (0.83),25 (16-0-9 64.00%),20 (0.80)
6,"McCluggage, Hugh",22y 19d,64 (24-0-40 37.50%),41 (0.64),←,
46,"McInerney, Oscar",25y 256d,38 (18-0-20 47.37%),24 (0.63),←,
25,"McStay, Daniel",24y 272d,104 (34-0-70 32.69%),76 (0.73),←,
9,"Neale, Lachie",26y 303d,160 (81-0-79 50.63%),80 (0.50),25 (16-0-9 64.00%),13 (0.52)
16,"Rayner, Cam",20y 153d,47 (21-0-26 44.68%),41 (0.87),←,
10,"Rich, Daniel",29y 289d,208 (73-1-134 35.34%),106 (0.51),←,
2,"Robertson, Deven",18y 266d,1 (0-0-1 0.00%),,←,
5,"Robinson, Mitch",30y 289d,192 (80-1-111 41.93%),108 (0.56),92 (29-0-63 31.52%),50 (0.54)
37,"Starcevich, Brandon",20y 242d,6 (2-0-4 33.33%),1 (0.17),←,
29,"Witherden, Alex",21y 194d,54 (22-0-32 40.74%),5 (0.09),←,
15,"Zorko, Dayne",31y 42d,169 (58-0-111 34.32%),184 (1.09),←,
Totals,Totals,24y 295d,1931 (788-4-1139 40.81%),1156 (0.60),,
C,"Fagan, Chris",58y 273d,69 (26-0-43 37.68%),,←,
