West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
26,"Ball, Jason",7,4,4,11,1,2.0,6.0,2.0,,1.0,,,2.0,,,,,,,,,,
6,"Banfield, Drew",14,5,5,19,,,,2.0,2.0,2.0,4.0,2.0,2.0,2.0,,,,,,,,,
10,"Braun, Michael",10,3,6,16,,,,1.0,1.0,1.0,2.0,,,,,,,,,,,,
9,"Cousins, Ben",6,2,6,12,,1.0,,1.0,1.0,3.0,1.0,,,,,,,,,,,,
29,"Donnelly, Andrew",11,6,6,17,2,,,1.0,,2.0,,,3.0,,,,,,,,,,
23,"Fewster, Brendon",2,,1,3,1,1.0,,1.0,,,,1.0,1.0,1.0,,,,,,,,,
19,"Gardiner, Michael",4,4,3,7,,,16.0,,1.0,4.0,1.0,1.0,2.0,,,,,,,,,,
7,"Gehrig, Fraser",6,6,6,12,1,,1.0,,,2.0,,,,,,,,,,,,,
1,"Heady, Brett",11,3,2,13,3,,,3.0,,1.0,1.0,,1.0,,,,,,,,,,
27,"Jakovich, Glen",3,1,6,9,,,,1.0,1.0,,,,1.0,,,,,,,,,,
2,"Kemp, Dean",6,1,11,17,1,,1.0,1.0,3.0,1.0,2.0,,2.0,,,,,,,,,,
5,"Lovell, Andy",4,,1,5,,,,,2.0,,,1.0,,,,,,,,,,,
30,"Matera, Peter",6,5,1,7,1,,,4.0,1.0,4.0,,1.0,,,,,,,,,,,
11,"McIntosh, Ashley",7,4,10,17,,,1.0,2.0,5.0,1.0,1.0,,,,,,,,,,,,
17,"McKenna, Guy",17,8,9,26,,1.0,,4.0,4.0,1.0,1.0,,1.0,,,,,,,,,,
8,"Metropolis, Daniel",13,8,8,21,,2.0,,,1.0,2.0,1.0,,,1.0,,,,,,,,,
42,"Morrison, Chad",13,7,5,18,,2.0,,1.0,4.0,1.0,,,1.0,1.0,,,,,,,,,
36,"Read, Phillip",10,2,1,11,,,,4.0,4.0,1.0,,,1.0,3.0,,,,,,,,,
34,"Sikora, Shane",1,,3,4,,,,,,,1.0,,,,,,,,,,,,
22,"Stone, Nicholas",6,5,6,12,,,2.0,3.0,2.0,,,2.0,1.0,2.0,,,,,,,,,
16,"Symmons, Paul",15,8,11,26,1,,,1.0,6.0,5.0,4.0,,1.0,,,,,,,,,,
39,"Waterman, Chris",20,9,7,27,,,,1.0,3.0,1.0,2.0,,2.0,,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,192,91,118,310,11,13.0,27.0,33.0,41.0,33.0,21.0,8.0,21.0,10.0,,,,,,,,,
Opposition,Opposition,200,65,132,332,14,12.0,51.0,23.0,17.0,58.0,43.0,6.0,10.0,21.0,6.0,,,,,,,,
