Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
9,"Angwin, Ryan",6,5,6,12,,,,,2.0,1.0,1.0,1.0,,1.0,,3.0,11.0,,2.0,2.0,,1.0,64.0
7,"Ash, Lachie",18,10,14,32,1,,,1.0,4.0,,1.0,3.0,1.0,,,6.0,24.0,,1.0,1.0,,,77.0
14,"Bedford, Toby",2,,7,9,,,,3.0,,1.0,,2.0,,1.0,,3.0,6.0,,,2.0,,,81.0
46 ↓,"Brown, Callum",5,2,3,8,,,,,2.0,1.0,,5.0,2.0,1.0,,4.0,3.0,,,2.0,,,57.0
44,"Buckley, Jack",7,3,1,8,,,,1.0,4.0,,,1.0,,1.0,,1.0,5.0,,,5.0,,,92.0
5,"Cadman, Aaron",2,2,5,7,,1.0,,1.0,,,,2.0,,1.0,,6.0,1.0,1.0,1.0,,,,77.0
17,"Callaghan, Finn",16,8,6,22,1,1.0,,,1.0,2.0,,2.0,,,,2.0,20.0,,1.0,1.0,,,84.0
3,"Coniglio, Stephen",16,3,17,33,,2.0,,2.0,,7.0,3.0,4.0,,1.0,,6.0,28.0,,,3.0,1.0,,85.0
16,"Daniels, Brent",3,1,13,16,,,,1.0,,2.0,3.0,4.0,,,,9.0,7.0,,,,,,77.0
29,"Fleeton, Cameron",3,1,3,6,,,,3.0,,1.0,,,1.0,,,3.0,3.0,,,5.0,,,76.0
30,"Flynn, Matt",9,3,7,16,,,24.0,2.0,,6.0,7.0,4.0,2.0,,,10.0,5.0,,,9.0,,,79.0
12,"Green, Tom",11,2,19,30,,,,1.0,,6.0,7.0,4.0,,,,16.0,14.0,,,,,1.0,85.0
19,"Haynes, Nick",17,12,7,24,,,,1.0,7.0,,,2.0,1.0,,,3.0,21.0,1.0,,3.0,,,96.0
27,"Himmelberg, Harry",10,5,7,17,,,3.0,,1.0,4.0,1.0,4.0,,3.0,,4.0,12.0,1.0,,2.0,,2.0,84.0
23,"Hogan, Jesse",6,3,5,11,3,,1.0,2.0,,,,6.0,1.0,3.0,,5.0,6.0,1.0,2.0,3.0,,,86.0
39,"Idun, Connor",7,6,11,18,,,,,,,,,,,,5.0,12.0,,,4.0,,,93.0
22,"Kelly, Josh",12,6,15,27,1,,,5.0,2.0,3.0,4.0,2.0,3.0,,,11.0,17.0,,2.0,3.0,2.0,,86.0
38,"Lloyd, Daniel",5,4,11,16,,1.0,,2.0,,1.0,,1.0,,1.0,,6.0,11.0,,,,,,81.0
33,"OHalloran, Xavier",12,2,4,16,1,3.0,,,,4.0,1.0,7.0,,3.0,,3.0,16.0,,1.0,1.0,,1.0,83.0
20,"Peatling, James",9,6,12,21,,2.0,,,1.0,4.0,1.0,5.0,1.0,,,9.0,12.0,1.0,1.0,1.0,,1.0,79.0
36,"Perryman, Harry",11,2,8,19,,,,2.0,3.0,3.0,4.0,4.0,1.0,1.0,,6.0,12.0,,,,,1.0,78.0
8 ↑,"Ward, Callan",2,1,3,5,,1.0,,,,,,,,,,3.0,3.0,,,,,,20.0
6,"Whitfield, Lachie",14,8,15,29,,,,2.0,5.0,3.0,,1.0,1.0,,,6.0,18.0,1.0,,3.0,,,79.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,203,95,199,402,7,13.0,28.0,29.0,32.0,49.0,33.0,64.0,14.0,17.0,,130.0,267.0,6.0,11.0,50.0,3.0,7.0,
Opposition,Opposition,221,101,182,403,18,12.0,28.0,63.0,40.0,51.0,30.0,57.0,17.0,14.0,6.0,125.0,259.0,12.0,16.0,41.0,7.0,14.0,
