Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
7,"Baker, Liam",25y 153d,102 (61-4-37 61.76%),31 (0.30),←,
21,"Balta, Noah",23y 249d,77 (46-2-29 61.04%),22 (0.29),←,
29,"Bolton, Shai",24y 203d,105 (62-4-39 60.95%),119 (1.13),←,
35,"Broad, Nathan",30y 75d,118 (81-3-34 69.92%),2 (0.02),←,
42,"Clarke, Judson",19y 255d,16 (7-0-9 43.75%),14 (0.88),←,
9,"Cotchin, Trent",33y 83d,301 (164-5-132 55.32%),140 (0.47),←,
38,"Cumberland, Noah",22y 106d,17 (6-1-10 38.24%),26 (1.53),←,
34,"Graham, Jack",25y 124d,109 (70-4-35 66.06%),45 (0.41),←,
2,"Grimes, Dylan",31y 348d,222 (135-4-83 61.71%),3 (0.01),←,
22,"Hopper, Jacob",26y 143d,123 (66-3-54 54.88%),48 (0.39),9 (3-1-5 38.89%),6 (0.67)
33,"McIntosh, Kamdyn",29y 87d,161 (101-3-57 63.66%),44 (0.27),←,
46,"Miller, Ben",23y 302d,21 (9-3-9 50.00%),6 (0.29),←,
25,"Nankervis, Toby",28y 321d,131 (86-2-43 66.41%),35 (0.27),119 (79-2-38 67.23%),32 (0.27)
50,"Pickett, Marlion",31y 174d,71 (38-4-29 56.34%),19 (0.27),←,
13,"Ralphsmith, Hugo",21y 232d,31 (13-1-17 43.55%),9 (0.29),←,
8,"Riewoldt, Jack",34y 241d,340 (178-8-154 53.53%),778 (2.29),←,
17,"Rioli, Daniel",26y 74d,152 (92-4-56 61.84%),101 (0.66),←,
5,"Ross, Jack",22y 299d,55 (29-2-24 54.55%),9 (0.16),←,
32,"Ryan, Samson",22y 202d,15 (6-0-9 40.00%),12 (0.80),←,
15,"Short, Jayden",27y 156d,149 (91-4-54 62.42%),34 (0.23),←,
14,"Taranto, Tim",25y 152d,129 (65-3-61 51.55%),61 (0.47),15 (6-1-8 43.33%),13 (0.87)
1,"Vlastuin, Nick",29y 71d,203 (125-4-74 62.56%),28 (0.14),←,
45,"Young, Tylar",24y 297d,11 (4-0-7 36.36%),,←,
Totals,Totals,26y 205d,2659 (1535-68-1056 57.73%),1586 (0.60),,
C,"McQualter, Andrew",37y 20d,5 (3-0-2 60.00%),,←,
