Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
5,"Abernethy, Bruce",6,2,2,8,,,,,,,,,1.0,,,,,,,,,,
14,"Bartlett, Allan",14,7,6,20,,,,1.0,,,,,1.0,1.0,,,,,,,,,
26,"Bickley, Mark",10,3,6,16,,1.0,,,,,,,3.0,1.0,,,,,,,,,
30,"Fielke, Grantley",15,5,4,19,1,,,5.0,,,,,1.0,1.0,,,,,,,,,
19,"Hughes, Danny",6,2,7,13,,,,,,,,,,2.0,,,,,,,,,
2,"Jarman, Andrew",10,2,10,20,,1.0,,2.0,,,,,1.0,1.0,,,,,,,,,
20,"Klug, John",8,6,8,16,2,1.0,,1.0,,,,,,5.0,,,,,,,,,
13,"Lee, Scott",9,4,8,17,,,,,,,,,,1.0,,,,,,,,,
32,"Lindsay, Bruce",9,3,3,12,,,,4.0,,,,,3.0,1.0,,,,,,,,,
16,"Marshall, David",13,4,6,19,1,,,3.0,,,,,3.0,3.0,,,,,,,,,
18,"Maynard, Rodney",6,4,6,12,,,,2.0,,,,,1.0,2.0,,,,,,,,,
10,"McDermott, Chris",6,1,9,15,1,,,,,,,,,1.0,,,,,,,,,
11,"McGuinness, Tony",15,1,6,21,,2.0,,3.0,,,,,1.0,3.0,,,,,,,,,
23,"McIntyre, Peter",3,2,2,5,1,1.0,,,,,,,,1.0,,,,,,,,,
25,"Mickan, Mark",9,4,2,11,,1.0,9.0,,,,,,1.0,,,,,,,,,,
1,"Negri, Romano",2,,3,5,,,6.0,,,,,,2.0,1.0,,,,,,,,,
31,"Rowe, Stephen",21,3,9,30,,,,,,,,,2.0,3.0,,,,,,,,,
7,"Smart, Nigel",7,1,6,13,,1.0,,3.0,,,,,2.0,2.0,,,,,,,,,
28,"Smith, Darren",3,1,6,9,,,,1.0,,,,,,1.0,,,,,,,,,
12,"Tregenza, Simon",17,1,5,22,,,,3.0,,,,,3.0,1.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,189,56,114,303,6,11.0,15.0,28.0,,,,,25.0,31.0,,,,,,,,,
Opposition,Opposition,218,76,123,341,12,20.0,17.0,27.0,,,,,31.0,25.0,6.0,,,,,,,,
