North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
18,"Atley, Shaun",22y 301d,98 (53-0-45 54.08%),13 (0.13),←,
3,"Bastinac, Ryan",24y 19d,115 (63-0-52 54.78%),62 (0.54),←,
50,"Brown, Ben",22y 233d,22 (16-0-6 72.73%),34 (1.55),←,
10,"Cunnington, Ben",24y 11d,113 (60-0-53 53.10%),48 (0.42),←,
15,"Dal Santo, Nick",31y 139d,290 (164-5-121 57.41%),149 (0.51),30 (19-0-11 63.33%),9 (0.30)
11,"Firrito, Michael",31y 226d,244 (122-2-120 50.41%),29 (0.12),←,
27,"Garner, Taylor",21y 184d,3 (2-0-1 66.67%),2 (0.67),←,
43,"Gibson, Sam",29y 45d,74 (43-0-31 58.11%),28 (0.38),←,
22,"Goldstein, Todd",27y 10d,139 (73-1-65 52.88%),64 (0.46),←,
29,"Harvey, Brent",37y 58d,398 (215-3-180 54.40%),466 (1.17),←,
4,"Higgins, Shaun",27y 129d,143 (65-1-77 45.80%),155 (1.08),14 (7-0-7 50.00%),27 (1.93)
5,"Jacobs, Ben",23y 183d,59 (23-0-36 38.98%),8 (0.14),33 (18-0-15 54.55%),3 (0.09)
34,"Macmillan, Jamie",23y 291d,74 (41-0-33 55.41%),32 (0.43),←,
41,"Mullett, Aaron",23y 138d,49 (28-0-21 57.14%),25 (0.51),←,
20,"Petrie, Drew",32y 269d,283 (140-3-140 50.00%),382 (1.35),←,
9,"Swallow, Andrew",28y 39d,176 (87-1-88 49.72%),75 (0.43),←,
25,"Tarrant, Robbie",26y 77d,51 (25-0-26 49.02%),41 (0.80),←,
16,"Thompson, Scott",29y 63d,150 (71-2-77 48.00%),6 (0.04),←,
40,"Turner, Kayne",19y 192d,13 (8-0-5 61.54%),9 (0.69),←,
30,"Waite, Jarrad",32y 157d,197 (73-4-120 38.07%),274 (1.39),13 (7-0-6 53.85%),22 (1.69)
19,"Wright, Sam",24y 361d,98 (51-0-47 52.04%),56 (0.57),←,
7,"Ziebell, Jack",24y 133d,114 (56-0-58 49.12%),64 (0.56),←,
Totals,Totals,26y 248d,2903 (1479-22-1402 50.95%),2022 (0.70),,
C,"Scott, Brad",39y 69d,124 (66-0-58 53.23%),,←,
