Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
39,"Bailey, Max",26y 200d,30 (24-0-6 80.00%),7 (0.23),←,
14,"Birchall, Grant",25y 103d,159 (101-1-57 63.84%),20 (0.13),←,
22,"Breust, Luke",22y 181d,48 (39-0-9 81.25%),89 (1.85),←,
9,"Burgoyne, Shaun",30y 202d,228 (150-1-77 66.01%),213 (0.93),71 (53-1-17 75.35%),42 (0.59)
41,"Duryea, Taylor",22y 17d,4 (4-0-0 100.00%),,←,
23,"Franklin, Lance",26y 101d,168 (97-1-70 58.04%),538 (3.20),←,
6,"Gibson, Josh",29y 59d,131 (75-2-54 58.02%),2 (0.02),66 (46-1-19 70.45%),
19,"Gunston, Jack",21y 207d,39 (25-0-14 64.10%),67 (1.72),25 (20-0-5 80.00%),47 (1.88)
20,"Hale, David",28y 354d,180 (95-2-83 53.33%),169 (0.94),51 (39-0-12 76.47%),50 (0.98)
10,"Hill, Bradley",19y 306d,12 (10-0-2 83.33%),10 (0.83),←,
15,"Hodge, Luke",28y 330d,211 (112-1-98 53.32%),148 (0.70),←,
17,"Lake, Brian",31y 73d,200 (93-2-105 47.00%),32 (0.16),3 (3-0-0 100.00%),
3,"Lewis, Jordan",27y 17d,176 (101-1-74 57.67%),94 (0.53),←,
5,"Mitchell, Sam",30y 211d,228 (128-1-99 56.36%),54 (0.24),←,
7,"Osborne, Michael",30y 286d,167 (87-1-79 52.40%),110 (0.66),←,
28,"Puopolo, Paul",25y 160d,48 (39-0-9 81.25%),34 (0.71),←,
2,"Roughead, Jarryd",26y 108d,166 (97-1-68 58.73%),310 (1.87),←,
12,"Sewell, Brad",29y 98d,173 (99-1-73 57.51%),26 (0.15),←,
26,"Shiels, Liam",22y 12d,71 (48-0-23 67.61%),19 (0.27),←,
32,"Simpkin, Jonathan",25y 195d,6 (4-0-2 66.67%),1 (0.17),2 (2-0-0 100.00%),
16,"Smith, Isaac",24y 132d,45 (37-0-8 82.22%),41 (0.91),←,
24,"Stratton, Ben",24y 71d,59 (40-1-18 68.64%),1 (0.02),←,
Totals,Totals,26y 106d,2549 (1505-16-1028 59.04%),1985 (0.78),,
C,"Clarkson, Alastair",45y 14d,195 (113-1-81 58.21%),,←,
