St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
11,"Anderson, Dean",11.0,3.0,2.0,13.0,,,,,,,,,,,,,,,,,,,
14,"Bardsley, Kristian",11.0,2.0,2.0,13.0,1.0,,,1.0,,,,,1.0,1.0,,,,,,,,,
27,"Beveridge, Luke",8.0,2.0,4.0,12.0,1.0,1.0,,1.0,,,,,1.0,,,,,,,,,,
2,"Brown, Tony",8.0,2.0,4.0,12.0,,,,,,,,,1.0,,,,,,,,,,
3,"Burke, Nathan",13.0,1.0,1.0,14.0,,,,,,,,,,,,,,,,,,,
30,"Coghlan, Glen",7.0,3.0,,7.0,,,,,,,,,2.0,1.0,,,,,,,,,
36,"Cripps, Jason",6.0,1.0,4.0,10.0,,,,2.0,,,,,1.0,1.0,,,,,,,,,
34,"Daniels, Jayson",11.0,5.0,10.0,21.0,1.0,1.0,,5.0,,,,,2.0,1.0,,,,,,,,,
10,"Everitt, Peter",4.0,1.0,3.0,7.0,,,10.0,2.0,,,,,2.0,1.0,,,,,,,,,
29,"Jones, Austinn",10.0,4.0,7.0,17.0,,,,2.0,,,,,,,,,,,,,,,
17,"Keogh, Rod",4.0,,3.0,7.0,,,,2.0,,,,,2.0,1.0,,,,,,,,,
23,"Loewe, Stewart",5.0,3.0,3.0,8.0,,1.0,4.0,3.0,,,,,1.0,,,,,,,,,,
16,"Neill, Robert",5.0,1.0,5.0,10.0,,,,2.0,,,,,,,,,,,,,,,
1,"Peckett, Justin",4.0,,,4.0,,,,,,,,,,,,,,,,,,,
31,"Shanahan, Jamie",11.0,2.0,2.0,13.0,,,1.0,2.0,,,,,2.0,,,,,,,,,,
4,"Smith, Joel",11.0,6.0,5.0,16.0,1.0,1.0,,2.0,,,,,,,,,,,,,,,
9,"Vidovic, Lazar",2.0,1.0,4.0,6.0,,,5.0,,,,,,1.0,1.0,,,,,,,,,
15,"Wakelin, Darryl",,,,,,,,,,,,,,1.0,,,,,,,,,
12,"Wakelin, Shane",5.0,2.0,4.0,9.0,,1.0,,2.0,,,,,1.0,1.0,,,,,,,,,
7,"Winmar, Nicky",14.0,3.0,5.0,19.0,,,,1.0,,,,,3.0,,,,,,,,,,
20,"Young, Matthew",23.0,4.0,3.0,26.0,,,,,,,,,,1.0,,,,,,,,,
Totals,Totals,173.0,46.0,71.0,244.0,4.0,5.0,20.0,27.0,,,,,20.0,10.0,,,,,,,,,
Opposition,Opposition,235.0,74.0,96.0,331.0,17.0,16.0,15.0,37.0,,,,,10.0,20.0,6.0,,,,,,,,
