Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
21,"Buntine, Matt",6,5,1,7,,,,,2.0,,,2.0,,1.0,,4.0,5.0,2.0,,3.0,,,79.0
3,"Coniglio, Stephen",13,3,21,34,1,2.0,,3.0,1.0,2.0,8.0,1.0,3.0,,3.0,12.0,18.0,,,2.0,,,87.0
1,"Davis, Phil",6,6,4,10,,,,,1.0,1.0,,1.0,2.0,,,6.0,7.0,1.0,,5.0,,1.0,94.0
4,"Greene, Toby",15,6,12,27,1,3.0,,6.0,,9.0,2.0,2.0,,1.0,,8.0,19.0,1.0,1.0,,,2.0,81.0
32,"Griffen, Ryan",9,,7,16,2,,3.0,5.0,,6.0,6.0,,,,,8.0,7.0,,,1.0,,1.0,73.0
17,"Johnson, Steve",13,3,9,22,2,1.0,,2.0,,10.0,3.0,7.0,,4.0,,5.0,19.0,,1.0,,,,85.0
22,"Kelly, Josh",14,5,3,17,1,1.0,,5.0,1.0,1.0,3.0,1.0,1.0,,,5.0,12.0,1.0,1.0,,,,78.0
40,"Kennedy, Adam",8,4,9,17,,,,,7.0,1.0,,1.0,1.0,,,4.0,13.0,,,4.0,6.0,,82.0
37,"Lobb, Rory",7,4,3,10,4,1.0,6.0,4.0,,2.0,1.0,1.0,2.0,,,9.0,2.0,3.0,3.0,2.0,,,81.0
41,"Mumford, Shane",1,2,10,11,1,,28.0,3.0,,2.0,1.0,2.0,2.0,2.0,2.0,8.0,6.0,,,5.0,,1.0,76.0
7,"Palmer, Rhys",9,6,5,14,3,1.0,,1.0,,,,4.0,,1.0,,3.0,10.0,,3.0,,,,81.0
24,"Patfull, Joel",7,4,4,11,,,,1.0,2.0,,,3.0,1.0,1.0,,4.0,6.0,,,1.0,2.0,,86.0
12,"Patton, Jonathon",10,9,2,12,1,1.0,,1.0,,3.0,,,,,,4.0,8.0,2.0,3.0,1.0,,,85.0
9,"Scully, Tom",7,3,14,21,1,,,1.0,,3.0,1.0,1.0,,1.0,,6.0,15.0,,,1.0,1.0,,88.0
23,"Shaw, Heath",16,10,2,18,,,,3.0,6.0,1.0,,5.0,,3.0,,4.0,14.0,1.0,,4.0,3.0,,88.0
5,"Shiel, Dylan",19,2,12,31,1,2.0,,3.0,,8.0,9.0,4.0,4.0,1.0,,13.0,17.0,,,,3.0,,79.0
11,"Steele, Jack",10,5,7,17,1,1.0,,5.0,2.0,2.0,3.0,,1.0,,,4.0,12.0,,,,,2.0,74.0
20,"Tomlinson, Adam",5,4,4,9,,,1.0,4.0,,3.0,,1.0,,,,2.0,6.0,1.0,,1.0,,1.0,84.0
8,"Ward, Callan",11,2,13,24,2,,4.0,1.0,,8.0,6.0,1.0,6.0,1.0,1.0,11.0,12.0,,,,1.0,4.0,81.0
6,"Whitfield, Lachie",11,9,12,23,,2.0,,3.0,,6.0,1.0,2.0,,1.0,,6.0,17.0,1.0,2.0,2.0,1.0,3.0,78.0
29,"Williams, Zac",13,4,3,16,,,,2.0,2.0,3.0,1.0,2.0,1.0,,,4.0,12.0,,,2.0,3.0,,81.0
16,"Wilson, Nathan",10,4,6,16,1,,,1.0,4.0,4.0,,2.0,,,,1.0,12.0,,,2.0,2.0,,80.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,220,100,163,383,22,19.0,42.0,54.0,28.0,75.0,45.0,43.0,24.0,17.0,6.0,131.0,249.0,13.0,14.0,36.0,22.0,15.0,
Opposition,Opposition,187,92,169,356,9,11.0,38.0,51.0,46.0,41.0,30.0,60.0,17.0,24.0,,116.0,243.0,9.0,4.0,57.0,21.0,3.0,
