Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),GWS Games (W-D-L W%),GWS Goals (Ave.)
5,"Caldwell, Jye",19y 260d,3 (0-0-3 0.00%),,←,
18,"Cameron, Jeremy",27y 74d,156 (70-3-83 45.83%),407 (2.61),←,
3,"Coniglio, Stephen",26y 182d,135 (63-1-71 47.04%),80 (0.59),←,
35,"Corr, Aidan",26y 28d,85 (40-3-42 48.82%),2 (0.02),←,
13,"Cumming, Isaac",21y 308d,9 (5-0-4 55.56%),,←,
16,"Daniels, Brent",21y 97d,35 (22-0-13 62.86%),15 (0.43),←,
1,"Davis, Phil",29y 289d,168 (83-3-82 50.30%),7 (0.04),150 (72-3-75 49.00%),6 (0.04)
24,"de Boer, Matt",30y 96d,189 (110-4-75 59.26%),74 (0.39),51 (32-3-16 65.69%),26 (0.51)
31,"Finlayson, Jeremy",24y 126d,40 (23-2-15 60.00%),51 (1.27),←,
4,"Greene, Toby",26y 263d,147 (66-1-80 45.24%),170 (1.16),←,
19,"Haynes, Nick",28y 27d,130 (64-3-63 50.38%),9 (0.07),←,
27,"Himmelberg, Harry",24y 37d,67 (43-1-23 64.93%),78 (1.16),←,
2,"Hopper, Jacob",23y 129d,69 (44-1-24 64.49%),29 (0.42),←,
10,"Jacobs, Sam",32y 65d,203 (112-1-90 55.42%),48 (0.24),2 (1-0-1 50.00%),
22,"Kelly, Josh",25y 123d,120 (68-2-50 57.50%),77 (0.64),←,
38,"Lloyd, Daniel",28y 117d,41 (24-3-14 62.20%),33 (0.80),←,
36,"Perryman, Harry",21y 178d,38 (20-1-17 53.95%),10 (0.26),←,
23,"Shaw, Heath",34y 200d,310 (189-5-116 61.77%),39 (0.13),137 (79-3-55 58.76%),2 (0.01)
15,"Taylor, Sam",21y 40d,32 (22-0-10 68.75%),1 (0.03),←,
8,"Ward, Callan",30y 65d,218 (98-3-117 45.64%),108 (0.50),158 (66-3-89 42.72%),75 (0.47)
6,"Whitfield, Lachie",25y 332d,135 (66-3-66 50.00%),60 (0.44),←,
29,"Williams, Zac",25y 268d,103 (54-0-49 52.43%),25 (0.24),←,
Totals,Totals,26y 34d,2433 (1286-40-1107 52.86%),1323 (0.54),,
C,"Cameron, Leon",47y 286d,145 (80-3-62 56.21%),,←,
