Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
7,"Adcock, Jed",23y 300d,91 (40-2-49 45.05%),27 (0.30),←,
37,"Austin, Matt",20y 165d,8 (6-0-2 75.00%),2 (0.25),←,
20,"Black, Simon",30y 161d,256 (152-4-100 60.16%),153 (0.60),←,
36,"Bradshaw, Daniel",30y 294d,222 (125-3-94 56.98%),496 (2.23),219 (122-3-94 56.39%),496 (2.26)
17,"Brennan, Jared",25y 45d,101 (50-3-48 50.99%),66 (0.65),←,
16,"Brown, Jonathan",27y 317d,184 (116-3-65 63.86%),423 (2.30),←,
1,"Clark, Mitch",21y 327d,46 (22-2-22 50.00%),25 (0.54),←,
39,"Drummond, Josh",26y 145d,65 (31-2-32 49.23%),26 (0.40),←,
12,"Hawksley, James",20y 218d,11 (5-1-5 50.00%),,←,
33,"Hooper, Rhan",21y 245d,48 (23-1-24 48.96%),49 (1.02),←,
4,"Johnstone, Travis",29y 56d,194 (95-1-98 49.23%),134 (0.69),34 (17-0-17 50.00%),23 (0.68)
9,"McGrath, Ashley",26y 114d,137 (76-2-59 56.20%),106 (0.77),←,
21,"Merrett, Daniel",24y 273d,87 (39-3-45 46.55%),17 (0.20),←,
8,"Notting, Tim",30y 325d,208 (121-4-83 59.13%),138 (0.66),←,
24,"Patfull, Joel",24y 278d,78 (36-3-39 48.08%),19 (0.24),←,
31,"Polkinghorne, James",20y 233d,24 (14-1-9 60.42%),15 (0.63),←,
6,"Power, Luke",29y 246d,241 (141-3-97 59.13%),198 (0.82),←,
30,"Redden, Jack",18y 276d,10 (6-1-3 65.00%),6 (0.60),←,
10,"Rich, Daniel",19y 96d,24 (14-1-9 60.42%),14 (0.58),←,
35,"Rischitelli, Michael",23y 246d,89 (42-3-44 48.88%),40 (0.45),←,
3,"Sheldon, Sam",20y 187d,19 (12-1-6 65.79%),1 (0.05),←,
11,"Sherman, Justin",22y 228d,97 (42-3-52 44.85%),73 (0.75),←,
Totals,Totals,24y 200d,2240 (1208-47-985 53.93%),2028 (0.91),,
C,"Voss, Michael",34y 66d,24 (14-1-9 60.42%),,←,
