Footscray Match Statistics [Season][Game by Game],Footscray Match Statistics [Season][Game by Game],Footscray Match Statistics [Season][Game by Game],Footscray Match Statistics [Season][Game by Game],Footscray Match Statistics [Season][Game by Game],Footscray Match Statistics [Season][Game by Game],Footscray Match Statistics [Season][Game by Game],Footscray Match Statistics [Season][Game by Game],Footscray Match Statistics [Season][Game by Game],Footscray Match Statistics [Season][Game by Game],Footscray Match Statistics [Season][Game by Game],Footscray Match Statistics [Season][Game by Game],Footscray Match Statistics [Season][Game by Game],Footscray Match Statistics [Season][Game by Game],Footscray Match Statistics [Season][Game by Game],Footscray Match Statistics [Season][Game by Game],Footscray Match Statistics [Season][Game by Game],Footscray Match Statistics [Season][Game by Game],Footscray Match Statistics [Season][Game by Game],Footscray Match Statistics [Season][Game by Game],Footscray Match Statistics [Season][Game by Game],Footscray Match Statistics [Season][Game by Game],Footscray Match Statistics [Season][Game by Game],Footscray Match Statistics [Season][Game by Game],Footscray Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
18,"Cameron, Leon",14,4.0,7.0,21,,,,3.0,,,,,,1.0,,,,,,,,,
21,"Campbell, Tony",9,3.0,1.0,10,,,,1.0,,,,,2.0,1.0,,,,,,,,,
14,"Darcy, Luke",14,10.0,5.0,19,,,6.0,,,,,,1.0,1.0,,,,,,,,,
3,"Grant, Chris",9,5.0,1.0,10,1.0,,,1.0,,,,,,,,,,,,,,,
1,"Grgic, Ilija",2,2.0,2.0,4,,1.0,2.0,,,,,,,,,,,,,,,,
29,"Griffin, Daryl",1,,,1,,,,,,,,,1.0,,,,,,,,,,
37,"Hargraves, Daniel",9,7.0,2.0,11,2.0,3.0,,1.0,,,,,,3.0,,,,,,,,,
6,"Johnson, Brad",16,4.0,6.0,22,1.0,,,1.0,,,,,1.0,,2.0,,,,,,,,
4,"Kellett, Nigel",12,1.0,5.0,17,,,,3.0,,,,,2.0,2.0,,,,,,,,,
2,"Kolyniuk, Steven",15,8.0,7.0,22,2.0,2.0,,4.0,,,,,4.0,2.0,,,,,,,,,
35,"Kretiuk, Steven",21,7.0,9.0,30,,,,,,,,,3.0,1.0,3.0,,,,,,,,
27,"Lane, Tyson",1,1.0,2.0,3,,,,,,,,,,,,,,,,,,,
39,"Liberatore, Tony",6,2.0,13.0,19,1.0,,,6.0,,,,,2.0,,,,,,,,,,
22,"Quill, Peter",8,2.0,5.0,13,,1.0,,3.0,,,,,,,,,,,,,,,
36,"Romero, Jose",17,3.0,12.0,29,,,,4.0,,,,,1.0,,,,,,,,,,
5,"Smith, Rohan",7,1.0,3.0,10,,1.0,,1.0,,,,,3.0,1.0,,,,,,,,,
24,"Wallis, Stephen",10,,3.0,13,,,,,,,,,1.0,,,,,,,,,,
25,"Watts, Jason",3,2.0,1.0,4,1.0,1.0,,,,,,,,,,,,,,,,,
7,"West, Scott",10,1.0,8.0,18,,2.0,,2.0,,,,,2.0,,,,,,,,,,
45,"Wira, Brad",10,,4.0,14,,1.0,,1.0,,,,,,1.0,,,,,,,,,
15,"Wynd, Scott",4,1.0,8.0,12,,,16.0,1.0,,,,,3.0,2.0,,,,,,,,,
Totals,Totals,198,64.0,104.0,302,8.0,12.0,24.0,32.0,,,,,26.0,15.0,5.0,,,,,,,,
Opposition,Opposition,173,49.0,134.0,307,6.0,9.0,18.0,40.0,,,,,15.0,26.0,1.0,,,,,,,,
