Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
32,"Alexander, Colin",21y 36d,24 (14-0-10 58.33%),28 (1.17),←,
12,"Banks, Denis",31y 336d,163 (95-2-66 58.90%),110 (0.67),←,
17,"Barwick, Doug",29y 101d,144 (77-3-64 54.51%),214 (1.49),68 (42-3-23 63.97%),86 (1.26)
26,"Brown, Gavin",23y 235d,84 (46-3-35 56.55%),82 (0.98),←,
21,"Christian, Michael",26y 270d,82 (43-2-37 53.66%),16 (0.20),←,
35,"Daicos, Peter",29y 240d,215 (123-4-88 58.14%),431 (2.00),←,
2,"Francis, Tony",22y 47d,24 (14-2-8 62.50%),18 (0.75),←,
3,"Gayfer, Michael",25y 274d,98 (57-1-40 58.67%),1 (0.01),←,
23,"Kelly, Craig",24y 336d,47 (27-2-18 59.57%),23 (0.49),←,
30,"Manson, James",24y 197d,96 (54-3-39 57.81%),86 (0.90),←,
1,"Monkhorst, Damian",21y 270d,47 (30-2-15 65.96%),6 (0.13),←,
7,"Morwood, Shane",29y 168d,168 (99-3-66 59.82%),82 (0.49),151 (90-3-58 60.60%),69 (0.46)
13,"Richardson, Alan",26y 1d,31 (19-2-10 64.52%),7 (0.23),←,
29,"Russell, Scott",21y 11d,34 (22-2-10 67.65%),22 (0.65),←,
22,"Shaw, Tony",30y 299d,251 (141-3-107 56.77%),143 (0.57),←,
27,"Starcevich, Craig",24y 2d,72 (40-3-29 57.64%),103 (1.43),←,
9,"Tarpey, Andrew",25y 297d,8 (4-0-4 50.00%),1 (0.13),←,
6,"Tuddenham, Paul",23y 246d,34 (20-0-14 58.82%),30 (0.88),←,
24,"Turner, Jamie",28y 279d,135 (75-3-57 56.67%),27 (0.20),←,
19,"Wright, Graham",22y 346d,65 (41-2-22 64.62%),66 (1.02),←,
Totals,Totals,25y 254d,1822 (1041-42-739 57.14%),1496 (0.82),,
C,"Matthews, Leigh",39y 78d,122 (69-3-50 57.79%),,←,
