Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
16,"Croft, Matthew",9,5,7,16,1,,,2.0,,,,,1.0,,,,,,,,,,
14,"Darcy, Luke",5,3,3,8,,,6.0,,,,,,,3.0,,,,,,,,,
21,"Dent, Matthew",6,2,4,10,,,,2.0,,,,,,,,,,,,,,,
28,"Dimattina, Paul",19,7,5,24,2,1.0,,2.0,,,,,2.0,1.0,2.0,,,,,,,,
32,"Ellis, Craig",17,10,9,26,,,,,,,,,1.0,,3.0,,,,,,,,
3,"Grant, Chris",11,9,8,19,2,1.0,3.0,1.0,,,,,,,,,,,,,,,
9,"Hudson, Paul",15,8,9,24,4,2.0,,,,,,,1.0,,,,,,,,,,
6,"Johnson, Brad",12,4,2,14,,1.0,,,,,,,1.0,1.0,,,,,,,,,
4,"Kellett, Nigel",9,3,3,12,,,,,,,,,1.0,,,,,,,,,,
2,"Kolyniuk, Steven",4,1,1,5,,,,2.0,,,,,,,,,,,,,,,
39,"Liberatore, Tony",16,2,4,20,3,1.0,,6.0,,,,,2.0,,,,,,,,,,
1,"Minton-Connell, Simon",3,3,2,5,3,,,1.0,,,,,,,,,,,,,,,
10,"Montgomery, Brett",8,4,2,10,,,,,,,,,1.0,,,,,,,,,,
36,"Romero, Jose",17,6,7,24,,,,,,,,,,,,,,,,,,,
38,"Sir, Sedat",3,2,,3,,,,1.0,,,,,,,,,,,,,,,
5,"Smith, Rohan",14,5,7,21,1,,,,,,,,,,,,,,,,,,
8,"Southern, Daniel",5,6,7,12,,,,,,,,,,,,,,,,,,,
34,"West, Mark",8,4,6,14,,,,,,,,,,1.0,,,,,,,,,
7,"West, Scott",13,5,14,27,,,,2.0,,,,,4.0,1.0,1.0,,,,,,,,
24,"Wira, Brad",12,4,8,20,,,,,,,,,,,,,,,,,,,
15,"Wynd, Scott",5,3,5,10,,,16.0,1.0,,,,,,1.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,211,96,113,324,16,7.0,25.0,20.0,,,,,14.0,8.0,6.0,,,,,,,,
Opposition,Opposition,169,56,72,241,10,11.0,11.0,31.0,,,,,8.0,14.0,,,,,,,,,
