West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
34,"Brennan, Jacob",8,5,5,13,,,,2.0,3.0,,1.0,,1.0,,,4.0,8,,,2.0,3.0,,82.0
26,"Butler, Sam",16,9,5,21,,,,2.0,3.0,2.0,1.0,3.0,1.0,3.0,,5.0,16,,,3.0,,1.0,85.0
20,"Cox, Dean",8,6,7,15,,,27.0,2.0,2.0,2.0,,2.0,,1.0,,5.0,10,,,,,1.0,87.0
27,"Darling, Jack",5,3,3,8,2.0,2.0,,,,3.0,,1.0,,1.0,,3.0,7,1.0,2.0,2.0,,1.0,92.0
3,"Gaff, Andrew",22,6,11,33,,,,,3.0,4.0,3.0,2.0,,1.0,,7.0,24,,,2.0,3.0,1.0,86.0
23,"Glass, Darren",6,3,5,11,,,1.0,4.0,,,1.0,3.0,,2.0,,6.0,5,,,5.0,,,91.0
43,"Hams, Ashton",8,3,1,9,3.0,1.0,,1.0,,1.0,,2.0,1.0,1.0,,5.0,4,2.0,2.0,,,,81.0
25,"Hurn, Shannon",13,6,1,14,,,,3.0,3.0,2.0,2.0,6.0,1.0,3.0,,4.0,11,,,,,,79.0
4,"Kerr, Daniel",13,3,10,23,1.0,,,2.0,2.0,4.0,4.0,2.0,1.0,,,10.0,14,,,1.0,3.0,1.0,81.0
21,"Lynch, Quinten",4,2,4,8,1.0,,1.0,2.0,,1.0,,2.0,,1.0,,6.0,5,,1.0,2.0,,,90.0
16,"Mackenzie, Eric",8,5,1,9,,,1.0,3.0,3.0,1.0,,1.0,,,,3.0,6,2.0,,12.0,,,92.0
7,"Masten, Chris",5,3,9,14,1.0,,,2.0,,1.0,2.0,1.0,,,,5.0,9,,,1.0,,,91.0
35,"McGinnity, Patrick",10,3,2,12,1.0,2.0,,6.0,,5.0,1.0,1.0,2.0,1.0,,3.0,8,,,,1.0,1.0,83.0
9,"Naitanui, Nic",5,3,11,16,1.0,1.0,19.0,6.0,1.0,2.0,2.0,1.0,,,,10.0,5,,2.0,5.0,,,77.0
38 ↑,"Newman, Murray",3,2,1,4,,1.0,,1.0,1.0,,,,,,,,4,,1.0,,,,23.0
11,"Priddis, Matt",8,3,19,27,,,,7.0,1.0,1.0,9.0,4.0,2.0,2.0,,16.0,12,,,1.0,,,82.0
24 ↓,"Rosa, Matt",6,4,8,14,,1.0,,1.0,2.0,2.0,,2.0,,,,4.0,11,1.0,,1.0,,,66.0
31,"Schofield, Will",9,5,5,14,,1.0,,1.0,2.0,3.0,,2.0,,,,2.0,12,1.0,1.0,2.0,,1.0,92.0
37,"Selwood, Adam",7,3,11,18,,,,3.0,1.0,1.0,4.0,3.0,6.0,,,10.0,8,,,2.0,,1.0,80.0
10,"Selwood, Scott",10,6,11,21,,,,3.0,,3.0,3.0,2.0,,,,4.0,16,,1.0,1.0,,1.0,86.0
5,"Sheppard, Brad",10,4,6,16,1.0,,,1.0,,3.0,,1.0,2.0,,,7.0,8,,,2.0,,,88.0
8,"Waters, Beau",10,7,7,17,,,,2.0,1.0,1.0,,1.0,,1.0,,8.0,10,4.0,,1.0,1.0,,84.0
Totals,Totals,194,94,143,337,11.0,9.0,49.0,54.0,28.0,42.0,33.0,42.0,17.0,17.0,,127.0,213,11.0,10.0,45.0,11.0,9.0,
Opposition,Opposition,235,98,152,387,19.0,10.0,24.0,52.0,30.0,54.0,39.0,44.0,17.0,17.0,6.0,153.0,237,7.0,15.0,37.0,15.0,13.0,
