North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
33,"Allison, Brett",10,2,6,16,2,1.0,,,,,,,1.0,,,,,,,,,,
5,"Anderson, Stuart",13,3,4,17,1,,,1.0,,,,,2.0,1.0,,,,,,,,,
11,"Archer, Glenn",13,5,3,16,,,,,,,,,2.0,2.0,,,,,,,,,
26,"Bell, Peter",10,1,3,13,,,,1.0,,,,,1.0,1.0,,,,,,,,,
12,"Blakey, John",12,,3,15,,,,2.0,,,,,1.0,,,,,,,,,,
18,"Carey, Wayne",6,1,1,7,1,1.0,,,,,,,1.0,,,,,,,,,,
9,"Chandler, Brett",8,,6,14,,,,2.0,,,,,2.0,,,,,,,,,,
27,"Crocker, Darren",1,1,,1,,,,1.0,,,,,,1.0,,,,,,,,,
25,"Daniltchenko, Jason",2,2,4,6,,1.0,2.0,2.0,,,,,,2.0,,,,,,,,,
17,"Freeborn, Glenn",10,1,1,11,,1.0,,1.0,,,,,1.0,1.0,,,,,,,,,
34,"King, David",11,1,3,14,,,,,,,,,,1.0,,,,,,,,,
7,"Laidley, Dani",12,,2,14,,,1.0,1.0,,,,,4.0,,,,,,,,,,
35,"Longmire, John",12,5,3,15,1,1.0,2.0,1.0,,,,,3.0,2.0,,,,,,,,,
4,"Martyn, Mick",9,4,1,10,,,,1.0,,,,,1.0,,,,,,,,,,
31,"McKernan, Corey",3,,,3,,,2.0,1.0,,,,,1.0,,,,,,,,,,
13,"Pike, Martin",3,1,2,5,,,,,,,,,,1.0,,,,,,,,,
22,"Roberts, Mark",9,1,3,12,1,2.0,2.0,,,,,,2.0,,,,,,,,,,
3,"Rock, Anthony",9,,4,13,,,,2.0,,,,,,,,,,,,,,,
8,"Scott, Robert",10,3,5,15,,1.0,,2.0,,,,,1.0,2.0,,,,,,,,,
24,"Sholl, Craig",7,4,2,9,1,1.0,,2.0,,,,,,,,,,,,,,,
10,"Stevens, Anthony",14,4,4,18,,,,5.0,,,,,,1.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,184,39,60,244,7,13.0,9.0,25.0,,,,,23.0,15.0,,,,,,,,,
Opposition,Opposition,178,64,81,259,10,10.0,21.0,26.0,,,,,15.0,23.0,6.0,,,,,,,,
