Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
13,"Adams, Taylor",24y 291d,109 (40-1-68 37.16%),39 (0.36),78 (37-1-40 48.08%),27 (0.35)
31,"Appleby, Flynn",19y 168d,9 (7-0-2 77.78%),,←,
46,"Cox, Mason",27y 116d,34 (18-0-16 52.94%),41 (1.21),←,
25,"Crisp, Jack",24y 279d,99 (46-1-52 46.97%),42 (0.42),81 (39-1-41 48.77%),32 (0.40)
39,"Crocker, Ben",21y 139d,22 (11-0-11 50.00%),18 (0.82),←,
26,"Daicos, Josh",19y 224d,8 (7-0-1 87.50%),4 (0.50),←,
2,"de Goey, Jordan",22y 115d,62 (31-1-30 50.81%),58 (0.94),←,
19,"Greenwood, Levi",29y 139d,124 (62-2-60 50.81%),55 (0.44),50 (22-1-27 45.00%),29 (0.58)
4,"Grundy, Brodie",24y 84d,97 (50-1-46 52.06%),32 (0.33),←,
32,"Hoskin-Elliott, Will",24y 309d,89 (32-1-56 36.52%),91 (1.02),37 (20-1-16 55.41%),49 (1.32)
38,"Howe, Jeremy",28y 9d,155 (49-1-105 31.94%),88 (0.57),55 (27-1-27 50.00%),8 (0.15)
8,"Langdon, Tom",24y 29d,69 (35-1-33 51.45%),3 (0.04),←,
37,"Maynard, Brayden",21y 291d,62 (27-1-34 44.35%),14 (0.23),←,
16,"Mayne, Chris",29y 248d,185 (104-1-80 56.49%),199 (1.08),13 (9-0-4 69.23%),3 (0.23)
41,"Mihocek, Brody",25y 154d,5 (5-0-0 100.00%),8 (1.60),←,
10,"Pendlebury, Scott",30y 182d,266 (161-2-103 60.90%),165 (0.62),←,
21,"Phillips, Tom",22y 62d,39 (21-1-17 55.13%),23 (0.59),←,
12,"Scharenberg, Matt",22y 293d,28 (18-1-9 66.07%),,←,
22,"Sidebottom, Steele",27y 187d,200 (123-3-74 62.25%),149 (0.75),←,
36,"Sier, Brayden",20y 208d,2 (2-0-0 100.00%),,←,
35,"Stephenson, Jaidyn",19y 174d,15 (11-0-4 73.33%),25 (1.67),←,
24,"Thomas, Josh",26y 280d,56 (36-1-19 65.18%),49 (0.88),←,
Totals,Totals,24y 148d,1735 (896-19-820 51.64%),1103 (0.64),,
C,"Buckley, Nathan",45y 347d,151 (81-1-69 53.97%),,←,
