Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
32,"Bell, Peter",27y 175d,187 (108-0-79 57.75%),166 (0.89),64 (24-0-40 37.50%),46 (0.72)
9,"Carr, Matthew",24y 237d,90 (30-1-59 33.89%),41 (0.46),62 (23-0-39 37.10%),39 (0.63)
10,"Cook, Troy",27y 11d,130 (56-0-74 43.08%),59 (0.45),87 (32-0-55 36.78%),48 (0.55)
24,"Croad, Trent",23y 167d,122 (64-1-57 52.87%),140 (1.15),38 (20-0-18 52.63%),60 (1.58)
33,"Farmer, Jeff",26y 60d,156 (71-0-85 45.51%),312 (2.00),38 (19-0-19 50.00%),53 (1.39)
42,"Haddrill, Robert",22y 207d,29 (15-0-14 51.72%),,←,
4,"Hasleby, Paul",22y 72d,84 (31-0-53 36.90%),62 (0.74),←,
43,"Hayden, Roger",22y 257d,24 (14-0-10 58.33%),1 (0.04),←,
11,"Headland, Des",22y 214d,72 (52-0-20 72.22%),69 (0.96),20 (12-0-8 60.00%),17 (0.85)
20,"Longmuir, Justin",22y 214d,77 (28-0-49 36.36%),104 (1.35),←,
21,"Longmuir, Troy",24y 90d,61 (19-0-42 31.15%),28 (0.46),44 (14-0-30 31.82%),25 (0.57)
8,"McManus, Shaun",27y 195d,144 (50-0-94 34.72%),69 (0.48),←,
18,"McPharlin, Luke",21y 265d,33 (18-0-15 54.55%),10 (0.30),21 (10-0-11 47.62%),7 (0.33)
34,"Medhurst, Paul",21y 255d,41 (21-0-20 51.22%),81 (1.98),←,
23,"Parker, Shane",30y 186d,161 (55-0-106 34.16%),9 (0.06),←,
29,"Pavlich, Matthew",21y 235d,82 (30-0-52 36.59%),86 (1.05),←,
12,"Polak, Graham",19y 68d,26 (16-0-10 61.54%),,←,
31,"Sandilands, Aaron",20y 260d,17 (12-0-5 70.59%),4 (0.24),←,
3,"Schammer, Byron",18y 63d,17 (11-0-6 64.71%),2 (0.12),←,
2,"Simmonds, Troy",25y 41d,80 (40-0-40 50.00%),30 (0.38),40 (20-0-20 50.00%),23 (0.57)
19,"Walker, James",24y 220d,96 (34-0-62 35.42%),9 (0.09),←,
6,"Woods, Dion",21y 210d,37 (17-0-20 45.95%),4 (0.11),←,
Totals,Totals,23y 201d,1766 (792-2-972 44.85%),1286 (0.73),,
C,"Connolly, Chris",40y 151d,44 (23-0-21 52.27%),,43 (22-0-21 51.16%),
