Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
24,"Allan, Matthew",24y 85d,86 (46-0-40 53.49%),39 (0.45),←,
29,"Beaumont, Simon",23y 160d,42 (24-0-18 57.14%),24 (0.57),←,
21,"Bradley, Craig",35y 211d,295 (179-2-114 61.02%),206 (0.70),←,
20,"Brown, Fraser",28y 277d,153 (88-1-64 57.84%),91 (0.59),←,
16,"Camporeale, Scott",23y 284d,88 (55-0-33 62.50%),78 (0.89),←,
34,"De Iulio, Ron",27y 37d,97 (56-0-41 57.73%),70 (0.72),←,
45,"Franchina, Anthony",21y 223d,27 (14-0-13 51.85%),6 (0.22),←,
36,"Hamill, Aaron",21y 275d,51 (23-0-28 45.10%),50 (0.98),←,
9,"Hickmott, Adrian",27y 53d,93 (59-0-34 63.44%),44 (0.47),43 (27-0-16 62.79%),20 (0.47)
27,"Hulme, Darren",21y 316d,31 (11-0-20 35.48%),14 (0.45),←,
43,"Koutoufides, Anthony",26y 124d,136 (81-1-54 59.93%),96 (0.71),←,
12,"Lappin, Matthew",23y 94d,63 (32-1-30 51.59%),38 (0.60),8 (4-0-4 50.00%),12 (1.50)
22,"Manton, Glenn",25y 355d,106 (62-0-44 58.49%),32 (0.30),85 (51-0-34 60.00%),28 (0.33)
5,"McKay, Andrew",28y 312d,137 (84-1-52 61.68%),22 (0.16),←,
18,"Murphy, Justin",23y 28d,73 (41-0-32 56.16%),70 (0.96),61 (32-0-29 52.46%),61 (1.00)
15,"Nelson, Ben",22y 119d,12 (6-0-6 50.00%),1 (0.08),←,
19,"Pearce, Brad",27y 279d,70 (41-0-29 58.57%),139 (1.99),68 (41-0-27 60.29%),138 (2.03)
7,"Ratten, Brett",27y 315d,172 (100-0-72 58.14%),50 (0.29),←,
14,"Sexton, Michael",28y 78d,179 (107-1-71 60.06%),19 (0.11),←,
1,"Silvagni, Stephen",31y 356d,255 (161-1-93 63.33%),179 (0.70),←,
30,"White, Adam",23y 133d,34 (18-0-16 52.94%),21 (0.62),←,
8,"Whitnall, Lance",19y 272d,49 (23-0-26 46.94%),76 (1.55),←,
Totals,Totals,25y 233d,2249 (1311-8-930 58.29%),1365 (0.61),,
C,"Parkin, David",56y 252d,476 (280-2-194 59.03%),,313 (193-2-118 61.98%),
