Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
23,"Athorn, Mark",23y 277d,50 (18-1-31 37.00%),11 (0.22),12 (4-0-8 33.33%),7 (0.58)
30,"Bayes, Mark",24y 149d,132 (65-1-66 49.62%),109 (0.83),←,
16,"Bolton, David",31y 29d,120 (57-1-62 47.92%),57 (0.47),92 (43-1-48 47.28%),46 (0.50)
7,"Carroll, Dennis",30y 277d,202 (94-1-107 46.78%),104 (0.51),←,
29,"Cordy, Neil",32y 125d,224 (88-1-135 39.51%),32 (0.14),85 (37-1-47 44.12%),4 (0.05)
4,"Doolan, Ben",18y 213d,13 (5-1-7 42.31%),4 (0.31),←,
47,"Higgins, Leon",23y 45d,72 (27-1-44 38.19%),56 (0.78),←,
14,"Kelly, Paul",22y 14d,27 (7-1-19 27.78%),12 (0.44),←,
37,"Lawson, Jamie",19y 310d,13 (5-1-7 42.31%),3 (0.23),←,
3,"Lewis, Dale",22y 99d,21 (6-1-14 30.95%),25 (1.19),←,
32,"Love, Jason",25y 251d,63 (26-3-34 43.65%),112 (1.78),18 (6-1-11 36.11%),43 (2.39)
50,"McAsey, Darren",26y 56d,32 (12-0-20 37.50%),23 (0.72),←,
45,"McKenzie, Warren",27y 11d,81 (45-2-34 56.79%),52 (0.64),14 (4-1-9 32.14%),9 (0.64)
10,"Mitchell, Barry",25y 247d,145 (66-1-78 45.86%),191 (1.32),←,
35,"Murphy, David",28y 353d,130 (58-0-72 44.62%),85 (0.65),←,
40,"Nettelbeck, Craig",19y 77d,17 (5-1-11 32.35%),6 (0.35),←,
48,"Tunbridge, Brad",27y 197d,21 (6-1-14 30.95%),7 (0.33),←,
20,"West, Jim",25y 121d,31 (7-0-24 22.58%),45 (1.45),←,
2,"Williams, Greg",27y 315d,139 (75-0-64 53.96%),127 (0.91),105 (57-0-48 54.29%),117 (1.11)
26,"Wright, Stephen",30y 158d,237 (106-1-130 44.94%),245 (1.03),←,
Totals,Totals,25y 221d,1770 (778-19-973 43.95%),1306 (0.74),,
C,"Kinnear, Col",43y 305d,63 (22-1-40 35.71%),,←,
