Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
9,"Angwin, Ryan",7,3,3,10,,,,2.0,1.0,2.0,3.0,2.0,1.0,,,6.0,5.0,,,3.0,,1.0,81.0
7,"Ash, Lachie",19,8,5,24,,,,1.0,6.0,2.0,1.0,4.0,,2.0,,3.0,21.0,,,4.0,,,85.0
14,"Bedford, Toby",6,3,4,10,1,,,,,1.0,,6.0,,3.0,,2.0,8.0,,1.0,,,1.0,81.0
46,"Brown, Callum",7,4,6,13,,,,3.0,4.0,1.0,,2.0,,1.0,,4.0,9.0,1.0,,7.0,,,77.0
44,"Buckley, Jack",10,5,7,17,,,,2.0,2.0,1.0,,5.0,,4.0,,6.0,9.0,1.0,,14.0,,,98.0
5 ↓,"Cadman, Aaron",4,2,,4,1,,,2.0,,1.0,,3.0,,,,1.0,3.0,,2.0,,,,43.0
17,"Callaghan, Finn",11,10,15,26,,,,1.0,3.0,2.0,,1.0,1.0,,,5.0,22.0,,,,,,84.0
3,"Coniglio, Stephen",17,1,11,28,2,,,4.0,1.0,5.0,7.0,6.0,3.0,2.0,2.0,15.0,11.0,,,,,2.0,80.0
13,"Cumming, Isaac",12,2,5,17,,,,3.0,6.0,1.0,3.0,6.0,1.0,2.0,,6.0,8.0,,,5.0,,,86.0
16,"Daniels, Brent",8,1,5,13,1,,,2.0,1.0,5.0,1.0,1.0,,1.0,,4.0,8.0,,,1.0,,1.0,82.0
30,"Flynn, Matt",4,,4,8,,,33.0,4.0,2.0,2.0,2.0,2.0,2.0,1.0,,4.0,4.0,,,1.0,,1.0,76.0
4,"Greene, Toby",11,2,11,22,4,,,3.0,,6.0,2.0,4.0,2.0,1.0,3.0,11.0,10.0,,,,,2.0,96.0
12,"Green, Tom",15,2,16,31,,,,13.0,,3.0,3.0,4.0,1.0,,,10.0,18.0,,,,,,86.0
19,"Haynes, Nick",11,8,7,18,,,,,7.0,,,1.0,,,,3.0,16.0,,,6.0,1.0,,84.0
27,"Himmelberg, Harry",9,3,6,15,1,1.0,1.0,2.0,1.0,3.0,4.0,1.0,2.0,,,9.0,6.0,1.0,,2.0,1.0,3.0,80.0
23,"Hogan, Jesse",4,2,5,9,2,,,2.0,,,1.0,2.0,1.0,,,6.0,3.0,2.0,1.0,,,,84.0
39,"Idun, Connor",5,4,7,12,,,,6.0,3.0,,,2.0,,1.0,,5.0,7.0,1.0,,11.0,,,85.0
22,"Kelly, Josh",13,4,14,27,,,,6.0,2.0,2.0,6.0,6.0,1.0,,,12.0,13.0,,,1.0,,1.0,79.0
33,"OHalloran, Xavier",8,5,7,15,2,1.0,,4.0,,3.0,1.0,4.0,1.0,2.0,,4.0,11.0,,2.0,1.0,,,88.0
20,"Peatling, James",8,2,8,16,,,,6.0,2.0,3.0,1.0,1.0,,,,7.0,9.0,1.0,,1.0,,,77.0
36,"Perryman, Harry",12,2,9,21,3,,,9.0,1.0,1.0,1.0,,1.0,,,5.0,16.0,,1.0,2.0,,1.0,68.0
24 ↑,"Rowston, Harry",3,2,3,6,,,,1.0,1.0,1.0,,2.0,,,,3.0,3.0,,,,,,17.0
6,"Whitfield, Lachie",13,7,10,23,,,,2.0,4.0,3.0,1.0,1.0,,,,6.0,14.0,1.0,,3.0,,,85.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,217,82,168,385,17,5.0,34.0,78.0,47.0,48.0,37.0,66.0,17.0,20.0,5.0,137.0,234.0,8.0,7.0,62.0,2.0,13.0,
Opposition,Opposition,218,74,135,353,16,10.0,50.0,57.0,30.0,63.0,45.0,64.0,20.0,17.0,1.0,160.0,191.0,14.0,12.0,59.0,2.0,10.0,
