Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
29,"Davey, Alwyn",22y 334d,3 (2-0-1 66.67%),2 (0.67),←,
2,"Dyson, Ricky",21y 198d,39 (13-1-25 34.62%),25 (0.64),←,
31,"Fletcher, Dustin",31y 342d,260 (165-3-92 64.04%),60 (0.23),←,
26,"Heffernan, Chris",28y 75d,165 (88-2-75 53.94%),54 (0.33),118 (70-2-46 60.17%),44 (0.37)
19,"Hille, David",25y 316d,109 (52-1-56 48.17%),81 (0.74),←,
5,"Hird, James",34y 69d,239 (140-5-94 59.62%),336 (1.41),←,
7,"Jetta, Leroy",18y 282d,3 (2-0-1 66.67%),3 (1.00),←,
1,"Johnson, Mark",28y 326d,177 (104-2-71 59.32%),86 (0.49),←,
27,"Laycock, Jason",22y 161d,25 (8-0-17 32.00%),14 (0.56),←,
18,"Lloyd, Matthew",28y 363d,215 (130-2-83 60.93%),778 (3.62),←,
13,"Lovett, Andrew",24y 154d,36 (12-1-23 34.72%),47 (1.31),←,
25,"Lucas, Scott",29y 105d,228 (128-2-98 56.58%),385 (1.69),←,
33,"McPhee, Adam",24y 190d,107 (41-0-66 38.32%),52 (0.49),82 (35-0-47 42.68%),43 (0.52)
10,"McVeigh, Mark",26y 78d,144 (73-2-69 51.39%),60 (0.42),←,
22,"Michael, Mal",29y 294d,204 (112-1-91 55.15%),28 (0.14),3 (2-0-1 66.67%),
6,"Monfries, Angus",20y 85d,36 (9-1-26 26.39%),35 (0.97),←,
11,"Peverill, Damien",27y 276d,118 (57-2-59 49.15%),25 (0.21),←,
30,"Ryder, Paddy",19y 31d,12 (3-1-8 29.17%),2 (0.17),←,
20,"Slattery, Henry",21y 82d,15 (5-1-9 36.67%),3 (0.20),←,
24,"Stanton, Brent",20y 348d,59 (18-1-40 31.36%),32 (0.54),←,
4,"Watson, Jobe",22y 65d,37 (12-1-24 33.78%),15 (0.41),←,
8,"Winderlich, Jason",22y 186d,33 (11-0-22 33.33%),10 (0.30),←,
Totals,Totals,25y 32d,2264 (1185-29-1050 52.34%),2133 (0.94),,
C,"Sheedy, Kevin",59y 111d,615 (378-6-231 61.95%),,←,
