Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
5,"Buckley, Nathan",31y 34d,225 (93-2-130 41.78%),221 (0.98),205 (89-2-114 43.90%),200 (0.98)
17,"Burns, Scott",28y 249d,158 (70-1-87 44.62%),86 (0.54),←,
8,"Clement, James",26y 359d,147 (62-0-85 42.18%),46 (0.31),63 (36-0-27 57.14%),8 (0.13)
34,"Cloke, Jason",21y 115d,40 (26-0-14 65.00%),3 (0.08),←,
13,"Cole, Richard",20y 45d,23 (16-0-7 69.57%),6 (0.26),←,
4,"Didak, Alan",20y 195d,46 (30-0-16 65.22%),57 (1.24),←,
25,"Fraser, Josh",21y 236d,87 (46-0-41 52.87%),81 (0.93),←,
26,"Johnson, Ben",22y 146d,75 (43-0-32 57.33%),15 (0.20),←,
28,"Kinnear, Ben",24y 183d,44 (18-0-26 40.91%),9 (0.20),←,
18,"Licuria, Paul",25y 237d,113 (51-0-62 45.13%),35 (0.31),103 (49-0-54 47.57%),33 (0.32)
39,"Lokan, Matthew",20y 282d,22 (15-0-7 68.18%),5 (0.23),←,
37,"Lonie, Ryan",20y 178d,61 (36-0-25 59.02%),30 (0.49),←,
11,"OBree, Shane",24y 167d,103 (54-0-49 52.43%),43 (0.42),84 (45-0-39 53.57%),40 (0.48)
23,"Rocca, Anthony",26y 14d,164 (76-0-88 46.34%),250 (1.52),142 (65-0-77 45.77%),239 (1.68)
29,"Scotland, Heath",23y 39d,50 (21-0-29 42.00%),10 (0.20),←,
22,"Shaw, Rhyce",21y 317d,20 (12-0-8 60.00%),5 (0.25),←,
36,"Swan, Dane",19y 185d,3 (3-0-0 100.00%),,←,
20,"Tarrant, Chris",22y 345d,107 (51-0-56 47.66%),184 (1.72),←,
14,"Wakelin, Shane",29y 17d,161 (82-2-77 51.55%),19 (0.12),67 (41-0-26 61.19%),
38,"Walker, Tristen",19y 140d,8 (8-0-0 100.00%),1 (0.13),←,
19,"Williams, Andrew",24y 181d,105 (48-1-56 46.19%),58 (0.55),21 (14-0-7 66.67%),16 (0.76)
2,"Woewodin, Shane",27y 48d,160 (79-0-81 49.38%),78 (0.49),22 (15-0-7 68.18%),15 (0.68)
Totals,Totals,23y 268d,1922 (940-6-976 48.91%),1242 (0.65),,
C,"Malthouse, Mick",50y 12d,469 (271-4-194 58.21%),,91 (48-0-43 52.75%),
