Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
1,"Boak, Travis",14,4,20,34,1,,,,1.0,5.0,12.0,,2.0,,,16.0,19.0,,1.0,1.0,,2.0,84.0
5,"Broadbent, Matthew",11,6,4,15,,1.0,,,3.0,,,1.0,,,,3.0,11.0,,,,,,92.0
27,"Carlile, Alipate",7,1,4,11,,,,1.0,3.0,,,1.0,,1.0,,4.0,7.0,,,,,,97.0
18,"Cornes, Kane",13,8,9,22,,,,4.0,1.0,2.0,2.0,2.0,1.0,2.0,,3.0,19.0,,,,,,88.0
7,"Ebert, Brad",14,4,5,19,2,,,5.0,,5.0,2.0,4.0,2.0,2.0,,5.0,14.0,,2.0,,2.0,,88.0
9,"Gray, Robbie",8,2,17,25,1,2.0,,3.0,1.0,3.0,4.0,4.0,3.0,4.0,,8.0,17.0,,2.0,,1.0,4.0,80.0
8,"Hartlett, Hamish",11,4,4,15,,1.0,1.0,2.0,1.0,3.0,3.0,1.0,,,,6.0,8.0,1.0,1.0,3.0,1.0,2.0,77.0
36,"Hombsch, Jack",10,8,4,14,,,,1.0,5.0,,,3.0,,2.0,,2.0,11.0,,,6.0,,,90.0
42,"Jonas, Tom",15,12,7,22,,,,,5.0,2.0,,3.0,,1.0,,4.0,18.0,,,4.0,,1.0,92.0
23,"Lobbe, Matthew",3,1,2,5,,,26.0,4.0,,2.0,2.0,2.0,1.0,2.0,,1.0,3.0,,,4.0,,,80.0
6,"Monfries, Angus",11,8,7,18,2,2.0,,2.0,,1.0,1.0,1.0,2.0,1.0,,6.0,11.0,,3.0,,3.0,,82.0
26 ↑,"Moore, Andrew",9,2,3,12,,,,2.0,,2.0,1.0,2.0,1.0,1.0,,3.0,9.0,,,2.0,1.0,,52.0
32,"Neade, Jake",7,3,4,11,3,,,2.0,1.0,4.0,,,2.0,,,5.0,6.0,1.0,1.0,1.0,3.0,,80.0
13,"OShea, Cameron",9,4,8,17,,,,2.0,2.0,3.0,1.0,,1.0,,,6.0,10.0,,,3.0,1.0,,82.0
29,"Pittard, Jasper",5,2,6,11,,,,1.0,1.0,1.0,,3.0,,,,2.0,7.0,,,2.0,2.0,,85.0
21,"Polec, Jared",10,5,6,16,2,,1.0,1.0,1.0,7.0,1.0,2.0,,,,3.0,13.0,,1.0,,10.0,1.0,82.0
28,"Schulz, Jay",8,5,2,10,2,1.0,,,,2.0,,2.0,1.0,1.0,,3.0,8.0,,4.0,3.0,1.0,2.0,89.0
12,"Trengove, Jackson",5,4,5,10,,,4.0,1.0,,3.0,,3.0,1.0,2.0,,5.0,5.0,1.0,,3.0,,,85.0
39,"Westhoff, Justin",15,4,6,21,2,1.0,4.0,2.0,,4.0,3.0,5.0,2.0,1.0,,9.0,12.0,,2.0,2.0,,,85.0
19 ↓,"White, Matt",3,1,2,5,1,,,1.0,,,,2.0,1.0,2.0,,5.0,1.0,,,,1.0,,34.0
16,"Wines, Ollie",12,7,12,24,2,,4.0,2.0,2.0,3.0,4.0,4.0,,3.0,,7.0,17.0,,2.0,1.0,,3.0,80.0
20,"Wingard, Chad",16,5,6,22,2,2.0,,5.0,,6.0,1.0,2.0,,1.0,,9.0,13.0,2.0,4.0,3.0,,1.0,97.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,216,100,143,359,20,12.0,40.0,41.0,27.0,58.0,37.0,47.0,20.0,26.0,,115.0,239.0,5.0,23.0,38.0,26.0,16.0,
Opposition,Opposition,178,79,164,342,11,9.0,27.0,47.0,35.0,42.0,30.0,44.0,26.0,20.0,,113.0,227.0,10.0,8.0,32.0,22.0,6.0,
