Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
31,"Andrews, Harris",5,1,5,10,,,,4.0,4.0,,,,2.0,,,7.0,3.0,1.0,,14.0,,,96.0
4,"Bastinac, Ryan",12,4,10,22,,1.0,1.0,3.0,4.0,3.0,6.0,3.0,3.0,2.0,,14.0,10.0,1.0,,1.0,1.0,1.0,83.0
33,"Close, Michael",6,5,3,9,4,,,5.0,,,,,1.0,,,5.0,4.0,3.0,3.0,2.0,,,84.0
26,"Cutler, Tom",12,4,6,18,1,,,3.0,5.0,3.0,1.0,2.0,,1.0,,4.0,12.0,,,1.0,1.0,,77.0
27,"Gardiner, Darcy",8,1,3,11,,,,3.0,3.0,,1.0,2.0,1.0,,,6.0,4.0,,,7.0,,,84.0
40,"Hammelmann, Matthew",4,1,2,6,,,,2.0,4.0,,,,,,,2.0,4.0,,,3.0,,,86.0
11,"Hanley, Pearce",7,4,6,13,1,,3.0,6.0,1.0,2.0,3.0,1.0,2.0,1.0,,7.0,8.0,1.0,2.0,1.0,,1.0,85.0
30,"Hipwood, Eric",4,1,4,8,,2.0,,1.0,,1.0,,1.0,2.0,,,5.0,3.0,,1.0,,,1.0,90.0
16,"Jansen, Jarrad",4,4,8,12,,,,2.0,1.0,1.0,2.0,4.0,2.0,2.0,,8.0,5.0,,1.0,1.0,,,67.0
1,"Keays, Ben",5,1,3,8,,,,3.0,2.0,,1.0,2.0,1.0,2.0,,4.0,4.0,,,1.0,,,82.0
35,"Lester, Ryan",4,4,4,8,1,,,5.0,,2.0,,2.0,,1.0,,2.0,6.0,1.0,2.0,,,,86.0
12,"Martin, Stefan",6,5,3,9,,1.0,25.0,1.0,1.0,2.0,1.0,1.0,,1.0,,4.0,6.0,1.0,1.0,1.0,,,83.0
36,"Mathieson, Rhys",9,2,7,16,,,,5.0,3.0,2.0,4.0,4.0,1.0,2.0,,10.0,6.0,1.0,1.0,,,,69.0
32,"Mayes, Sam",10,6,3,13,,,,2.0,5.0,1.0,,1.0,1.0,,,2.0,10.0,,,1.0,,,79.0
21,"Merrett, Daniel",5,3,3,8,,,,,,,,4.0,1.0,3.0,,7.0,3.0,2.0,,14.0,,,96.0
10,"Rich, Daniel",9,3,4,13,1,1.0,,1.0,3.0,2.0,2.0,2.0,,,,4.0,9.0,,,2.0,,,82.0
5,"Robinson, Mitch",16,2,6,22,,,1.0,11.0,5.0,9.0,3.0,1.0,1.0,1.0,,13.0,9.0,1.0,,4.0,,,77.0
38,"Rockliff, Tom",24,5,15,39,2,,,12.0,6.0,5.0,6.0,4.0,,1.0,3.0,12.0,24.0,,,1.0,2.0,1.0,78.0
44,"Smith, Archie",2,1,4,6,1,1.0,8.0,2.0,,,1.0,3.0,1.0,2.0,,4.0,2.0,,1.0,3.0,,,63.0
28,"Taylor, Lewis",6,1,4,10,,,,3.0,,,2.0,1.0,1.0,1.0,,3.0,7.0,,,,1.0,1.0,88.0
14,"Walker, Josh",2,3,5,7,1,,,1.0,,1.0,,2.0,,1.0,,2.0,5.0,,1.0,,,,85.0
15,"Zorko, Dayne",21,7,6,27,3,,,4.0,2.0,12.0,3.0,5.0,1.0,2.0,2.0,12.0,13.0,,1.0,1.0,1.0,4.0,80.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,181,68,114,295,15,9.0,38.0,79.0,49.0,46.0,36.0,45.0,21.0,23.0,5.0,137.0,157.0,12.0,14.0,58.0,6.0,9.0,
Opposition,Opposition,194,65,135,329,13,17.0,47.0,67.0,28.0,68.0,43.0,44.0,23.0,21.0,1.0,148.0,175.0,13.0,14.0,43.0,21.0,7.0,
