Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
48,"Bishop, Matthew",23y 36d,10 (6-0-4 60.00%),3 (0.30),←,
28,"Collins, Matthew",21y 195d,16 (8-0-8 50.00%),2 (0.13),2 (2-0-0 100.00%),
33,"Farmer, Jeff",21y 53d,57 (20-0-37 35.09%),98 (1.72),←,
20,"Febey, Matthew",28y 362d,119 (54-0-65 45.38%),31 (0.26),←,
21,"Febey, Steven",28y 362d,200 (102-0-98 51.00%),30 (0.15),←,
27,"Ingerson, Anthony",28y 307d,96 (37-0-59 38.54%),40 (0.42),59 (21-0-38 35.59%),15 (0.25)
7,"Kowal, Darren",26y 59d,89 (42-0-47 47.19%),35 (0.39),←,
36,"Leoncelli, Andrew",24y 30d,37 (15-0-22 40.54%),6 (0.16),←,
35,"McDonald, Anthony",26y 64d,38 (14-0-24 36.84%),16 (0.42),←,
23,"McDonald, James",21y 315d,21 (12-0-9 57.14%),13 (0.62),←,
9,"Neitz, David",23y 206d,114 (49-0-65 42.98%),155 (1.36),←,
43,"Rigoni, Guy",24y 20d,20 (12-0-8 60.00%),4 (0.20),←,
24,"Robertson, Russell",19y 265d,14 (9-0-5 64.29%),16 (1.14),←,
5,"Schwarz, David",26y 23d,89 (39-1-49 44.38%),140 (1.57),←,
10,"Seecamp, Marcus",26y 20d,117 (43-0-74 36.75%),16 (0.14),66 (25-0-41 37.88%),6 (0.09)
1,"Shanahan, Jamie",30y 253d,142 (75-1-66 53.17%),,17 (11-0-6 64.71%),
11,"Stynes, Jim",32y 115d,259 (131-1-127 50.77%),130 (0.50),←,
2,"Tingay, Stephen",28y 3d,148 (80-0-68 54.05%),73 (0.49),←,
12,"Viney, Todd",32y 139d,211 (101-1-109 48.10%),83 (0.39),←,
34,"White, Jeff",21y 178d,52 (25-0-27 48.08%),33 (0.63),20 (12-0-8 60.00%),15 (0.75)
22,"Woewodin, Shane",22y 35d,42 (16-0-26 38.10%),9 (0.21),←,
13,"Yze, Adem",20y 329d,67 (26-0-41 38.81%),25 (0.37),←,
Totals,Totals,25y 137d,1958 (916-4-1038 46.78%),958 (0.49),,
C,"Daniher, Neale",37y 182d,20 (12-0-8 60.00%),,←,
