North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
18,"Atley, Shaun",24y 221d,137 (73-0-64 53.28%),18 (0.13),←,
50,"Brown, Ben",24y 153d,60 (36-0-24 60.00%),102 (1.70),←,
10,"Cunnington, Ben",25y 296d,149 (80-0-69 53.69%),59 (0.40),←,
14,"Dumont, Trent",21y 296d,25 (6-0-19 24.00%),10 (0.40),←,
27,"Garner, Taylor",23y 104d,20 (12-0-8 60.00%),11 (0.55),←,
43,"Gibson, Sam",30y 330d,113 (63-0-50 55.75%),47 (0.42),←,
22,"Goldstein, Todd",28y 295d,175 (92-1-82 52.86%),96 (0.55),←,
6,"Hansen, Lachlan",28y 248d,143 (69-1-73 48.60%),76 (0.53),←,
8,"Hrovat, Nathan",22y 319d,35 (14-0-21 40.00%),16 (0.46),5 (0-0-5 0.00%),2 (0.40)
34,"Macmillan, Jamie",25y 211d,109 (57-0-52 52.29%),42 (0.39),←,
11,"McDonald, Luke",22y 72d,57 (33-0-24 57.89%),4 (0.07),←,
17,"Mullett, Aaron",25y 58d,71 (35-0-36 49.30%),26 (0.37),←,
21,"Simpkin, Jy",19y 48d,4 (0-0-4 0.00%),4 (1.00),←,
9,"Swallow, Andrew",29y 324d,213 (107-1-105 50.47%),77 (0.36),←,
25,"Tarrant, Robbie",27y 362d,89 (44-0-45 49.44%),42 (0.47),←,
12,"Thomas, Lindsay",29y 53d,201 (98-2-101 49.25%),322 (1.60),←,
16,"Thompson, Scott",30y 348d,183 (90-2-91 49.73%),6 (0.03),←,
28,"Turner, Kayne",21y 112d,26 (14-0-12 53.85%),24 (0.92),←,
33,"Vickers-Willis, Ed",21y 25d,1 (0-0-1 0.00%),,←,
2,"Williams, Marley",23y 274d,73 (36-0-37 49.32%),7 (0.10),5 (0-0-5 0.00%),1 (0.20)
32,"Wood, Mason",23y 221d,17 (8-0-9 47.06%),17 (1.00),←,
7,"Ziebell, Jack",26y 53d,152 (75-0-77 49.34%),93 (0.61),←,
Totals,Totals,25y 118d,2053 (1042-7-1004 50.75%),1099 (0.54),,
C,"Scott, Brad",40y 354d,162 (85-0-77 52.47%),,←,
