Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
27,"Alessio, Steven",24y 311d,68 (42-2-24 63.24%),74 (1.09),←,
16,"Barnard, Paul",23y 214d,26 (13-0-13 50.00%),7 (0.27),15 (10-0-5 66.67%),3 (0.20)
8,"Bewick, Darren",29y 24d,166 (103-1-62 62.35%),264 (1.59),←,
14,"Calthorpe, David",23y 28d,63 (36-2-25 58.73%),41 (0.65),←,
9,"Cockatoo-Collins, Che",21y 193d,53 (32-3-18 63.21%),79 (1.49),←,
38,"Denham, Sean",27y 138d,136 (79-4-53 59.56%),54 (0.40),92 (55-4-33 61.96%),33 (0.36)
22,"Doolan, Ben",23y 248d,71 (35-3-33 51.41%),10 (0.14),46 (28-2-16 63.04%),6 (0.13)
31,"Fletcher, Dustin",21y 130d,74 (48-3-23 66.89%),22 (0.30),←,
39,"Hardwick, Damien",24y 27d,49 (30-1-18 62.24%),9 (0.18),←,
1,"Harvey, Mark",31y 95d,199 (131-3-65 66.58%),169 (0.85),←,
5,"Hird, James",23y 223d,87 (52-4-31 62.07%),146 (1.68),←,
18,"Lloyd, Matthew",18y 151d,15 (9-1-5 63.33%),25 (1.67),←,
2,"Mercuri, Mark",22y 206d,79 (49-3-27 63.92%),115 (1.46),←,
24,"Misiti, Joe",21y 310d,84 (51-4-29 63.10%),37 (0.44),←,
10,"ODonnell, Gary",31y 125d,205 (126-4-75 62.44%),76 (0.37),←,
47,"Olarenshaw, Ricky",23y 226d,44 (28-1-15 64.77%),10 (0.23),←,
19,"Somerville, Peter",28y 68d,120 (75-3-42 63.75%),86 (0.72),←,
21,"Wallis, Dean",27y 18d,74 (41-1-32 56.08%),28 (0.38),←,
4,"Wanganeen, Gavin",23y 88d,126 (73-3-50 59.13%),63 (0.50),←,
6,"Wellman, Sean",21y 360d,42 (18-2-22 45.24%),9 (0.21),8 (5-1-2 68.75%),
35,"Young, Barry",26y 80d,99 (45-2-52 46.46%),55 (0.56),46 (26-2-18 58.70%),32 (0.70)
Totals,Totals,24y 242d,1880 (1116-50-714 59.36%),1379 (0.73),,
C,"Sheedy, Kevin",48y 265d,377 (242-5-130 64.85%),,←,
