West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
45,"Bellotti, Laurie",1,,2,3,1,,1.0,,,,2.0,,,,,3.0,,,,,,,
34,"Bennett, Scott",4,1,4,8,,,,3.0,,2.0,,1.0,,,,3.0,5.0,,,,,,
10,"Braun, Michael",2,2,1,3,,,,1.0,,1.0,,1.0,,1.0,,1.0,2.0,,,,,,
9,"Cousins, Ben",19,3,5,24,,,,2.0,3.0,5.0,9.0,3.0,1.0,2.0,,10.0,16.0,,,1.0,1.0,,
35,"Crabb, Jaxon",7,4,4,11,,,,2.0,3.0,1.0,,,,,,1.0,10.0,,,2.0,,,
14,"Cummings, Scott",5,4,2,7,2,3.0,,,,,,,1.0,1.0,,3.0,4.0,2.0,4.0,,,,
41,"Fletcher, Chad",7,5,5,12,,,,1.0,1.0,3.0,1.0,2.0,,4.0,,5.0,6.0,,1.0,2.0,,,
19,"Gardiner, Michael",11,5,4,15,3,,13.0,,,5.0,2.0,3.0,,,,5.0,11.0,,2.0,,2.0,,
7,"Gehrig, Fraser",11,10,10,21,3,,1.0,,1.0,5.0,2.0,1.0,1.0,1.0,,8.0,15.0,2.0,2.0,1.0,1.0,,
27,"Jakovich, Glen",16,4,6,22,,,,2.0,7.0,1.0,2.0,,4.0,1.0,,10.0,12.0,,,2.0,2.0,,
18,"Jones, Rowan",6,1,3,9,,,,2.0,2.0,3.0,4.0,3.0,1.0,,,2.0,6.0,,,1.0,,,
2,"Kemp, Dean",8,3,13,21,,,,3.0,1.0,1.0,4.0,2.0,1.0,1.0,,12.0,9.0,,,2.0,,,
30,"Matera, Peter",12,4,5,17,2,,,5.0,3.0,5.0,1.0,1.0,1.0,1.0,,6.0,11.0,,,2.0,,,
11,"McIntosh, Ashley",11,8,7,18,,,1.0,,3.0,1.0,2.0,2.0,1.0,1.0,,5.0,13.0,1.0,,3.0,1.0,,
17,"McKenna, Guy",8,4,6,14,,,1.0,1.0,7.0,1.0,1.0,1.0,,1.0,,4.0,9.0,,,2.0,2.0,,
8,"Metropolis, Daniel",10,4,7,17,1,,,1.0,4.0,1.0,,3.0,2.0,2.0,,7.0,8.0,1.0,,,,,
5,"Morrison, Chad",15,5,4,19,,,,,5.0,2.0,2.0,1.0,1.0,2.0,,6.0,11.0,1.0,,1.0,1.0,,
36,"Read, Phillip",7,3,5,12,,,,,1.0,2.0,,2.0,,1.0,,3.0,8.0,,,3.0,,,
42,"Rintoul, Chad",11,5,7,18,,,,,2.0,5.0,1.0,1.0,,,,2.0,16.0,,,,2.0,,
50,"Turnbull, Ryan",3,2,1,4,,,8.0,1.0,,1.0,,,,,,1.0,2.0,1.0,,,,,
37,"Williams, Andrew",2,1,1,3,,,,,1.0,1.0,,,,,,1.0,2.0,1.0,,,,,
44,"Wirrpanda, David",15,2,4,19,,,,1.0,6.0,1.0,1.0,2.0,,2.0,,9.0,9.0,,,2.0,2.0,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,191,80,106,297,12,5.0,25.0,25.0,50.0,47.0,34.0,29.0,14.0,21.0,,107.0,185.0,9.0,9.0,24.0,14.0,,
Opposition,Opposition,239,100,117,356,20,18.0,31.0,23.0,32.0,77.0,40.0,35.0,21.0,14.0,6.0,139.0,214.0,20.0,18.0,30.0,6.0,,
