Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
1,"Ballantyne, Hayden",8,9,4,12,1,,,5.0,,4.0,1.0,1.0,,1.0,,2.0,11.0,,2.0,2.0,1.0,1.0,77.0
21,"Barlow, Michael",13,6,20,33,2,1.0,1.0,4.0,1.0,4.0,4.0,,1.0,,,12.0,22.0,,1.0,2.0,,3.0,78.0
6,"Broughton, Greg",15,7,17,32,,,,4.0,7.0,,,2.0,1.0,,,5.0,29.0,,,2.0,1.0,,90.0
15,"Crowley, Ryan",5,4,14,19,1,,,3.0,1.0,2.0,2.0,3.0,,2.0,,7.0,12.0,,,1.0,,2.0,87.0
41,"Duffield, Paul",20,4,12,32,,1.0,,5.0,4.0,1.0,1.0,3.0,4.0,2.0,,10.0,20.0,1.0,,1.0,1.0,,92.0
4,"Hasleby, Paul",6,1,14,20,,,,2.0,,2.0,5.0,1.0,,1.0,,7.0,12.0,,,2.0,,2.0,66.0
43,"Hayden, Roger",10,5,8,18,,,,5.0,,,1.0,,,,,5.0,12.0,1.0,,1.0,1.0,1.0,77.0
11,"Headland, Des",8,3,3,11,3,1.0,,2.0,,2.0,,1.0,,1.0,,3.0,8.0,1.0,1.0,2.0,,,79.0
32,"Hill, Stephen",12,5,13,25,,2.0,,2.0,,5.0,3.0,5.0,,2.0,,9.0,15.0,,1.0,1.0,4.0,,83.0
5,"Ibbotson, Garrick",9,3,2,11,1,2.0,,1.0,,2.0,1.0,2.0,,,,1.0,7.0,,1.0,2.0,,,82.0
37,"Johnson, Michael",10,6,10,20,1,,2.0,,1.0,4.0,2.0,5.0,,1.0,,4.0,16.0,,,3.0,,,93.0
23,"Mayne, Chris",6,6,6,12,2,3.0,,2.0,,,1.0,,,,,4.0,8.0,1.0,4.0,,,2.0,80.0
18,"McPharlin, Luke",15,14,14,29,,,,3.0,2.0,1.0,,3.0,,2.0,,6.0,22.0,2.0,,4.0,1.0,1.0,97.0
9,"McPhee, Adam",2,3,4,6,,1.0,,1.0,,,1.0,3.0,,1.0,,2.0,4.0,1.0,1.0,1.0,,,57.0
2,"Morabito, Anthony",7,1,6,13,1,,3.0,2.0,2.0,2.0,2.0,3.0,,1.0,,4.0,9.0,,,3.0,2.0,,63.0
16,"Mundy, David",10,3,18,28,1,,1.0,,3.0,3.0,5.0,3.0,1.0,,2.0,11.0,18.0,,,3.0,,,78.0
29,"Pavlich, Matthew",12,1,10,22,3,2.0,,3.0,,5.0,4.0,3.0,1.0,,1.0,11.0,11.0,,,1.0,1.0,,93.0
31,"Sandilands, Aaron",5,4,16,21,,,33.0,2.0,1.0,2.0,2.0,3.0,,1.0,3.0,6.0,14.0,,1.0,6.0,,,96.0
36,"Silvagni, Alex",9,7,5,14,1,,1.0,,2.0,,,,2.0,,,6.0,10.0,1.0,,1.0,,,72.0
8,"Suban, Nick",17,3,5,22,,1.0,,5.0,6.0,5.0,,1.0,1.0,,,6.0,15.0,1.0,2.0,,1.0,1.0,76.0
20,"Tarrant, Chris",10,7,7,17,,,1.0,5.0,3.0,,1.0,2.0,,1.0,,4.0,12.0,,,3.0,1.0,,100.0
47,"van Berlo, Jay",6,2,9,15,,,,1.0,,,3.0,1.0,,,,9.0,6.0,1.0,,,,,85.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,215,104,217,432,17,16.0,42.0,57.0,33.0,44.0,39.0,45.0,11.0,16.0,6.0,134.0,293.0,10.0,14.0,41.0,14.0,13.0,
Opposition,Opposition,157,73,194,351,9,8.0,25.0,56.0,20.0,43.0,30.0,38.0,16.0,11.0,,114.0,235.0,11.0,11.0,34.0,15.0,6.0,
