Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
5,"Ablett, Gary",33y 315d,228 (133-1-94 58.55%),954 (4.18),222 (128-1-93 57.88%),944 (4.25)
6,"Barnes, John",26y 72d,86 (51-1-34 59.88%),25 (0.29),74 (45-0-29 60.81%),13 (0.18)
9,"Breuer, Shayne",22y 336d,44 (30-0-14 68.18%),48 (1.09),←,
16,"Brownless, Bill",28y 196d,174 (101-1-72 58.33%),399 (2.29),←,
40,"Brown, Paul",26y 98d,76 (53-0-23 69.74%),63 (0.83),←,
2,"Colbert, Leigh",20y 66d,36 (26-0-10 72.22%),4 (0.11),←,
7,"Couch, Paul",31y 24d,227 (134-0-93 59.03%),192 (0.85),←,
36,"Graham, Ben",21y 283d,26 (19-0-7 73.08%),3 (0.12),←,
14,"Handley, Steven",25y 20d,58 (36-0-22 62.07%),23 (0.40),←,
42,"Hickmott, Adrian",23y 135d,44 (28-0-16 63.64%),24 (0.55),←,
32,"Hocking, Garry",26y 308d,158 (92-1-65 58.54%),145 (0.92),←,
18,"Lynch, Paul",21y 298d,24 (18-0-6 75.00%),10 (0.42),←,
21,"Mansfield, Michael",24y 4d,91 (56-0-35 61.54%),47 (0.52),←,
17,"McGrath, Tim",24y 309d,96 (62-0-34 64.58%),8 (0.08),89 (58-0-31 65.17%),8 (0.09)
31,"Mensch, David",22y 363d,51 (38-0-13 74.51%),59 (1.16),←,
23,"Pickering, Liam",26y 337d,69 (40-0-29 57.97%),33 (0.48),47 (31-0-16 65.96%),25 (0.53)
27,"Sanderson, Brenton",21y 166d,19 (9-0-10 47.37%),6 (0.32),9 (7-0-2 77.78%),1 (0.11)
12,"Sholl, Brad",22y 275d,21 (14-0-7 66.67%),1 (0.05),19 (14-0-5 73.68%),1 (0.05)
37,"Simpson, Sean",25y 118d,78 (50-0-28 64.10%),14 (0.18),71 (49-0-22 69.01%),13 (0.18)
10,"Tanner, Grant",25y 19d,29 (20-0-9 68.97%),11 (0.38),←,
11,"Tudor, Leigh",25y 321d,50 (30-0-20 60.00%),38 (0.76),42 (27-0-15 64.29%),32 (0.76)
Totals,Totals,25y 37d,1685 (1040-4-641 61.72%),2107 (1.25),,
C,"Ayres, Gary",34y 318d,19 (14-0-5 73.68%),,←,
