Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
16,"Brown, Nathan",3,1,4,7,2,,,4.0,,,,,,,,2.0,5.0,,1.0,1.0,,1.0,100.0
18,"Clarke, Martin",16,7,5,21,1,,,1.0,4.0,1.0,1.0,4.0,1.0,1.0,,7.0,13.0,1.0,,3.0,,,100.0
32,"Cloke, Travis",8,6,1,9,1,,,2.0,,3.0,,4.0,,1.0,,5.0,4.0,3.0,2.0,,,,95.0
1,"Davis, Leon",5,,1,6,2,,,1.0,,1.0,3.0,1.0,1.0,,,6.0,1.0,,,,,,60.0
4,"Didak, Alan",19,8,4,23,1,1.0,,,2.0,7.0,2.0,3.0,2.0,1.0,,10.0,13.0,1.0,,1.0,1.0,1.0,90.0
25,"Fraser, Josh",8,2,7,15,,,19.0,2.0,1.0,1.0,3.0,3.0,2.0,2.0,,7.0,8.0,,,,,,64.0
26,"Johnson, Ben",13,5,8,21,,1.0,,2.0,2.0,3.0,1.0,,,,,4.0,18.0,,1.0,2.0,4.0,1.0,80.0
24,"Lockyer, Tarkyn",15,4,11,26,,,,1.0,4.0,3.0,4.0,,1.0,,,13.0,12.0,,,2.0,,,85.0
8,"Lumumba, Heritier",5,2,6,11,,,,1.0,4.0,,,3.0,1.0,1.0,,3.0,7.0,,,4.0,1.0,,100.0
5,"Maxwell, Nick",4,4,3,7,,,,5.0,1.0,2.0,,6.0,1.0,2.0,,3.0,5.0,,,3.0,,,100.0
7,"Medhurst, Paul",9,7,1,10,1,,,,1.0,6.0,,3.0,,2.0,,2.0,7.0,2.0,,,,,86.0
11,"OBree, Shane",4,2,9,13,,,,2.0,,2.0,6.0,4.0,,3.0,,8.0,6.0,,,3.0,,,61.0
10,"Pendlebury, Scott",7,5,17,24,1,,,2.0,3.0,1.0,3.0,1.0,,,,10.0,14.0,,,1.0,,1.0,75.0
23,"Rocca, Anthony",3,1,3,6,1,1.0,,1.0,,,1.0,1.0,1.0,1.0,,6.0,,1.0,1.0,1.0,,1.0,80.0
39,"Shaw, Heath",16,6,11,27,,1.0,,2.0,2.0,1.0,,2.0,3.0,,,13.0,15.0,2.0,1.0,3.0,,,100.0
22,"Shaw, Rhyce",16,9,6,22,,,,2.0,1.0,6.0,3.0,3.0,,1.0,,5.0,17.0,,,,3.0,,79.0
28,"Stanley, Danny",6,4,3,9,,,,3.0,1.0,,,5.0,1.0,3.0,,2.0,9.0,,,1.0,,,42.0
36,"Swan, Dane",18,8,9,27,1,3.0,,1.0,3.0,7.0,1.0,7.0,,,,10.0,15.0,2.0,3.0,2.0,,1.0,84.0
13,"Thomas, Dale",9,4,2,11,2,,,1.0,,6.0,1.0,,,,,4.0,7.0,1.0,1.0,,5.0,,73.0
34,"Toovey, Alan",3,,1,4,,,,3.0,1.0,,,,1.0,,,1.0,3.0,,,5.0,,,92.0
14,"Wakelin, Shane",3,1,3,6,,,,3.0,1.0,2.0,,,1.0,,,4.0,2.0,,,6.0,1.0,,99.0
19,"Wood, Cameron",2,2,2,4,,,8.0,,,1.0,1.0,,,,,2.0,2.0,1.0,,1.0,,,56.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,192,88,117,309,13,10.0,27.0,39.0,31.0,53.0,30.0,50.0,16.0,18.0,,127.0,183.0,14.0,10.0,39.0,15.0,6.0,
Opposition,Opposition,257,154,129,386,17,9.0,25.0,51.0,37.0,48.0,26.0,45.0,18.0,16.0,6.0,127.0,257.0,18.0,12.0,36.0,18.0,12.0,
