Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
11,"Archer, Glenn",4,,1.0,5,,1.0,1.0,,,1.0,,4.0,,1.0,,2.0,3,,,3.0,,,87.0
16,"Brown, Leigh",5,1.0,6.0,11,1.0,1.0,,1.0,,3.0,,4.0,1.0,1.0,,4.0,7,1.0,1.0,,,1.0,84.0
24,"Firrito, Michael",10,4.0,6.0,16,,,,5.0,5.0,1.0,1.0,6.0,1.0,1.0,,8.0,7,3.0,,1.0,2.0,,91.0
38,"Gibson, Josh",4,5.0,8.0,12,,1.0,,3.0,1.0,1.0,,2.0,1.0,2.0,,2.0,10,,,7.0,,,88.0
6,"Grant, Shannon",19,5.0,16.0,35,,1.0,,1.0,1.0,3.0,8.0,6.0,1.0,1.0,,17.0,18,3.0,,,,,98.0
15,"Green, Kasey",5,3.0,6.0,11,,,1.0,2.0,,2.0,,6.0,,3.0,,3.0,9,,,3.0,,,98.0
31,"Hale, David",6,2.0,4.0,10,,,18.0,6.0,,2.0,4.0,,2.0,,,7.0,3,,,1.0,,,84.0
39,"Harding, Leigh",4,1.0,4.0,8,2.0,1.0,,,,,,,2.0,,,5.0,3,,1.0,1.0,,,72.0
4,"Harris, Daniel",11,5.0,12.0,23,1.0,,,7.0,1.0,3.0,7.0,2.0,1.0,1.0,,13.0,10,,1.0,2.0,,,91.0
29,"Harvey, Brent",13,2.0,,13,,,,1.0,3.0,4.0,1.0,1.0,1.0,1.0,,3.0,9,,,1.0,2.0,,61.0
21,"Jones, Corey",13,5.0,8.0,21,4.0,1.0,3.0,1.0,,4.0,1.0,3.0,4.0,1.0,,10.0,12,,2.0,1.0,,,89.0
1,"McIntosh, Hamish",4,3.0,6.0,10,1.0,1.0,6.0,1.0,,1.0,2.0,1.0,2.0,1.0,,7.0,3,,,1.0,1.0,,62.0
37,"Perry, Joel",2,3.0,7.0,9,,,,1.0,1.0,,1.0,,,,,2.0,8,,,2.0,,,77.0
20,"Petrie, Drew",9,9.0,4.0,13,,,2.0,2.0,,3.0,,1.0,,,,3.0,10,,,1.0,,,65.0
30,"Pratt, Daniel",6,2.0,6.0,12,,,,,4.0,,2.0,,1.0,,,6.0,6,,,3.0,1.0,,68.0
3,"Rawlings, Brady",11,9.0,9.0,20,,1.0,,3.0,3.0,1.0,2.0,1.0,,,,5.0,15,1.0,1.0,2.0,2.0,,90.0
7,"Simpson, Adam",16,3.0,17.0,33,,,1.0,2.0,2.0,6.0,6.0,1.0,3.0,,,13.0,18,,,3.0,,,80.0
9,"Sinclair, Jess",13,6.0,9.0,22,,,,1.0,2.0,6.0,,5.0,,2.0,,5.0,17,1.0,,3.0,4.0,,67.0
23,"Thompson, Nathan",6,7.0,7.0,13,,1.0,,2.0,,1.0,,6.0,,2.0,,4.0,9,1.0,5.0,,,2.0,78.0
12,"Thurley, Cameron",9,7.0,7.0,16,,,,4.0,1.0,5.0,,3.0,2.0,1.0,,6.0,12,,,,,1.0,83.0
36,"Watt, Shannon",3,1.0,,3,,,,,1.0,,,1.0,,1.0,,,2,,,3.0,,,100.0
8,"Wells, Daniel",9,4.0,5.0,14,1.0,,,3.0,,8.0,2.0,3.0,,1.0,,3.0,12,,1.0,3.0,2.0,1.0,88.0
Totals,Totals,182,87.0,148.0,330,10.0,9.0,32.0,46.0,25.0,55.0,37.0,56.0,22.0,20.0,,128.0,203,10.0,12.0,41.0,14.0,5.0,
Opposition,Opposition,227,113.0,124.0,351,22.0,6.0,33.0,45.0,46.0,47.0,31.0,51.0,20.0,22.0,6.0,132.0,217,13.0,18.0,46.0,19.0,14.0,
