Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
4,"Bontempelli, Marcus",18,6,9,27,2,2.0,,5.0,5.0,7.0,7.0,3.0,4.0,1.0,3.0,11.0,16.0,1.0,1.0,2.0,2.0,1.0,83.0
17,"Bruce, Josh",6,4,5,11,1,1.0,1.0,1.0,,2.0,1.0,2.0,1.0,1.0,,5.0,6.0,1.0,1.0,,,1.0,85.0
12,"Cordy, Zaine",6,3,1,7,,,,2.0,,1.0,,2.0,1.0,1.0,,2.0,4.0,,,7.0,,,92.0
9,"Crozier, Hayden",11,6,8,19,,,,1.0,3.0,,,1.0,,1.0,,6.0,14.0,,,6.0,,,72.0
31,"Dale, Bailey",15,3,7,22,,,,2.0,9.0,3.0,1.0,1.0,,,,5.0,8.0,,,,,1.0,81.0
35,"Daniel, Caleb",10,1,13,23,,,,6.0,2.0,2.0,1.0,4.0,2.0,2.0,,10.0,14.0,,,,,1.0,81.0
15,"Duryea, Taylor",16,7,6,22,,,,2.0,5.0,4.0,1.0,1.0,1.0,,,4.0,18.0,1.0,,3.0,,,82.0
44,"English, Tim",8,6,3,11,1,,17.0,5.0,1.0,3.0,2.0,1.0,2.0,1.0,,3.0,8.0,,1.0,,,,80.0
43,"Gardner, Ryan",2,2,1,3,,,,,,,,3.0,,3.0,,3.0,2.0,1.0,,8.0,,,93.0
29,"Hannan, Mitch",8,5,4,12,2,2.0,,5.0,,1.0,,3.0,1.0,1.0,,5.0,7.0,1.0,2.0,2.0,,,81.0
7,"Hunter, Lachie",18,4,9,27,1,,,2.0,1.0,4.0,2.0,3.0,1.0,,,7.0,19.0,,1.0,1.0,,1.0,85.0
39,"Johannisen, Jason",3,,5,8,,2.0,,5.0,,2.0,1.0,4.0,1.0,2.0,,6.0,3.0,,,2.0,,,79.0
42,"Keath, Alex",6,3,7,13,,,,1.0,2.0,1.0,,1.0,1.0,1.0,,6.0,8.0,,,4.0,,,96.0
21,"Liberatore, Tom",11,2,8,19,2,1.0,,1.0,3.0,1.0,6.0,4.0,1.0,2.0,1.0,12.0,9.0,,2.0,2.0,,1.0,78.0
11,"Macrae, Jack",16,6,19,35,,,,2.0,1.0,6.0,4.0,5.0,2.0,,,13.0,24.0,,,,1.0,3.0,83.0
8 ↓,"Martin, Stefan",2,1,4,6,,,8.0,1.0,,,,3.0,,2.0,,3.0,4.0,,,2.0,,,36.0
33,"Naughton, Aaron",13,13,6,19,1,5.0,,1.0,,4.0,,2.0,,,,5.0,14.0,5.0,8.0,,,,85.0
28,"Scott, Anthony",5,3,3,8,1,,,3.0,,3.0,2.0,,1.0,,,8.0,4.0,,1.0,2.0,,1.0,70.0
6,"Smith, Bailey",9,,6,15,,1.0,,1.0,,3.0,2.0,1.0,,,,5.0,10.0,,,,1.0,,81.0
37,"Smith, Roarke",4,1,2,6,,,,2.0,,1.0,1.0,,1.0,,,5.0,2.0,,,4.0,,,82.0
19,"Weightman, Cody",8,2,3,11,2,,,4.0,1.0,3.0,,1.0,1.0,,,6.0,4.0,,2.0,2.0,,,73.0
14 ↑,"West, Rhylee",1,,3,4,,,,1.0,,1.0,1.0,1.0,,1.0,,2.0,2.0,,,,,,38.0
34,"Williams, Bailey",6,4,6,12,,,,1.0,2.0,,1.0,2.0,,2.0,,5.0,8.0,1.0,,5.0,,,84.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,202,82,138,340,13,15.0,26.0,54.0,35.0,52.0,33.0,48.0,21.0,21.0,4.0,137.0,208.0,11.0,19.0,52.0,4.0,10.0,
Opposition,Opposition,215,96,138,353,9,11.0,46.0,50.0,39.0,45.0,37.0,58.0,21.0,21.0,2.0,136.0,211.0,8.0,9.0,58.0,1.0,6.0,
