Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
10,"Boak, Travis",8,7,10,18,,,,4.0,3.0,2.0,4.0,3.0,2.0,1.0,,6.0,13.0,,,,,,63.0
20,"Brogan, Dean",4,5,12,16,,,27.0,1.0,,2.0,4.0,1.0,2.0,1.0,2.0,6.0,10.0,1.0,,3.0,,,82.0
7,"Burgoyne, Peter",12,3,12,24,,1.0,,1.0,2.0,5.0,8.0,4.0,,2.0,,13.0,11.0,,1.0,1.0,,1.0,73.0
27,"Carlile, Alipate",2,2,7,9,,,,,1.0,1.0,,,,,,,8.0,,,7.0,,,100.0
1,"Cassisi, Domenic",5,,10,15,,,,5.0,,,4.0,2.0,2.0,1.0,,10.0,5.0,,,4.0,,,80.0
30,"Chaplin, Troy",10,5,8,18,,,,1.0,6.0,,,5.0,1.0,1.0,,5.0,13.0,1.0,,12.0,,,100.0
35,"Cornes, Chad",19,12,8,27,2,2.0,1.0,2.0,4.0,5.0,,2.0,,1.0,,7.0,20.0,2.0,2.0,2.0,,1.0,91.0
18,"Cornes, Kane",22,6,15,37,,,,1.0,4.0,5.0,4.0,3.0,,,,6.0,30.0,,,,,1.0,85.0
33,"Ebert, Brett",11,6,2,13,1,,,2.0,,4.0,,1.0,,,,6.0,7.0,2.0,2.0,2.0,,1.0,97.0
17,"Gray, Robbie",8,4,10,18,3,1.0,,2.0,1.0,2.0,3.0,1.0,1.0,1.0,,8.0,10.0,,3.0,1.0,2.0,,85.0
22,"Hartlett, Hamish",7,2,3,10,,,,1.0,2.0,,3.0,,1.0,,,4.0,6.0,,,3.0,,,36.0
29,"Krakouer, Nathan",13,5,10,23,,,,,4.0,1.0,,1.0,,,,4.0,20.0,,,2.0,1.0,,68.0
5,"Lade, Brendon",6,6,3,9,1,,15.0,,,,,,,,,4.0,5.0,3.0,1.0,2.0,,,79.0
44,"Logan, Tom",6,4,5,11,,,,2.0,,2.0,1.0,4.0,1.0,3.0,,4.0,7.0,,,1.0,,1.0,98.0
4,"Motlop, Daniel",13,8,7,20,3,3.0,,4.0,1.0,4.0,,2.0,,,,8.0,12.0,3.0,5.0,1.0,,2.0,91.0
6,"Pearce, Danyle",12,6,5,17,2,,,,1.0,4.0,1.0,3.0,,,3.0,3.0,15.0,,,2.0,1.0,1.0,72.0
36,"Pettigrew, Michael",3,2,5,8,,,,1.0,,,,2.0,1.0,1.0,,4.0,5.0,,,2.0,,,88.0
15,"Rodan, David",7,,11,18,,,,2.0,3.0,5.0,7.0,1.0,1.0,,,10.0,8.0,,,1.0,2.0,1.0,65.0
3,"Salopek, Steven",21,10,12,33,,,,,2.0,3.0,1.0,2.0,1.0,1.0,,6.0,26.0,,,,,,93.0
9,"Surjan, Jacob",5,2,7,12,,,,1.0,1.0,,1.0,2.0,1.0,1.0,1.0,5.0,7.0,,,9.0,,,91.0
21,"Thomas, Matt",8,5,17,25,,,1.0,6.0,,2.0,1.0,2.0,3.0,1.0,,7.0,18.0,,,2.0,,,71.0
16,"Tredrea, Warren",13,8,5,18,3,3.0,,,,3.0,,3.0,,,,5.0,12.0,1.0,6.0,2.0,,2.0,94.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,5.0,,,,,,,,,,,,,,,,,
Totals,Totals,215,108,184,399,15,15.0,44.0,36.0,35.0,50.0,42.0,44.0,17.0,15.0,6.0,131.0,268.0,13.0,20.0,59.0,6.0,11.0,
Opposition,Opposition,184,105,176,360,12,7.0,17.0,51.0,28.0,50.0,22.0,38.0,15.0,17.0,,108.0,252.0,15.0,12.0,34.0,25.0,8.0,
