Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
32,"Bell, Peter",19,4,9,28,,,,3.0,2.0,7.0,,,1.0,,,10.0,17.0,1.0,,1.0,,1.0,97.0
9,"Carr, Matthew",12,2,,12,1,1.0,,2.0,,,1.0,5.0,,3.0,,2.0,9.0,,,,1.0,,91.0
10,"Cook, Troy",14,7,5,19,2,1.0,,6.0,1.0,3.0,2.0,4.0,,1.0,,6.0,13.0,2.0,3.0,3.0,,1.0,72.0
24,"Croad, Trent",4,1,1,5,1,,2.0,2.0,,4.0,1.0,5.0,3.0,3.0,,3.0,2.0,,1.0,1.0,,,72.0
33,"Farmer, Jeff",5,1,1,6,,,,2.0,,1.0,1.0,4.0,,1.0,,5.0,1.0,,1.0,1.0,,,100.0
14,"Grover, Antoni",5,3,4,9,,1.0,,,1.0,1.0,1.0,1.0,,,,3.0,6.0,,,2.0,1.0,,76.0
42,"Haddrill, Robert",8,3,2,10,,,,2.0,4.0,,,2.0,,,,3.0,7.0,1.0,,1.0,,,93.0
39,"Haines, Daniel",2,2,1,3,1,,,1.0,1.0,,,1.0,1.0,,,1.0,2.0,,,,4.0,,32.0
4,"Hasleby, Paul",11,5,1,12,1,1.0,,1.0,,4.0,1.0,1.0,2.0,,,6.0,6.0,2.0,1.0,,1.0,,90.0
43,"Hayden, Roger",7,5,4,11,,,,,2.0,,,1.0,1.0,,,6.0,5.0,2.0,,2.0,,,100.0
11,"Headland, Des",5,2,2,7,,,,1.0,,1.0,2.0,,,,,4.0,3.0,,,,1.0,,55.0
28,"Koops, Steven",3,2,2,5,,,,3.0,1.0,,,1.0,2.0,1.0,,4.0,2.0,,,1.0,,,53.0
20,"Longmuir, Justin",7,3,5,12,,1.0,6.0,1.0,,5.0,1.0,2.0,3.0,1.0,,13.0,2.0,1.0,,2.0,,1.0,67.0
8,"McManus, Shaun",11,4,5,16,,,,7.0,1.0,5.0,4.0,,1.0,,,9.0,7.0,,,1.0,,,89.0
34,"Medhurst, Paul",13,5,3,16,2,1.0,,2.0,,2.0,1.0,5.0,2.0,2.0,,9.0,7.0,2.0,2.0,,,1.0,93.0
23,"Parker, Shane",7,8,9,16,,,,4.0,3.0,,,2.0,,1.0,,4.0,11.0,1.0,,4.0,,,100.0
29,"Pavlich, Matthew",9,4,9,18,,2.0,8.0,3.0,1.0,3.0,4.0,5.0,,4.0,,6.0,10.0,,1.0,,,,97.0
12,"Polak, Graham",3,4,4,7,,,1.0,1.0,,,,,1.0,,,6.0,2.0,3.0,,5.0,,,100.0
2,"Simmonds, Troy",9,5,4,13,,,11.0,1.0,,4.0,3.0,1.0,1.0,1.0,,5.0,8.0,,,4.0,1.0,,75.0
19,"Walker, James",3,3,6,9,,,,1.0,2.0,,,,,,,4.0,5.0,,,,1.0,,90.0
26,"Waterhouse, Clive",9,8,1,10,2,3.0,,,,4.0,,2.0,,,,3.0,7.0,1.0,4.0,,,,73.0
6,"Woods, Dion",13,3,3,16,,,1.0,4.0,2.0,2.0,1.0,1.0,1.0,,,6.0,10.0,,,2.0,2.0,,85.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,179,84,81,260,10,13.0,29.0,47.0,21.0,46.0,23.0,43.0,19.0,18.0,,118.0,142.0,16.0,13.0,30.0,12.0,4.0,
Opposition,Opposition,189,71,104,293,16,12.0,35.0,32.0,27.0,48.0,43.0,40.0,18.0,19.0,6.0,133.0,156.0,10.0,9.0,35.0,18.0,8.0,
