Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
24,"Amiss, Jye",21y 10d,45 (23-1-21 52.22%),79 (1.76),←,
41,"Banfield, Bailey",26y 166d,96 (46-2-48 48.96%),62 (0.65),←,
8,"Brayshaw, Andrew",24y 276d,144 (68-2-74 47.92%),50 (0.35),←,
5,"Chapman, Heath",22y 192d,40 (24-2-14 62.50%),2 (0.05),←,
6,"Clark, Jordan",23y 299d,100 (59-2-39 60.00%),22 (0.22),68 (38-2-28 57.35%),7 (0.10)
36,"Cox, Brennan",25y 363d,109 (50-1-58 46.33%),31 (0.28),←,
37,"Draper, Josh",20y 183d,18 (9-1-8 52.78%),,←,
32,"Frederick, Michael",24y 85d,76 (45-1-30 59.87%),82 (1.08),←,
7,"Fyfe, Nat",32y 327d,238 (126-3-109 53.57%),176 (0.74),←,
9,"Jackson, Luke",22y 316d,96 (59-2-35 62.50%),71 (0.74),44 (22-1-21 51.14%),41 (0.93)
44,"Johnson, Matthew",21y 147d,35 (16-1-18 47.14%),7 (0.20),←,
2,"OMeara, Jaeger",30y 169d,184 (83-3-98 45.92%),85 (0.46),41 (20-1-20 50.00%),15 (0.37)
13,"Ryan, Luke",28y 186d,153 (73-2-78 48.37%),3 (0.02),←,
3,"Serong, Caleb",23y 183d,101 (53-2-46 53.47%),28 (0.28),←,
14,"Sharp, Jeremy",22y 363d,44 (20-1-23 46.59%),16 (0.36),21 (12-1-8 59.52%),9 (0.43)
1,"Sturt, Sam",24y 90d,29 (14-0-15 48.28%),40 (1.38),←,
39,"Switkowski, Sam",27y 264d,86 (44-1-41 51.74%),53 (0.62),←,
20,"Taberner, Matthew",31y 54d,125 (59-1-65 47.60%),173 (1.38),←,
38,"Voss, Patrick",21y 42d,5 (2-0-3 40.00%),3 (0.60),←,
34,"Wagner, Corey",27y 140d,38 (12-1-25 32.89%),6 (0.16),19 (10-1-8 55.26%),
31,"Walker, Brandon",21y 298d,62 (35-2-25 58.06%),2 (0.03),←,
23,"Worner, Karl",22y 55d,8 (4-0-4 50.00%),,←,
26,"Young, Hayden",23y 121d,78 (41-2-35 53.85%),15 (0.19),←,
Totals,Totals,24y 299d,1910 (965-33-912 50.52%),1006 (0.53),,
C,"Longmuir, Justin",43y 202d,105 (53-2-50 51.43%),,←,
