Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
4,"Bontempelli, Marcus",24y 258d,138 (72-0-66 52.17%),120 (0.87),←,
17,"Bruce, Josh",28y 61d,124 (47-1-76 38.31%),183 (1.48),11 (5-0-6 45.45%),12 (1.09)
12,"Cordy, Zaine",23y 286d,81 (42-0-39 51.85%),10 (0.12),←,
31,"Dale, Bailey",24y 17d,58 (28-0-30 48.28%),59 (1.02),←,
35,"Daniel, Caleb",24y 32d,102 (52-0-50 50.98%),27 (0.26),←,
5,"Dunkley, Josh",23y 212d,71 (37-0-34 52.11%),38 (0.54),←,
44,"English, Tim",22y 364d,40 (19-0-21 47.50%),11 (0.28),←,
43,"Gardner, Ryan",23y 68d,5 (1-0-4 20.00%),2 (0.40),←,
39,"Johannisen, Jason",27y 274d,137 (65-0-72 47.45%),43 (0.31),←,
42,"Keath, Alex",28y 201d,41 (21-1-19 52.44%),2 (0.05),11 (5-0-6 45.45%),1 (0.09)
21,"Liberatore, Tom",28y 84d,141 (61-0-80 43.26%),47 (0.33),←,
27,"Lipinski, Patrick",22y 22d,41 (19-0-22 46.34%),27 (0.66),←,
22,"Lloyd, Sam",30y 158d,87 (44-0-43 50.57%),112 (1.29),30 (14-0-16 46.67%),43 (1.43)
11,"Macrae, Jack",26y 5d,152 (76-0-76 50.00%),37 (0.24),←,
16,"McLean, Toby",24y 190d,86 (45-0-41 52.33%),56 (0.65),←,
33,"Naughton, Aaron",20y 252d,46 (22-0-24 47.83%),37 (0.80),←,
20,"Richards, Ed",21y 36d,51 (24-0-27 47.06%),22 (0.43),←,
6,"Smith, Bailey",19y 245d,34 (17-0-17 50.00%),14 (0.41),←,
23,"Vandermeer, Laitham",21y 187d,10 (5-0-5 50.00%),8 (0.80),←,
3,"Wallis, Mitch",27y 289d,144 (65-0-79 45.14%),92 (0.64),←,
34,"Williams, Bailey",22y 303d,52 (24-0-28 46.15%),9 (0.17),←,
10,"Wood, Easton",30y 339d,168 (86-0-82 51.19%),18 (0.11),←,
Totals,Totals,24y 309d,1809 (872-2-935 48.20%),974 (0.54),,
C,"Beveridge, Luke",49y 351d,127 (69-0-58 54.33%),,←,
