Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
25,"Binns, Jaxon",20y 199d,5 (2-0-3 40.00%),3 (0.60),←,
37,"Boyd, Jordan",26y 236d,37 (19-0-18 51.35%),1 (0.03),←,
32,"Carroll, Matt",19y 169d,5 (3-0-2 60.00%),,←,
5,"Cerra, Adam",25y 221d,139 (64-1-74 46.40%),36 (0.26),63 (32-1-30 51.59%),20 (0.32)
9,"Cripps, Patrick",30y 59d,217 (80-2-135 37.33%),122 (0.56),←,
30,"Curnow, Charlie",28y 102d,140 (54-1-85 38.93%),302 (2.16),←,
19,"Durdin, Corey",23y 32d,54 (28-0-26 51.85%),44 (0.81),←,
44,"Evans, Francis",23y 266d,38 (26-0-12 68.42%),23 (0.61),4 (1-0-3 25.00%),1 (0.25)
26,"Haynes, Nick",32y 363d,221 (104-4-113 47.96%),13 (0.06),10 (4-0-6 40.00%),
29,"Hewett, George",29y 138d,189 (110-1-78 58.47%),51 (0.27),69 (39-1-29 57.25%),19 (0.28)
20,"Hollands, Elijah",23y 21d,41 (19-0-22 46.34%),26 (0.63),27 (14-0-13 51.85%),18 (0.67)
4,"Hollands, Oliver",21y 120d,52 (27-1-24 52.88%),9 (0.17),←,
36,"Lord, Cooper",20y 57d,11 (5-0-6 45.45%),4 (0.36),←,
11,"McGovern, Mitch",30y 217d,138 (74-2-62 54.35%),110 (0.80),90 (40-1-49 45.00%),43 (0.48)
10,"McKay, Harry",27y 143d,134 (56-1-77 42.16%),261 (1.95),←,
3,"Motlop, Jesse",21y 174d,50 (22-1-27 45.00%),48 (0.96),←,
27,"Pittonet, Marc",28y 347d,74 (33-0-41 44.59%),10 (0.14),67 (28-0-39 41.79%),10 (0.15)
42,"Saad, Adam",30y 297d,205 (91-3-111 45.12%),11 (0.05),96 (48-1-47 50.52%),3 (0.03)
1,"Silvagni, Jack",27y 150d,124 (46-1-77 37.50%),89 (0.72),←,
18,"Walsh, Sam",24y 318d,129 (54-0-75 41.86%),47 (0.36),←,
23,"Weitering, Jacob",27y 174d,191 (72-1-118 37.96%),11 (0.06),←,
38,"White, Will",21y 59d,7 (4-0-3 57.14%),6 (0.86),←,
33,"Young, Lewis",26y 147d,74 (37-1-36 50.68%),8 (0.11),50 (22-1-27 45.00%),7 (0.14)
Totals,Totals,25y 254d,2275 (1030-20-1225 45.27%),1235 (0.54),,
C,"Voss, Michael",49y 313d,190 (86-2-102 45.79%),,81 (43-1-37 53.70%),
