Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
32,"Bell, Peter",12,5,11,23,1,,,1.0,4.0,2.0,3.0,4.0,2.0,1.0,,7.0,15.0,,,,2.0,1.0,87.0
21,"Black, Heath",9,3,6,15,,1.0,,2.0,1.0,2.0,,8.0,2.0,3.0,,5.0,12.0,,,1.0,2.0,,54.0
2,"Carr, Josh",16,7,7,23,,,,6.0,2.0,3.0,3.0,4.0,1.0,1.0,,9.0,13.0,,,2.0,3.0,,81.0
9,"Carr, Matthew",7,6,10,17,,,,,1.0,5.0,1.0,2.0,,,,2.0,15.0,,,2.0,1.0,,56.0
15,"Crowley, Ryan",15,9,1,16,1,1.0,,1.0,1.0,5.0,,3.0,2.0,2.0,,4.0,14.0,,,,2.0,1.0,88.0
25,"Dodd, Steven",15,8,6,21,,,,1.0,3.0,3.0,,2.0,1.0,,,4.0,17.0,,,9.0,2.0,,98.0
41,"Duffield, Paul",4,5,9,13,,,,3.0,,2.0,,1.0,,,,5.0,8.0,3.0,,1.0,1.0,,88.0
33,"Farmer, Jeff",7,5,2,9,2,,,4.0,,3.0,,3.0,,1.0,,2.0,7.0,,2.0,,1.0,1.0,94.0
27,"Gilmore, Daniel",12,7,3,15,,,,3.0,5.0,,,3.0,,,,2.0,13.0,,,5.0,3.0,,87.0
14,"Grover, Antoni",8,4,6,14,,,,,3.0,,,3.0,,2.0,,3.0,9.0,,,8.0,3.0,,100.0
43,"Hayden, Roger",12,6,7,19,,,,1.0,4.0,1.0,,,1.0,,,8.0,11.0,1.0,,1.0,4.0,,88.0
11,"Headland, Des",6,4,6,12,1,1.0,,1.0,,2.0,,3.0,1.0,2.0,,4.0,10.0,,1.0,,,,91.0
37,"Johnson, Michael",13,4,11,24,,,,2.0,4.0,2.0,,4.0,,,,8.0,14.0,,,4.0,,,95.0
23,"Mayne, Chris",5,5,8,13,,,,1.0,,4.0,1.0,,2.0,,,3.0,11.0,,,,2.0,1.0,77.0
16,"Mundy, David",10,6,15,25,1,,,2.0,2.0,3.0,2.0,1.0,,1.0,,9.0,15.0,,,2.0,,,85.0
28,"Murphy, Ryan",6,5,4,10,,2.0,,,,1.0,,1.0,3.0,,,5.0,5.0,,1.0,,,,77.0
10,"Palmer, Rhys",15,3,9,24,,,,4.0,3.0,3.0,2.0,3.0,2.0,,1.0,7.0,16.0,,,2.0,1.0,2.0,74.0
29,"Pavlich, Matthew",11,5,3,14,5,3.0,,,,3.0,1.0,3.0,4.0,1.0,3.0,11.0,6.0,3.0,3.0,1.0,3.0,1.0,98.0
7,"Peake, Brett",10,6,7,17,,1.0,,3.0,,5.0,1.0,5.0,,2.0,,4.0,13.0,,,1.0,8.0,1.0,74.0
31,"Sandilands, Aaron",9,1,6,15,1,1.0,25.0,,,2.0,5.0,4.0,2.0,1.0,,6.0,9.0,,,3.0,,,90.0
3,"Schammer, Byron",12,6,10,22,,,,2.0,3.0,5.0,2.0,4.0,2.0,3.0,,6.0,16.0,,,3.0,7.0,,75.0
34,"Warnock, Robert",5,2,8,13,,,3.0,2.0,3.0,1.0,4.0,2.0,1.0,2.0,,8.0,5.0,,,,,1.0,41.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,5.0,,,,,,,,,,,,,,,,,
Totals,Totals,219,112,155,374,12,15.0,28.0,39.0,39.0,57.0,25.0,63.0,26.0,22.0,4.0,122.0,254.0,7.0,7.0,45.0,45.0,9.0,
Opposition,Opposition,207,101,162,369,10,13.0,16.0,41.0,41.0,51.0,26.0,58.0,22.0,26.0,2.0,111.0,256.0,7.0,6.0,38.0,24.0,8.0,
