Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
11,"Archer, Glenn",10,3,12,22,1,,,3.0,3.0,,6.0,1.0,2.0,1.0,,12.0,11.0,,,3.0,,,91.0
16,"Brown, Leigh",4,4,5,9,,,1.0,2.0,1.0,,,1.0,,,,5.0,5.0,1.0,,6.0,1.0,,100.0
2,"Colbert, Leigh",2,2,3,5,,,,,1.0,,,,,,,2.0,3.0,,,1.0,1.0,,75.0
24,"Firrito, Michael",7,4,3,10,,,1.0,2.0,2.0,3.0,,4.0,,2.0,,3.0,6.0,1.0,,2.0,1.0,,93.0
6,"Grant, Shannon",14,2,4,18,3,1.0,,3.0,1.0,7.0,,2.0,,,2.0,6.0,12.0,1.0,1.0,1.0,3.0,1.0,100.0
31,"Hale, David",5,5,6,11,1,,10.0,1.0,,3.0,2.0,1.0,,,,4.0,7.0,1.0,1.0,1.0,,1.0,75.0
39,"Harding, Leigh",8,4,6,14,,,,3.0,,4.0,,1.0,,1.0,,7.0,7.0,,,2.0,,,80.0
4,"Harris, Daniel",7,2,5,12,1,,,3.0,,2.0,3.0,2.0,1.0,,,5.0,8.0,,,3.0,,,78.0
29,"Harvey, Brent",24,9,10,34,2,2.0,,1.0,3.0,6.0,3.0,4.0,3.0,,3.0,10.0,22.0,,1.0,3.0,7.0,4.0,92.0
21,"Jones, Corey",8,2,3,11,1,2.0,1.0,3.0,,3.0,3.0,1.0,1.0,,,5.0,6.0,,,1.0,,,81.0
35,"Makepeace, Troy",13,2,1,14,,,,1.0,8.0,1.0,,,1.0,,,3.0,9.0,,,1.0,6.0,,94.0
20,"Petrie, Drew",11,6,7,18,,1.0,18.0,2.0,2.0,4.0,5.0,5.0,1.0,4.0,,12.0,7.0,1.0,1.0,6.0,,,82.0
30,"Pratt, Daniel",9,6,5,14,,1.0,,1.0,3.0,3.0,2.0,3.0,1.0,1.0,,6.0,7.0,1.0,,,,,69.0
3,"Rawlings, Brady",13,3,9,22,,2.0,,,1.0,4.0,2.0,2.0,1.0,1.0,,10.0,13.0,1.0,,5.0,,,91.0
26,"Rocca, Saverio",9,8,1,10,2,3.0,6.0,,,4.0,,3.0,,3.0,,2.0,8.0,1.0,4.0,3.0,,1.0,95.0
9,"Sinclair, Jess",9,6,7,16,,,,1.0,2.0,3.0,1.0,2.0,1.0,1.0,,3.0,14.0,,,,2.0,,97.0
10,"Smith, Jesse",1,,3,4,,,,,,,,1.0,,,,1.0,3.0,,,1.0,,,29.0
12,"Stevens, Michael",4,3,2,6,,,,3.0,1.0,2.0,,1.0,,1.0,,1.0,5.0,,1.0,1.0,1.0,,48.0
23,"Thompson, Nathan",8,8,1,9,3,1.0,,2.0,,2.0,,4.0,,3.0,,4.0,7.0,2.0,3.0,1.0,,,100.0
13,"Trotter, David",5,3,4,9,1,,,1.0,,1.0,1.0,1.0,,,,6.0,5.0,,1.0,1.0,1.0,,41.0
36,"Watt, Shannon",4,3,2,6,,,,3.0,1.0,,,3.0,1.0,2.0,,1.0,5.0,,,4.0,,,100.0
8,"Wells, Daniel",10,5,13,23,,,,1.0,1.0,2.0,5.0,2.0,1.0,,,10.0,14.0,,,2.0,3.0,1.0,88.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,185,90,112,297,15,14.0,37.0,36.0,30.0,54.0,33.0,44.0,14.0,20.0,5.0,118.0,184.0,10.0,13.0,48.0,26.0,8.0,
Opposition,Opposition,194,91,107,301,14,14.0,18.0,39.0,37.0,44.0,30.0,33.0,20.0,14.0,1.0,113.0,187.0,5.0,18.0,57.0,9.0,8.0,
